"gene_id","832_M_281","832_M_BTK_217","832_N_273","832_N_BTK_209","832_P_289","832_P_BTK_225","832_T_297","832_T_BTK_233","833_M_280","833_M_BTK_216","833_N_272","833_N_BTK_208","833_P_288","833_P_BTK_224","833_T_296","833_T_BTK_232","entrez_id","transcript_id","gene_symbol"
26219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002wag.1",NA
26220,20,3,0,0,204.12,0,6.36,12,43,2,0,1095.92,1,0,0,0,"25992","uc002wah.1,uc002wai.1,uc002waj.1,uc002wak.3,uc002wal.3","SNED1"
26221,3,7,5,0,32.28,0,4,7,11,1,0,162.94,22,0,8,0,"130916","uc002wan.1,uc010zoj.1,uc010zok.1","MTERF4"
26222,0,2,21,2.51,124.21,15.14,88.99,52,19.7,0,2,488.7,6.12,0,7,0,"23178","uc002wao.2,uc002wap.3,uc002waq.3,uc010fzl.2,uc010zol.2,uc010zom.2,uc010zon.2,uc021vzf.1","PASK"
26223,7.22,6,14.06,2,136.12,17.52,57,45,6,6,0,289,4.96,0,20,2,"5510","uc002was.4,uc002wat.2,uc002wau.2,uc010fzm.2,uc032oxi.1,uc032oxj.1,uc032oxk.1","PPP1R7"
26224,0,0,0,0,1.7,0,0,0,0,0,0,30,0,0,1.03,0,"50636","uc002waw.3,uc002wax.2","ANO7"
26225,37.64,0,109.31,14,3764.64,357.35,38,21,8,5,0,1359,193.42,11,1,0,"3069","uc002waz.3,uc002wba.3,uc010fzn.1,uc021vzg.1","HDLBP"
26226,83,39,110.91,18,1347.03,227.6,162,152.92,55,0,0,896.88,9.97,1,2,0,"4735","uc002wbc.4,uc002wbd.4,uc002wbe.2,uc002wbf.4,uc002wbg.4,uc002wbh.4,uc010zop.3","SEPT2"
26227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032oxl.1",NA
26228,4,3,30.96,115.95,439,79,0,0,0,38,0,1530.34,203.12,0,15,0,"9855","uc002wbi.3,uc010zoq.3,uc010zor.3","FARP2"
26229,0,0,0,15.98,309.35,37.05,0,1,0,0,0,754.44,7,0,0,0,NA,"uc002wbj.3",NA
26230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100422942","uc032oxm.1","MIR3133"
26231,13.45,0,23.85,6,451.74,0,4,2,3.52,0,0,939.39,11.15,0,1,0,"10494","uc002wbl.3,uc002wbm.4,uc002wbn.4,uc002wbo.4,uc002wbp.4,uc010fzo.4,uc010zos.3,uc010zot.3,uc010zou.3,uc010zov.3,uc010zow.3","STK25"
26232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032oxn.1",NA
26233,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100379249","uc021vzh.3","BOK-AS1"
26234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"666,NA","uc002wbq.3,uc002wbr.3","BOK,NA"
26235,5,0,0,0,194.06,0,0,0,0,0,0,126,95.84,0,2,0,"51078","uc002wbs.3,uc002wbt.3","THAP4"
26236,54,15.93,17,69,341,4,3,3,19,1,0,1389,40.64,0,2,0,"23192,NA","uc002wbu.3,uc002wbv.3,uc002wbw.3,uc010fzp.3,uc010zox.2,uc010zoy.2,uc010zoz.2,uc021vzj.1,uc032oxo.1","ATG4B,NA"
26237,36,1.43,4.88,0,59.89,1.6,2,0,6.02,1,0,620.48,0,0,1,0,"1841,NA","uc002wbz.2,uc002wca.2,uc002wcb.3,uc010zpa.2,uc010zpb.2","DTYMK,NA"
26238,23.2,76.49,42.28,12.56,374.1,77.58,70.24,26.33,22.13,0,2.03,1306.05,47.56,0,1,0,"84289","uc002wcd.3,uc021vzk.1","ING5"
26239,9,25,38,0,125.8,8.86,4,4.06,20,0,1,278.66,3,4,0,0,"728294","uc002wce.2,uc002wcg.2,uc002wch.3,uc002wci.2,uc010fzq.2,uc010zpc.2","D2HGDH"
26240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64090","uc002wcj.1","GAL3ST2"
26241,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,"uc032oxp.1",NA
26242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"129807","uc002wcm.3,uc010fzr.3,uc032oxq.1,uc032oxr.1,uc032oxs.1","NEU4"
26243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5133","uc002wcq.4,uc010fzs.3,uc010fzt.3","PDCD1"
26244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"285093","uc010fzu.1","RTP5"
26245,0,0,1,0,0,0,1,0,0,0,0,26.52,0,0,0,0,"101927289","uc032oxt.1","LINC01237"
26246,0,0,0,0,14.23,0.33,0,0,0,0,0,44.69,0,0,0,0,"102723927","uc002wcs.1","LOC102723927"
26247,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,NA,"uc002wct.1",NA
26248,36.76,11,5.86,5.53,54.7,17.51,7.14,14.79,12.02,2.74,1,885.31,59.38,0,1.11,0,"728323","uc010zph.3,uc032oxu.1,uc032oxv.1,uc032oxw.1,uc032oxx.1,uc032oxy.1","LOC728323"
26249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"245938","uc002wcw.3","DEFB125"
26250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"81623","uc002wcx.4","DEFB126"
26251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"140850","uc002wcy.2","DEFB127"
26252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"245939","uc002wcz.1","DEFB128"
26253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"140881","uc002wda.3","DEFB129"
26254,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,"400830","uc002wdb.3","DEFB132"
26255,127.95,0,1,0,163.76,1,0,1,61,0,0,211,70,0,0,0,"140680","uc002wde.2,uc010zpi.2,uc010zpj.1,uc010zpk.2,uc021vzl.1","C20orf96"
26256,1,2,0,0,8,2,0,0,0,0,0,117,0,0,0,0,"85364","uc032oxz.1","ZCCHC3"
26257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032oya.1",NA
26258,0,0,0,1.39,79.01,1.92,8.38,0,1.99,0,0,110.13,1.11,0,0,0,"100507459","uc032oyb.1","NRSN2-AS1"
26259,12,18,10.01,1,141,3,1.16,0,1,0,0,253,1,0,0,0,"6666","uc002wdh.4","SOX12"
26260,22,0,0,0,0,0,0,1,0,0,0,238,0,0,0,0,"80023","uc002wdi.4","NRSN2"
26261,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,"57761","uc002wdm.3,uc002wdn.3","TRIB3"
26262,33,2,7,4,156,2,2,2,20,0,0,1878,7.32,0,1,0,"10616","uc002wdo.3,uc002wdp.4,uc002wdq.4,uc002wdr.4,uc010fzy.3,uc010zpl.1,uc010zpm.1","RBCK1"
26263,50.63,18.01,4.24,13.54,524.64,51.01,8.49,14.47,4.61,4.28,1.52,1194.05,12.72,0,0,0,"128637,NA","uc002wds.3,uc002wdt.3,uc002wdv.3,uc021vzm.1","TBC1D20,NA"
26264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032oyc.1",NA
26265,63.92,32,18.92,5,453.87,6,105.12,21,11.37,2,0,949,46.23,0,0,3,"1457","uc002wdw.1,uc002wdx.1,uc002wdy.1","CSNK2A1"
26266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6939","uc002wdz.3","TCF15"
26267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032oyd.1",NA
26268,8,0,1,1,178,0,0,30.02,0,0,0,0,0.13,0,0,0,"140809","uc002wea.4,uc002web.5","SRXN1"
26269,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,"85508","uc002wec.3","SCRT2"
26270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"113278","uc002wed.4,uc002wee.2","SLC52A3"
26271,0,0,0,1,1,0,33,0,0,1.03,0,41,0.93,0,0,0,"83541","uc002wef.2,uc002weg.1,uc002weh.2,uc032oye.1,uc032oyf.1,uc032oyg.1","FAM110A"
26272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"51378","uc002wei.3,uc010zpn.2","ANGPT4"
26273,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,"343637","uc002wej.3,uc002wek.3","RSPO4"
26274,298.87,6,208,105.14,1190.81,35,38,75,29,29,66,627,241.36,0,63,0,"9491","uc002wel.4,uc002wen.4,uc002wep.4,uc010zpo.2,uc010zpp.2","PSMF1"
26275,0,0,0,0,128,1,1,5.05,0,0,0,179,0,0,0,0,"55321","uc002weq.1,uc010gaa.1","TMEM74B"
26276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"400831","uc002wer.4","C20orf202"
26277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032oyh.1",NA
26278,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,"642636","uc010gab.1","RAD21L1"
26279,0,0,0,1,61,0,0,0,0,0,0,0,0,0,0,0,"9751","uc002wes.3,uc002wet.3","SNPH"
26280,0,0,0,0,0,4.96,0,0,0,0,0,45.42,0,0,0,0,"27111,100528031","uc002weu.4,uc002wev.4,uc010gac.2,uc010zpq.2,uc021vzn.1,uc021vzo.1","SDCBP2,FKBP1A-SDCBP2"
26281,0,13.97,1.86,14.7,94.02,2.17,6.24,5.78,2.02,1,1,971.54,33,0,4,0,"100507495","uc002wew.3,uc002wex.3,uc021vzp.1","SDCBP2-AS1"
26282,145,8.85,26.98,3,746,150.33,13,3,0,2,0,515.58,29.71,1,3,0,"2280","uc002wey.3,uc002wez.3,uc002wfa.3,uc002wfb.3,uc010gae.2,uc010gaf.2","FKBP1A"
26283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"102465524","uc032oyi.1","MIR6869"
26284,214.57,33.51,79,15.11,252,62.84,1,46,72,3,2,1332,87.07,0,38,0,"55968","uc002wfc.3,uc002wfe.3,uc021vzq.1","NSFL1C"
26285,7.27,1.76,2.05,4,42.03,21,3,1,3,0,0,109.19,8.29,0.4,0,0,"284759","uc002wfg.2,uc002wfh.3,uc010zpr.1","SIRPB2"
26286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128646","uc002wfi.3","SIRPD"
26287,0,0,0,0,0,1.08,0,0,0,0,0,0,7.01,0,0,0,"10326","uc002wfk.4,uc002wfl.4,uc010gai.3","SIRPB1"
26288,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,"55423","uc002wfm.1,uc002wfn.1,uc002wfo.1","SIRPG"
26289,14.12,7.02,3.2,6.81,79.78,21.07,5.8,0.78,14.01,0,1,249.54,30.7,1,0.72,0,"101929010","uc032oyj.1","SIRPG-AS1"
26290,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,"100289473","uc021vzr.1","LOC100289473"
26291,0,0.46,0,2,9.15,1.42,0,0,0,0,0,14,0,0,0,0,"140885","uc002wfq.3,uc002wfr.3,uc002wfs.3,uc002wft.3,uc010zps.2","SIRPA"
26292,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,NA,"uc002wfu.1",NA
26293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5173","uc002wfv.3,uc010gaj.3,uc021vzs.1,uc021vzt.1,uc021vzu.1","PDYN"
26294,1,0,1,1,188.6,1,0,1,1,0,0,598.48,128,2,1,0,"140901","uc002wfw.4,uc010zpu.2","STK35"
26295,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,"388780","uc032oyk.1","LOC388780"
26296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"7053","uc002wfx.4","TGM3"
26297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"343641","uc002wfy.1,uc010gal.1","TGM6"
26298,95.06,21.11,162.12,165,105,26.95,104,50,7,8,2,1654,50,2,4,0,"6628","uc002wfz.1,uc002wga.1,uc002wgb.3,uc010gan.3,uc010zpv.2","SNRPB"
26299,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,"100113378","uc010gam.1","SNORD119"
26300,0,0,0,0,0,1.05,0,0,0,0,0,34,0,0,0,0,NA,"uc002wgc.1",NA
26301,0,0,0.84,2,64.49,3.47,35.72,4.33,21.96,0,0,193.82,35.47,0,0,0,"79175","uc002wgd.1,uc002wge.1,uc010gao.2,uc032oyl.1,uc032oym.1,uc032oyn.1,uc032oyo.1","ZNF343"
26302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"117532","uc002wgf.1,uc002wgg.1,uc010zpw.1,uc010zpx.1","TMC2"
26303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032oyp.1",NA
26304,78.7,12.75,42.03,12,207.98,59.93,21,8.93,6,10,2,305,3,0,8.39,0,"10528","uc002wgh.3,uc002wgi.3,uc010zpy.2","NOP56"
26305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100302138","uc021vzv.1","MIR1292"
26306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"692213","uc002wgj.3","SNORD110"
26307,0.79,1,1.29,3,18,2,0,0,0,0,0,1,0,0,0,0,"677831","uc002wgk.1","SNORA51"
26308,20.99,63.87,49,3.42,448.39,192.69,78.96,84,14,3,39.8,2616,34.77,0,5,0,"3420","uc002wgp.4,uc002wgq.4,uc010zpz.2,uc031rsd.1","IDH3B"
26309,0,0,2,0,0,0.9,0,1.01,0,0,0,7,0,0,0,0,"57593","uc002wgs.4,uc002wgt.4","EBF4"
26310,0,0,0,0,13,0,0,0,0,0,0,16,0,0,0,0,"56265","uc002wgu.3,uc010gas.3","CPXM1"
26311,0,0,0,0,0,0,0,13.55,0,0,0,36,0,0,0,0,"100288797,128653","uc002wgv.3,uc002wgw.3,uc010gat.4","TMEM239,C20orf141"
26312,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,"100288797","uc002wgx.2","TMEM239"
26313,41.04,2,3,1,90,0,2,96.99,90.42,0,0,1137,48,0,0,0,"64773","uc002wgz.2,uc002whc.2,uc010zqa.2","PCED1A"
26314,0,9,0,0,26,1,5.95,7,2,1,0,226,1,0,1,0,"64601","uc002whe.4,uc002whf.4,uc002whg.3","VPS16"
26315,23,3.91,133.97,6,220.98,65.18,14.08,20,59.66,0,4,1022.93,15.98,0,41,0,"5786","uc002whj.3,uc002whk.3,uc002whl.3,uc002whm.3,uc002whn.3,uc002who.3,uc010zqb.1,uc010zqc.1,uc010zqd.2","PTPRA"
26316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032oyq.1",NA
26317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2797","uc002whp.1,uc002whq.1,uc002whr.1,uc010gau.1","GNRH2"
26318,4,8,17,1,19,0,0,0,5,1,0,18,0,0,0,0,"64949","uc002whs.3","MRPS26"
26319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5020","uc002wht.2","OXT"
26320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"551","uc002whu.3","AVP"
26321,0,0,0,0,0,20.08,0,0,0,0,0,7,0,0,0,0,"100134015","uc002whv.1","UBOX5-AS1"
26322,14.56,11.14,22.47,74.19,470.48,144.39,32.74,18,2.21,2.89,1,1812.27,77.13,2,1,0,"22888","uc002whw.4,uc002whx.4,uc002why.2","UBOX5"
26323,16.27,7,125.86,1.04,120.98,25.01,6.22,69.67,0,9,0,161.06,4.07,0,1,0,"60493","uc002whz.4","FASTKD5"
26324,1,0,1,0,0,111.19,2,87,0,0,0,32,0,0,0,0,"9762","uc002wia.2,uc002wib.2","LZTS3"
26325,1,2,4,0,1,6,0,0,0,0,0,117,0,0,0,0,"65992","uc002wic.3,uc010gax.1","DDRGK1"
26326,13,7.01,28.99,1,105,0,3,3,5,7,0,863.84,24.07,3,0,0,"3704","uc002wid.4,uc002wie.4,uc002wif.4,uc031rse.1,uc031rsf.1,uc031rsg.1","ITPA"
26327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"83959","uc002wig.3,uc002wih.3,uc010zqe.2,uc010zqf.2","SLC4A11"
26328,0,1,12,0,44,12.1,3,0,4,54,0,595,0,0,0,0,"25943","uc002wii.3,uc002wij.3,uc002wik.2,uc010gay.1","C20orf194"
26329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021vzy.1",NA
26330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032oyr.1",NA
26331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032oys.1",NA
26332,2,0,2,4,330,13,68,32,12,24,2,513.96,1,0,0,0,"8455","uc002wil.2,uc002wim.2,uc021vzz.1","ATRN"
26333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032oyt.1",NA
26334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032oyu.1",NA
26335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"64096","uc002win.3,uc002wio.3,uc002wip.1","GFRA4"
26336,0,1,0,0,7.91,2.44,1,3.19,0,0,6,60.83,2.42,0,0,0,"80332,NA","uc002wiq.2,uc002wir.2,uc002wis.3,uc002wit.4,uc002wiu.4,uc002wiw.2,uc002wix.2,uc002wiy.4,uc010gba.2,uc010gbb.2,uc010zqg.2,uc010zqh.2,uc032oyv.1","ADAM33,NA"
26337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc002wiv.1",NA
26338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6614","uc002wiz.4,uc002wja.3,uc002wjb.1,uc002wjc.3","SIGLEC1"
26339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"116835","uc002wjd.3,uc002wje.3,uc010zqi.2,uc010zqj.2","HSPA12B"
26340,29,77.99,10,1,2,78.39,0,13,0,0,0,216,3,0,1,0,"54976","uc002wjf.1,uc002wjh.2,uc002wji.2,uc031rsi.1,uc031rsj.1","C20orf27"
26341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"25876","uc002wjj.3","SPEF1"
26342,27,1,88,0,34.1,18.72,0,4,26,0,0,180,1,0,0,0,"1059","uc002wjk.3","CENPB"
26343,2,43.9,45.22,11.26,1301.03,35.14,174.78,156.51,240,5,3,1862,46.03,0,49.59,0,"994","uc002wjl.4,uc002wjm.4,uc002wjn.4,uc002wjo.4,uc002wjp.4,uc002wjq.4,uc010zqk.3,uc010zql.3,uc010zqm.3,uc021waa.2","CDC25B"
26344,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,"101929125","uc002wjr.3","LOC101929125"
26345,4.54,4.02,1.97,8,258.08,9.92,3.35,1.2,14.06,0,0,225.67,7.92,0,6,0,"55317","uc002wjs.2,uc002wjt.3,uc002wju.2,uc021wab.1","AP5S1"
26346,174.37,115.27,238.31,124.39,2634.1,511.94,324.4,107.37,111.93,7.02,7.45,12839.27,863.12,6,36.08,0,"57506","uc002wjv.3,uc002wjw.4,uc002wjx.4,uc002wjy.4","MAVS"
26347,1.48,33.09,8.58,1.02,55.26,17.38,11.25,0,3,1.84,0,319.46,7.49,1.98,0,0.93,NA,"uc002wjz.2",NA
26348,0,1,0,0,0,10,0,0,0,0,0,44,1,0,0,0,NA,"uc002wka.1",NA
26349,3,0,3,23.75,42,0,1,0,0,0,0,183,22,0,1,0,"80025","uc002wkb.3,uc002wkc.3,uc002wkd.3,uc002wke.3,uc002wkf.3,uc010gbd.1","PANK2"
26350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"406896","uc002wkg.3","MIR103A2"
26351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100302282","uc021wac.1","MIR103B2"
26352,0,0,6,0,0,1,0,39,0,0,0,20,0,0,0,0,"11237","uc002wkh.3,uc002wki.3,uc002wkj.3","RNF24"
26353,0,0,0,0,12.98,2,0,0,0,0,0,2,0,0,0,0,NA,"uc021wad.2",NA
26354,0,0,0,0,36,0,0,0,0,0,0,1,0,0,0,0,"54498","uc002wkk.2,uc002wkl.2,uc002wkm.2,uc002wkn.2,uc002wko.2,uc002wkp.3,uc010zqo.2,uc032oyw.1","SMOX"
26355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"728228","uc002wkq.3","LINC01433"
26356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"146","uc002wkr.2","ADRA1D"
26357,0,0,15.33,9.96,16.63,10.1,2.01,3.62,10.69,0,0,91.07,0,0,0,0,NA,"uc002wks.3",NA
26358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032oyx.1",NA
26359,26.02,36.4,0,0,0,0,7.88,0,3.34,0,0,0,0,0,1,0,"5621","uc002wkw.4","PRNP"
26360,4.98,4.57,5.98,0,265,4,107.13,5,58.65,17,0,240,0,0,0,0,"5621,NA","uc002wkt.1,uc002wku.3,uc002wkv.3,uc002wkx.3,uc002wky.3,uc010gbe.1,uc021wae.2","PRNP,NA"
26361,19.44,3.21,2.27,3.44,57.83,20.94,11.65,3.37,13.08,0,5.04,379.09,17.92,1,1.16,0,"23627","uc002wkz.4","PRND"
26362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"149830","uc002wlb.3,uc010zqp.2,uc010zqq.2","PRNT"
26363,206.78,10.55,2.2,66.17,340.15,97.29,17,1,10.31,5,1.34,1885.33,60.16,1,2.02,0,"9770","uc002wlc.3,uc002wld.3,uc002wlf.3","RASSF2"
26364,2,3,2,0,494.02,1,0,35,1,14,1,1041,3,0,7,0,"9962","uc002wlg.1,uc002wlh.1,uc002wli.3,uc002wlj.1,uc010zqr.1","SLC23A2"
26365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021wag.1",NA
26366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032oyy.1",NA
26367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032oyz.1",NA
26368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032oza.1",NA
26369,109,34.98,30,36.12,1468.66,29.76,54,92.01,15.99,24,0,2057.27,154.91,0,5,0,"29058","uc002wlk.3,uc002wll.3,uc002wlm.3,uc002wln.3,uc010gbi.3","TMEM230"
26370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc021wah.1",NA
26371,3.82,0,5,2.51,38.39,5,0,1.24,3,0,0,1.23,3,0,1,0,"5111","uc002wlp.3,uc002wlq.3,uc010zqs.1","PCNA"
26372,2.18,3,0,0.49,29.85,0,1,16.81,0,1,1,75.77,1,0,0,0,"100302739","uc021wai.1","PCNA-AS1"
26373,12.04,12.01,2.67,6.73,409.3,56.01,24.42,9.69,11.54,1,2.36,2153.73,204.54,1.02,7,0,"8760","uc002wlr.2,uc002wls.3,uc002wlv.3,uc002wlw.3,uc010zqv.2,uc032ozb.1","CDS2"
26374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"128674","uc010zqw.2,uc010zqx.2,uc010zqy.2","PROKR2"
26375,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,NA,"uc002wly.2",NA
26376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100507629","uc010gbl.2,uc021waj.1","LINC00658"
26377,301.46,70.07,85.94,75.25,7919.97,564.9,326.28,277.7,240.25,4.33,24.89,16780.42,254.89,13.26,85.68,1.9,"643406","uc002wmb.3","LOC643406"
26378,0,0,0,1,79,0,0,0,0,0,0,58.35,0,0,0,0,"149837","uc002wmc.5","LINC00654"
26379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"101929207","uc032ozc.1","LOC101929207"
26380,62,6,54,3,486.17,60,41,3,3,4,1,1391.51,15.54,3,1,0,"56261","uc002wmd.4,uc002wme.4","GPCPD1"
26381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032ozd.1",NA
26382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032oze.1",NA
26383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032ozf.1",NA
26384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032ozg.1",NA
26385,1,0,0,2,4,0,1,0,0,2,0,123,13,0,0,0,"149840","uc002wmf.4","C20orf196"
26386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1114","uc002wmg.3,uc010zqz.2","CHGB"
26387,4,2,8,3,88,47,16,0,1,2,3,443,76,0,0,0,"51605","uc002wmh.2,uc010gbn.2,uc010gbo.2,uc010zra.2","TRMT6"
26388,23.9,16.12,11.47,32.94,130.06,46.64,54.77,5.17,6.87,42,2.4,706.23,18.16,0,21.13,0,"84515","uc002wmi.4,uc002wmj.4,uc002wmk.4,uc002wml.4,uc002wmm.4,uc010gbp.4","MCM8"
26389,0,0,1,0,30.27,0,5.95,1,0,0,0,26.63,0,0,0,0,"101929225","uc032ozh.1","MCM8-AS1"
26390,2.48,0,6,0,133.15,0,0,1,0,0,1.18,58,0,2,0,0,"54675","uc002wmn.4,uc010gbq.3,uc010gbr.3,uc032ozi.1","CRLS1"
26391,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,"164312","uc002wmo.3,uc002wmp.4","LRRN4"
26392,3.09,1,0.73,1.08,51.89,30.29,10.03,13.5,3.2,0,0,477.7,11.26,0,0,0,"55612","uc002wmq.3,uc002wmr.3,uc002wms.4,uc002wmt.3,uc010gbt.3","FERMT1"
26393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032ozj.1",NA
26394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032ozk.1",NA
26395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032ozl.1",NA
26396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032ozm.1",NA
26397,0,0,0,0,1.17,0,0,0,0,0,0,2.83,1.99,0,0,0,"101929244","uc032ozn.1","CASC20"
26398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032ozo.1",NA
26399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032ozp.1",NA
26400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"650","uc002wmu.1","BMP2"
26401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032ozq.1",NA
26402,0,0,0,0,0,0,0,0,0,0,0,8.74,0,0,0,0,NA,"uc032ozr.1",NA
26403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"101929312","uc002wmv.4","LOC101929312"
26404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"102465865","uc032ozs.1","MIR8062"
26405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032ozt.1",NA
26406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032ozu.1",NA
26407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032ozv.1",NA
26408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032ozw.1",NA
26409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54363","uc002wmw.1,uc010gbu.3","HAO1"
26410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032ozx.1",NA
26411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"uc032ozy.1",NA
