"gene_id","entrez_id","transcript_id","gene_symbol"
508,"29092","uc001bfm.5,uc001bfn.5,uc031tsk.1,uc031tsl.1,uc031tsm.1,uc031tsn.1","LINC00339"
509,"998","uc001bfp.3,uc001bfq.3,uc001bfr.3,uc009vqg.1,uc009vqh.3,uc010odr.2,uc010ods.2","CDC42"
510,"54361","uc001bfs.4,uc010odt.2","WNT4"
511,"100616433","uc031tso.1","MIR4418"
512,"9923","uc001bft.2,uc001bfu.2,uc001bfv.1,uc009vqi.1","ZBTB40"
513,"2046","uc001bfw.3,uc001bfx.1","EPHA8"
514,"102466615","uc031tsp.1","MIR6127"
515,"712","uc001bfy.3","C1QA"
516,"714","uc001bga.4,uc001bgc.4","C1QC"
517,"713","uc001bgd.3","C1QB"
518,"2048","uc001bge.3,uc001bgf.3,uc009vqj.1,uc010odu.2","EPHB2"
519,"100616391","uc021oib.1","MIR4684"
520,"100422914","uc021oic.1","MIR4253"
522,"729059","uc001bgh.1","C1orf234"
523,"23028","uc001bgi.2,uc001bgj.2","KDM1A"
525,"100422866","uc021oid.1","MIR3115"
526,"100616177","uc031tsr.1","MIR4419A"
527,"7798","uc001bgk.2,uc001bgl.3,uc001bgm.1,uc010odv.1","LUZP1"
529,"3352","uc001bgn.3","HTR1D"
532,"10236","uc001bgo.3,uc001bgp.4,uc001bgr.4,uc001bgs.4,uc009vqk.3,uc009vql.3,uc010odw.2,uc010odx.2","HNRNPR"
533,"80818","uc001bgt.3,uc001bgu.3","ZNF436"
534,"148898","uc001bgw.3,uc021oif.3","C1orf213"
536,"6920","uc009vqm.3,uc010ody.1,uc021oih.2,uc031tsv.1","TCEA3"
538,"55616","uc001bgy.1,uc001bha.2,uc001bhc.1,uc010odz.1,uc010oea.1","ASAP3"
543,"1870","uc001bhe.2","E2F2"
545,"3399","uc001bhh.4","ID3"
546,"259283","uc001bhi.3,uc001bhj.3","MDS2"
548,"6135","uc001bhk.4,uc001bhl.4","RPL11"
549,"6924","uc001bho.3","TCEB3"
550,"100506963","uc001bhp.2","TCEB3-AS1"
552,"57095","uc001bhq.3,uc010oeb.2","PITHD1"
553,"11313","uc001bht.3","LYPLA2"
554,"2582","uc001bhv.1,uc001bhx.1,uc001bhz.1,uc009vqo.1,uc009vqq.1","GALE"
555,"3155","uc001bib.3,uc001bic.3,uc009vqs.1,uc010oec.2,uc021oii.1","HMGCL"
556,"2517","uc001bie.4,uc009vqt.2,uc010oed.1","FUCA1"
557,"1269","uc001bif.3,uc021oij.2","CNR2"
558,"100616492","uc021oik.1","MIR378F"
562,"55629","uc001big.3","PNRC2"
563,"10772","uc001bij.3,uc031ttf.1,uc031ttg.1,uc031tth.1,uc031tti.1,uc031ttj.1,uc031ttk.1","SRSF10"
571,"127294","uc001bil.4,uc001bim.4,uc001bin.4,uc001bio.3,uc001bip.1","MYOM3"
572,"58985","uc001biq.2,uc009vrb.2,uc010oeg.1,uc010oeh.2","IL22RA1"
573,"163702","uc001bir.3,uc001bis.3,uc001bit.3,uc001biu.3,uc001biv.3","IFNLR1"
574,"284632","uc010oei.1","LOC284632"
579,"57822","uc001bix.3,uc001biy.3,uc001biz.3,uc021oiw.1,uc021oix.1","GRHL3"
580,"90529","uc001bja.3,uc001bjb.3,uc001bjc.3,uc001bjd.3,uc001bjf.3,uc010oej.2","STPG1"
581,"57185","uc001bjh.3,uc001bji.3,uc009vrc.3,uc010oek.2","NIPAL3"
582,"100750325","uc021oiy.1,uc021oiz.1,uc021oja.1,uc021ojb.1","RCAN3AS"
583,"11123","uc001bjj.3,uc009vrd.3,uc009vre.3,uc009vrf.3,uc009vrg.3,uc021ojc.1,uc021ojd.1,uc021oje.1,uc021ojf.1,uc021ojg.1","RCAN3"
584,"100506985","uc031ttu.1","LOC100506985"
585,"400746","uc001bjk.2,uc031ttv.1","NCMAP"
586,"10250","uc001bjm.3,uc009vrh.1,uc009vri.1,uc010oel.2,uc010oem.1","SRRM1"
587,"25932","uc001bjo.2,uc001bjp.1,uc031ttw.1","CLIC4"
590,"864","uc001bjq.3,uc001bjr.3,uc009vrj.3,uc009vrk.3,uc009vrl.1,uc010oen.2","RUNX3"
591,"102465437","uc031ttz.1","MIR6731"
592,"100616365","uc031tua.1","MIR4425"
593,"25949","uc001bjt.1,uc001bju.1,uc001bjv.1,uc010oeo.1","SYF2"
594,"57035","uc001bjw.3,uc021oji.1,uc021ojj.1","RSRP1"
595,"6007","uc001bjz.4,uc001bka.4,uc001bkb.4,uc001bkc.4,uc009vrm.4,uc009vrn.4,uc009vro.4,uc009vrp.4","RHD"
597,"23585","uc001bke.3,uc009vrr.3,uc009vrs.3,uc010oeq.2","TMEM50A"
598,"6006","uc001bkf.3,uc001bkg.3,uc001bkh.3,uc001bki.3,uc001bkj.3,uc031pln.1,uc031plo.1","RHCE"
600,"55219","uc001bkk.4,uc009vrt.3,uc009vru.4,uc009vrv.4","TMEM57"
602,"26119","uc001bkl.4,uc009vrw.3,uc009vrx.3","LDLRAP1"
605,"57134","uc001bkm.3,uc009vry.2,uc031tuf.1","MAN1C1"
607,"57190","uc021ojk.1,uc021ojl.1","SEPN1"
608,"56181","uc001bkq.4,uc001bkr.4,uc001bks.4,uc001bkt.4,uc001bku.4,uc001bkv.4,uc009vrz.3,uc010oet.2","MTFR1L"
609,"646471","uc010oeu.1","LOC646471"
610,"79000","uc001bkw.2,uc031tuh.1","AUNIP"
611,"164091","uc001bkx.3","PAQR7"
612,"3925,100500808","uc001bky.3,uc001bkz.3,uc001bla.3,uc001blb.3,uc001blc.3,uc010oev.2,uc021ojn.1","STMN1,MIR3917"
613,"5051","uc001bld.4,uc001ble.4","PAFAH2"
614,"2134","uc001blf.3","EXTL1"
615,"7780","uc001blg.1,uc001blh.1","SLC30A2"
616,"84676","uc001bli.2","TRIM63"
617,"149420","uc001blj.4,uc009vsb.3,uc010oew.2","PDIK1L"
619,"79927","uc001blk.3","FAM110D"
621,"51042","uc001bll.4","ZNF593"
622,"10256","uc001blm.4,uc001bln.4,uc009vsd.3,uc009vse.3,uc010oex.1","CNKSR1"
623,"378807","uc009vsf.3,uc010oey.1,uc010oez.2","CATSPER4"
624,"101928303","uc001blq.3","LOC101928303"
625,"64793","uc001blr.4,uc001bls.2,uc001blt.2,uc010ofa.2","CEP85"
626,"83442","uc001blu.3","SH3BGRL3"
627,"91544","uc001blw.3,uc001blx.3,uc001bly.3,uc001blz.1,uc001bma.3,uc010ofb.1,uc010ofc.1","UBXN11"
628,"1043","uc001bmc.3,uc009vsg.1","CD52"
629,"55057","uc001bmd.4,uc001bmf.3","AIM1L"
630,"257101","uc001bmg.1,uc001bmh.1,uc009vsj.1","ZNF683"
631,"79727","uc001bmi.1,uc001bmj.3","LIN28A"
632,"79947","uc001bmk.3,uc001bml.3,uc001bmm.3,uc001bmn.3,uc010ofd.2","DHDDS"
634,"3151","uc001bmp.4","HMGN2"
635,"6195","uc001bmr.1,uc001bms.1,uc009vsl.1,uc010ofe.1,uc010off.1","RPS6KA1"
636,"100302190","uc021ojp.1","MIR1976"
640,"8289","uc001bmt.1,uc001bmu.1,uc001bmv.1,uc001bmw.1,uc001bmx.1,uc009vsm.1,uc009vsn.1","ARID1A"
641,"55650","uc001bmz.3,uc001bna.3,uc010ofg.2","PIGV"
645,"84243","uc001bnb.3,uc010ofh.1","ZDHHC18"
646,"2810","uc001bnc.1","SFN"
648,"54707","uc001bnd.1","GPN2"
649,"63906","uc001bne.3,uc009vsp.2","GPATCH3"
650,"8431","uc001bnf.3","NR0B2"
651,"10726","uc001bng.2","NUDC"
652,"126695","uc001bni.2","KDF1"
653,"388610","uc001bnj.4","TRNP1"
654,"115572","uc010ofj.2","FAM46B"
656,"6548","uc001bnl.3,uc001bnm.4,uc001bnn.3,uc010ofk.3","SLC9A1"
659,"23038","uc001bno.4,uc001bnp.1,uc009vst.3","WDTC1"
663,"84065","uc001bnr.4,uc001bns.4,uc001bnt.4,uc021ojt.1","TMEM222"
664,"644961","uc021oju.1","LOC644961"
665,"84958","uc001bnv.2,uc001bnw.2,uc001bnx.2,uc009vsv.2","SYTL1"
666,"9064","uc001bny.1,uc001bnz.1,uc009vsw.1","MAP3K6"
667,"8547","uc001boa.3,uc001bob.3","FCN3"
668,"388611","uc031tuv.1","CD164L2"
669,"2827","uc001bod.4","GPR3"
670,"10163","uc031tuw.1,uc031tux.1","WASF2"
672,"27245","uc001boh.1,uc009vsy.3,uc009vsz.1","AHDC1"
674,"2268","uc001boi.3,uc001boj.3,uc001bok.3,uc001bol.3,uc001bom.3,uc021ojx.1","FGR"
675,"2537","uc001bon.1,uc001boo.1,uc001bop.1","IFI6"
676,"199870","uc001boq.3,uc001bor.3,uc001bos.3,uc001bot.3,uc009vtb.3,uc010ofm.2","FAM76A"
677,"23673","uc001bou.4","STX12"
678,"5511","uc001bov.2,uc001bow.2,uc001box.2,uc021ojy.1","PPP1R8"
679,"677774","uc001boy.1","SCARNA1"
684,"9473","uc001boz.4,uc001bpa.4,uc001bpc.5,uc010ofn.3,uc010ofo.3,uc031tve.1","THEMIS2"
685,"6118","uc001bpe.2,uc010ofp.2","RPA2"
686,"27293","uc001bpf.3,uc001bpg.3,uc010ofq.2,uc010ofr.2","SMPDL3B"
687,"55113","uc001bph.1","XKR8"
688,"2140","uc001bpi.2,uc001bpj.3,uc001bpk.3,uc010ofs.2,uc010oft.2,uc010ofu.2","EYA3"
692,"5724","uc001bpl.3,uc001bpm.4,uc009vte.3,uc021ojz.1","PTAFR"
693,"22826","uc001bpn.3,uc001bpo.3","DNAJC8"
694,"93974","uc001bpp.3,uc001bpq.3,uc001bpr.3","ATPIF1"
696,"83667","uc001bps.3","SESN2"
697,"54797","uc001bpt.4,uc009vtg.3,uc021okc.1","MED18"
698,"65979","uc001bpu.3,uc001bpv.1,uc001bpw.3,uc001bpx.3,uc001bpy.3","PHACTR4"
700,"1104","uc001bqa.2,uc001bqb.2,uc001bqc.2,uc001bqe.2,uc001bqf.2,uc001bqg.2","RCC1"
701,"8420","uc001bqd.3","SNHG3"
702,"6080","uc031tvj.1","SNORA73A"
703,"6081","uc031tvk.1","SNORA73B"
704,"54952","uc001bqh.5,uc001bqi.3,uc031tvl.1","TRNAU1AP"
705,"85028,677838,677825,692073","uc001bqk.3,uc001bql.3,uc001bqm.3,uc001bqn.3,uc001bqo.3,uc001bqr.2,uc001bqs.2,uc001bqt.2","SNHG12,SNORA61,SNORA44,SNORA16A"
706,"692212","uc001bqq.1","SNORD99"
708,"115273","uc001bqu.3,uc001bqv.3,uc021okd.2","RAB42"
709,"6883","uc001bqx.4,uc001bqy.4,uc009vti.2","TAF12"
710,"26824","uc009vtj.1","RNU11"
711,"10691","uc001bqz.3,uc001bra.3,uc001brb.3","GMEB1"
713,"51441","uc001brc.3,uc001bre.3,uc010ofx.2,uc021okf.1","YTHDF2"
714,"4985","uc001brf.1","OPRD1"
715,"2035","uc001brg.2,uc001brh.2,uc001bri.2,uc001brj.2,uc001brk.3,uc001brl.2,uc001brm.2,uc009vtk.2,uc009vtl.2,uc009vtm.2,uc009vtn.2,uc021okg.1","EPB41"
716,"399474","uc001brn.2,uc021okh.1","TMEM200B"
718,"6429","uc001bro.3,uc009vtp.2,uc010ofy.2","SRSF4"
719,"51102","uc001brp.2,uc001brq.2,uc001brt.2,uc010ofz.2","MECR"
720,"10076","uc001bru.3,uc001brw.3,uc001brx.3,uc009vtq.3,uc009vtr.3","PTPRU"
722,"101929406","uc001bry.3","LOC101929406"
726,"4146","uc001brz.3","MATN1"
727,"100129196","uc001bsb.1","MATN1-AS1"
728,"7805","uc001bsc.2","LAPTM5"
729,"100616164","uc021okj.1","MIR4420"
730,"9672","uc001bsd.2,uc001bse.2","SDC3"
731,"9698","uc001bsf.1,uc001bsh.1,uc001bsi.1,uc001bsj.1,uc001bsk.1,uc010oga.1,uc010ogb.1","PUM1"
732,"692234","uc021okk.1","SNORD103A"
733,"692234","uc021okl.1","SNORD103A"
734,"692200","uc001bsl.1","SNORD85"
735,"79570","uc010ogc.2,uc010ogd.2","NKAIN1"
737,"9410","uc009vtt.3","SNRNP40"
738,"9410","uc001bso.3,uc010oge.2","SNRNP40"
739,"51538","uc001bsp.2,uc001bsq.2,uc001bsr.2,uc009vtu.2,uc009vtv.2,uc010ogf.2,uc031tvu.1,uc031tvv.1,uc031tvw.1,uc031tvx.1","ZCCHC17"
740,"2170","uc001bss.1","FABP3"
741,"347735","uc001bst.3,uc001bsu.3,uc009vtw.1,uc010ogg.2,uc010ogh.2,uc021okm.1","SERINC2"
742,"149086","uc001bsw.3,uc021okn.2,uc031tvy.1","LINC01225"
743,"284551","uc001bsy.1","LINC01226"
745,"64129","uc001bta.3,uc010ogi.1,uc010ogj.2,uc010ogk.1,uc021oko.1","TINAGL1"
746,"3061","uc001btc.4,uc001btd.2,uc009vtx.2,uc010ogl.2","HCRTR1"
747,"553115","uc001bth.2,uc010ogm.2,uc021okp.1,uc021okq.1","PEF1"
748,"1307","uc001btj.1,uc001btk.1,uc001btl.4","COL16A1"
749,"576","uc001btn.3,uc001bto.3,uc001btp.1,uc001btq.1,uc010ogn.2,uc010ogo.2,uc010ogp.2,uc010ogq.2,uc010ogr.1,uc031twa.1","BAI2"
750,"100423028","uc021okr.1","MIR4254"
751,"90853","uc001bts.2,uc001btu.4,uc001btv.4,uc001btw.1,uc021oks.1","SPOCD1"
753,"8073","uc001btx.2,uc001bty.2,uc010ogs.2","PTP4A2"
754,"10657","uc001bua.2,uc001bub.4,uc001buc.2","KHDRBS1"
756,"55116","uc001buf.4,uc010ogt.1,uc010ogu.1,uc010ogv.2,uc010ogw.2","TMEM39B"
757,"100847018","uc031twd.1","MIR5585"
758,"23633","uc001bug.3,uc001buh.3,uc010ogx.2,uc010ogy.2","KPNA6"
759,"200081","uc001bui.3,uc001buj.3","TXLNA"
760,"79140","uc001bul.1,uc021okt.1","CCDC28B"
761,"55721","uc001bum.2,uc009vua.2,uc010ogz.1","IQCC"
762,"149069","uc001bun.2","DCDC2B"
763,"56063","uc001buo.3,uc001bup.3,uc001buq.4,uc009vub.1,uc010oha.2","TMEM234"
764,"8668","uc001bur.4,uc009vuc.3","EIF3I"
765,"339483","uc001but.3,uc001buv.4,uc010ohb.2","MTMR9LP"
766,"84734","uc001buw.3","FAM167B"
767,"3932","uc001bux.3,uc001buy.3,uc001buz.3,uc001bva.3,uc010ohc.1","LCK"
768,"3065","uc001bvb.1,uc001bvc.1,uc010ohd.1,uc010ohe.1,uc010ohf.1","HDAC1"
769,"65108","uc001bvd.4,uc031plp.1","MARCKSL1"
770,"100128071","uc021oku.1","FAM229A"
771,"81629","uc001bvf.3","TSSK3"
772,"55108","uc001bvg.4,uc001bvh.4,uc001bvi.3,uc001bvj.3,uc010ohg.2,uc010ohh.2,uc010ohi.2","BSDC1"
773,"728116","uc001bvl.4","ZBTB8B"
774,"653121","uc001bvk.3,uc001bvm.3,uc001bvn.3","ZBTB8A"
775,"339487","uc001bvo.1,uc001bvp.3,uc001bvq.3","ZBTB8OS"
776,"5928","uc001bvr.3,uc001bvs.3,uc010ohj.2,uc010ohk.2","RBBP4"
778,"81493","uc001bvt.2,uc010ohl.1","SYNC"
780,"57648","uc001bvu.1,uc001bvv.2,uc010ohm.1,uc010ohn.1","KIAA1522"
781,"8565","uc001bvw.1,uc001bvx.1,uc001bvy.1","YARS"
783,"64766","uc001bvz.4,uc001bwb.2,uc001bwc.4,uc001bwd.4","S100PBP"
784,"252995","uc001bwe.3,uc001bwf.3,uc001bwg.4,uc021okv.2","FNDC5"
785,"3208","uc001bwh.3","HPCA"
786,"113452","uc001bwi.1,uc001bwj.1,uc001bwk.1","TMEM54"
788,"127544","uc001bwm.4,uc010oho.2,uc010ohp.2","RNF19B"
792,"204","uc001bwo.2,uc001bwp.2,uc001bwq.2,uc009vud.2,uc010ohq.2,uc010ohr.2","AK2"
795,"113451","uc001bwr.3,uc001bws.3,uc001bwt.1,uc001bwu.3,uc001bwv.3,uc001bwx.1,uc001bwy.1,uc001bwz.1,uc009vue.3,uc009vuf.1,uc009vug.3","AZIN2"
797,"55223","uc001bxb.3","TRIM62"
798,"149076","uc001bxc.1","ZNF362"
800,"127550","uc031plq.1","A3GALT2"
802,"1912","uc001bxe.1,uc001bxf.1,uc001bxg.1,uc001bxh.1,uc001bxi.1,uc009vuh.1","PHC2"
803,"100500853","uc021okw.1","MIR3605"
806,"7579","uc001bxj.4,uc001bxk.2,uc009vui.3","ZSCAN20"
809,"114784","uc001bxm.2,uc001bxn.2,uc001bxo.1","CSMD2"
812,"127540","uc001bxp.3,uc001bxq.3","HMGB4"
813,"402779","uc001bxr.3","CSMD2-AS1"
814,"84970","uc001bxs.5,uc001bxt.3","C1orf94"
819,"693137","uc031twx.1","MIR552"
820,"2709","uc001bxu.4","GJB5"
821,"127534","uc001bxv.1","GJB4"
823,"2707","uc001bxx.3,uc001bxy.3","GJB3"
824,"2701","uc001bya.3,uc009vul.3","GJA4"
826,"113444","uc001byb.3,uc021olc.1,uc021old.1,uc031twy.1","SMIM12"
827,"58512","uc001byc.3","DLGAP3"
829,"653160","uc001byd.4,uc021olf.1","LOC653160"
830,"100506144","uc001bye.3","ZMYM6NB"
831,"9204","uc001byf.1,uc001byh.3,uc001byi.2,uc001byj.2,uc001byk.2,uc009vup.3,uc009vuq.1,uc009vur.1,uc010oht.2","ZMYM6"
832,"79830","uc001byl.2,uc001bym.4,uc001byn.4,uc001byo.4,uc009vus.2,uc009vut.4,uc010ohu.3,uc031txc.1","ZMYM1"
834,"6421","uc001bys.3","SFPQ"
835,"9202","uc001byt.3,uc001byu.3,uc009vuu.3,uc009vuv.3","ZMYM4"
837,"79932","uc001byw.3,uc001byx.3,uc010ohv.1,uc010ohw.2,uc010ohx.1","KIAA0319L"
839,"23154","uc001bza.3,uc001bzb.3,uc001bzc.3","NCDN"
840,"5690","uc001bzd.2,uc001bzf.3,uc010ohz.3,uc021olh.2,uc031txe.1","PSMB2"
841,"339488","uc010ohy.2","TFAP2E"
842,"127703","uc001bzh.1","C1orf216"
843,"63967","uc001bzi.3,uc009vux.3","CLSPN"
844,"192670","uc001bzj.2","AGO4"
845,"26523","uc001bzk.3,uc001bzl.3,uc009vuy.3","AGO1"
847,"192669","uc001bzn.1,uc001bzp.3,uc001bzq.3","AGO3"
848,"27285","uc001bzr.3,uc001bzs.3","TEKT2"
849,"54936","uc001bzt.3","ADPRHL2"
850,"1296","uc001bzv.3,uc001bzw.3","COL8A2"
851,"27095","uc001bzx.4,uc031pls.1,uc031plt.1,uc031plu.1,uc031plv.1,uc031plw.1,uc031plx.1","TRAPPC3"
852,"55700","uc001bzz.4,uc001caa.4,uc001cab.4,uc001cac.4,uc001cad.4","MAP7D1"
854,"9967","uc001cae.4,uc001caf.4,uc001cag.1","THRAP3"
855,"79729","uc009vuz.1,uc010oia.1,uc010oib.1,uc010oic.1","SH3D21"
856,"55194","uc001cai.1,uc001caj.1","EVA1B"
857,"83931","uc001cak.2,uc001cal.2,uc001cam.2,uc001can.1","STK40"
859,"84967","uc001cao.1","LSM10"
860,"127700","uc001caq.3,uc001car.3,uc021olk.1","OSCP1"
861,"64960","uc001cas.2","MRPS15"
862,"1441","uc001cav.2,uc001caw.2,uc001cax.2","CSF3R"
865,"2899","uc001caz.2,uc001cba.1","GRIK3"
867,"100422898","uc021oll.1","MIR4255"
869,"728431","uc021olm.1","LINC01137"
870,"80149,102465438","uc001cbb.4,uc001cbc.1,uc031txl.1","ZC3H12A,MIR6732"
871,"64769","uc001cbd.3,uc001cbe.3,uc001cbg.3,uc001cbh.3,uc009vvd.3,uc031ply.2,uc031plz.2","MEAF6"
872,"100847010","uc031pma.1","MIR5581"
873,"79753","uc001cbi.4,uc010oid.3","SNIP1"
874,"7802","uc001cbj.3,uc010oie.4","DNALI1"
875,"29889","uc001cbk.3,uc009vve.2,uc010oif.1","GNL2"
876,"284654","uc031txm.1,uc031txn.1,uc031txo.1,uc031txp.1","RSPO1"
877,"54955","uc001cbn.3,uc001cbo.3,uc001cbp.3,uc001cbq.1,uc010oig.2","C1orf109"
878,"55143","uc001cbr.4,uc001cbs.4,uc010oih.1","CDCA8"
879,"284656","uc001cbt.3,uc001cbu.3,uc001cbv.2,uc001cbw.4,uc009vvh.2,uc009vvi.3","EPHA10"
880,"149175","uc001cbx.2,uc001cby.2,uc001cbz.2","MANEAL"
881,"79693","uc001cca.1","YRDC"
882,"127687","uc031txq.1","C1orf122"
883,"127687","uc001ccd.2,uc010oii.1","C1orf122"
884,"4520","uc001cce.1,uc009vvj.1","MTF1"
885,"3633","uc001ccf.1,uc001ccg.1,uc001cch.3,uc009vvk.1,uc010oij.1","INPP5B"
888,"10946","uc001cci.3,uc010oik.2","SF3A3"
889,"2275","uc001cck.3,uc001ccm.3,uc009vvl.2","FHL3"
890,"51118","uc001ccn.4,uc009vvm.3,uc010oil.2,uc031txt.1","UTP11L"
891,"5453","uc001ccp.1","POU3F1"
892,"100500801","uc021olo.1","MIR3659"
893,"339442","uc021olp.1","LINC01343"
898,"64121","uc001ccq.3,uc001ccr.3,uc010oim.2","RRAGC"
899,"26292,100527950","uc001ccs.3,uc021olq.1","MYCBP,GJA9-MYCBP"
900,"54933","uc001ccu.1,uc001ccv.3,uc010oin.1,uc010oio.1","RHBDL2"
901,"79647","uc001ccw.3,uc010oip.2,uc010oiq.2","AKIRIN1"
902,"4725","uc001ccx.3,uc001ccy.3","NDUFS5"
903,"23499","uc010oir.4","MACF1"
904,"23499","uc001cda.1,uc001cdb.1,uc001cdc.2,uc001cde.2,uc001cdg.3,uc001cdh.3,uc009vvq.1,uc010oit.1,uc031pmd.1,uc031pme.2,uc031txy.1","MACF1"
907,"643314","uc009vvt.1","KIAA0754"
908,"353500","uc001cdi.3","BMP8A"
910,"728448","uc001cdj.2,uc001cdk.3","PPIEL"
911,"8761","uc001cdl.2,uc001cdm.2,uc010oiv.1","PABPC4"
912,"677834","uc001cdo.1","SNORA55"
914,"26508","uc001cdp.3,uc010oiw.2","HEYL"
915,"84618","uc001cdq.1","NT5C1A"
916,"51440","uc001cdr.4,uc010oix.3,uc031tya.1","HPCAL4"
917,"10450","uc001cds.2,uc001cdt.2,uc001cdu.2,uc001cdv.3,uc001cdw.3,uc001cdx.2,uc010oiy.2","PPIE"
918,"656","uc001cdz.1,uc001cea.1","BMP8B"
919,"64064","uc001ceb.1","OXCT2"
920,"54802","uc001cec.5,uc001ced.5,uc001cee.5,uc001cef.5,uc001ceg.5,uc001ceh.5,uc001cei.5,uc001cek.4,uc001cel.4,uc001cem.4,uc001cen.4,uc001ceo.4,uc001cep.4,uc001ceq.4,uc009vvv.4,uc009vvx.4,uc031tyb.1","TRIT1"
921,"4610","uc001cer.2,uc001ces.2,uc001cet.2","MYCL"
923,"84879","uc001ceu.4,uc001cev.4,uc009vvy.4,uc010ojb.2,uc010ojc.3","MFSD2A"
927,"10487","uc001cey.4,uc001cez.4,uc001cfa.4,uc009vvz.3,uc010ojd.1,uc010oje.2","CAP1"
928,"5538","uc001cfb.2,uc009vwa.2,uc010ojf.1,uc010ojg.1","PPT1"
929,"6018","uc001cfc.4,uc001cfd.4","RLF"
930,"127391","uc001cfe.2","TMCO2"
931,"10269","uc001cfg.4","ZMPSTE24"
933,"1298","uc001cfh.1,uc001cfi.1","COL9A2"
934,"64744","uc001cfj.3,uc001cfk.3,uc010ojh.2,uc010oji.2,uc010ojj.2,uc021oma.1","SMAP2"
936,"65243","uc001cfl.2,uc001cfm.2,uc001cfn.2","ZFP69B"
937,"339559","uc001cfo.3,uc009vwb.3,uc010ojk.2","ZFP69"
938,"64789","uc001cfp.3,uc001cfq.3,uc001cfr.3","EXO5"
939,"127396","uc001cft.2","ZNF684"
942,"9783","uc001cfu.1,uc001cfv.1","RIMS3"
943,"100130557","uc010ojl.1","NFYC-AS1"
944,"4802","uc001cfx.5,uc001cfy.5,uc001cfz.4,uc001cgb.4,uc001cgc.4,uc001cge.4,uc009vwd.4,uc010ojm.1,uc010ojn.3","NFYC"
945,"407034","uc001cgf.2","MIR30E"
946,"407031","uc001cgg.3","MIR30C1"
947,"9132","uc001cgh.2,uc001cgi.2","KCNQ4"
948,"163732","uc001cgj.3","CITED4"
952,"1503","uc001cgk.4,uc001cgl.4,uc010ojo.2,uc010ojp.1,uc010ojq.2","CTPS1"
953,"100507178","uc021omd.1","SLFNL1-AS1"
954,"200172","uc001cgm.2,uc001cgn.2,uc009vwf.1,uc009vwg.1","SLFNL1"
955,"22955","uc001cgo.3,uc001cgp.3,uc001cgq.3,uc001cgr.3,uc001cgs.3,uc001cgt.3,uc010ojr.2,uc010ojs.1","SCMH1"
958,"1907","uc009vwh.3","EDN2"
959,"1907","uc001cgu.3,uc001cgv.3,uc001cgw.3,uc001cgx.3,uc009vwi.3,uc009vwj.3","EDN2"
960,"59269","uc001cgy.3,uc001cgz.4,uc001cha.4,uc001chb.2","HIVEP3"
962,"2981","uc001chc.1","GUCA2B"
963,"2980","uc001chd.1","GUCA2A"
964,"22887","uc001che.3,uc001chf.3,uc001chg.3,uc001chh.2","FOXJ3"
967,"284716","uc001chi.2","RIMKLA"
968,"84217","uc001chj.3,uc010ojt.2","ZMYND12"
969,"79717","uc001chk.4,uc001chl.4,uc031tyq.1,uc031tyr.1,uc031tys.1,uc031tyt.1,uc031tyu.1,uc031tyv.1","PPCS"
970,"728621","uc001chm.2,uc001chn.2,uc001chp.3,uc009vwk.1,uc010oju.1","CCDC30"
971,"10465","uc001chq.3,uc009vwl.2,uc021omf.1","PPIH"
973,"4904","uc001chs.3","YBX1"
974,"149461","uc001cht.1,uc001chu.2,uc010ojv.1","CLDN19"
975,"64175","uc001chv.2,uc001chw.2,uc001chx.4,uc001chy.5","LEPRE1"
976,"79078","uc001cia.4","C1orf50"
977,"100129924","uc021omg.1","LOC100129924"
978,"374969","uc001cib.2","CCDC23"
979,"114625","uc001cic.1,uc001cid.1,uc001cie.1,uc001cif.1,uc010ojw.1","ERMAP"
980,"51058","uc001cig.3,uc001cih.3,uc009vwm.3,uc021omh.1","ZNF691"
981,"339539","uc001cij.2","LOC339539"
983,"6513","uc001cik.2","SLC2A1"
984,"440584","uc001cil.3","SLC2A1-AS1"
987,"440585","uc009vwo.3","FAM183A"
988,"10969","uc001cin.3,uc001cio.3,uc010ojx.2","EBNA1BP2"
989,"102465439","uc010ojy.2","MIR6733"
990,"149465","uc001cip.2,uc001ciq.2,uc010ojz.2,uc021omk.1","CFAP57"
991,"128218","uc001cir.3,uc021oml.1","TMEM125"
992,"149466","uc001cit.4,uc021omn.1","C1orf210"
993,"7075","uc001ciu.3,uc009vwq.3,uc010oka.2,uc010okb.2,uc010okc.2,uc010okd.2,uc010oke.2,uc010okf.1,uc010okg.2,uc021omo.1","TIE1"
994,"4352","uc001civ.3,uc001ciw.3,uc009vwr.3","MPL"
995,"991","uc001cix.3,uc001ciy.3","CDC20"
996,"64834","uc001cjb.4,uc001cjc.4,uc010okh.3,uc031pmf.1,uc031pmg.1","ELOVL1"
997,"102466723","uc031tyy.1","MIR6734"
998,"112950","uc001cje.2,uc001cjf.5,uc001cjg.5","MED8"
999,"23334","uc001cjh.3,uc001cji.1,uc001cjk.3,uc001cjl.2,uc009vws.1","SZT2"
1000,"102465440","uc031tyz.1","MIR6735"
1001,"81888","uc001cjm.3,uc001cjn.3,uc001cjo.3,uc021omp.1,uc021omq.1","HYI"
1003,"5792","uc001cjq.4,uc001cjr.3,uc001cjs.3,uc001cjt.4,uc001cju.3,uc001cjv.3,uc001cjw.3,uc009vwt.3","PTPRF"
1004,"9682","uc001cjx.3,uc010oki.2","KDM4A"
1005,"100132774","uc001cjy.5,uc021omr.3","KDM4A-AS1"
