"gene_id","235-1_M_265","235-1_N_257","235-1_P_273","235-1_T_281","235_M_217","235_N_209","235_P_225","235_T_233","entrez_id","transcript_id","gene_symbol"
29632,0,0,0,0,0,0,1,0,"1232","uc003cpg.2,uc003cpi.2,uc003cpj.2,uc003cpk.2,uc003cpl.2,uc010hjb.2","CCR3"
29633,0,0,0,0,1.84,0,0,0,"1230","uc003cph.1","CCR1"
29634,0,0,0,0,0,0,0,0,"729230","uc003cpm.4,uc003cpn.4","CCR2"
29635,1,4,0,22,18,0,1,8.76,"1234","uc003cpo.4,uc010hjd.3","CCR5"
29636,1,0,2,0,0,0,16.99,0,"9034","uc003cpp.4,uc010hjf.3,uc010hjg.3","CCRL2"
29637,0,0,0,0,0,0,0,0,NA,"uc032rll.1",NA
29638,0,0,0,0,0,0,0,0,"4057","uc003cpq.4,uc003cpr.3,uc003fzr.3,uc010hjh.4","LTF"
29639,0,0,0,0,0,0,0,0,NA,"uc032rlm.1",NA
29640,0,0,0,0,0,0,0,0,NA,"uc032rln.1",NA
29641,0,0,0,0,0,0,0,0,NA,"uc032rlo.1",NA
29642,0,0,0,0,0,0,0,0,NA,"uc032rlp.1",NA
29643,0,0,0,0,0,0,0,0,"83597","uc003cps.1","RTP3"
29644,17.52,9.75,11.4,74.13,19.93,20.8,85.19,29.06,"79442","uc003cpu.4,uc010hji.3","LRRC2"
29645,0,0,0,0,0,0,0,0,"83598","uc031rzg.1","LRRC2-AS1"
29646,8.08,3.04,2.68,23.28,6.3,1.99,10.83,13.29,"6997","uc003cpv.3,uc021wxd.1","TDGF1"
29647,0,0,0,0,0,0,0,2,"100132146","uc003cpw.1","LOC100132146"
29648,1,1.01,0,23.18,0,1,6.68,1,"259173","uc003cpx.2,uc003cpy.2,uc003cpz.2,uc003cqa.2,uc003cqb.2,uc003cqc.2","ALS2CL"
29649,0,0,0,0,0,0,0,0,"259236","uc010hjk.1","TMIE"
29650,0,0,0,0,0,0,0,0,"259236","uc010hjj.1","TMIE"
29651,0,0,0,0,0,0,0,0,"29122,377047","uc003cqe.1,uc003cqf.2,uc011bam.2,uc021wxe.3","PRSS50,PRSS45"
29652,0,0,0,0,0,0,0,0,"100287362","uc021wxf.1","PRSS46"
29653,0,0,0,0,0,0,0,0,NA,"uc032rlq.1",NA
29654,0,0,0,0,0,0,0,0,"377047","uc010hjl.3","PRSS45"
29655,0,0,0,0,0,0,0,0,"339906","uc003cqj.3,uc011bap.2","PRSS42"
29656,0,0,0,0,0,0,0,0,"4634","uc003cql.1","MYL3"
29657,0,0,0,0,0,0,0,0,"5745","uc003cqm.3,uc021wxg.1","PTH1R"
29658,35,15.05,23.57,12,13,5,88.24,67.66,"151903","uc003cqo.3,uc011baq.3,uc011bar.2,uc031rzh.1","CCDC12"
29659,0,0,0,0,0,0,0,0,NA,"uc032rlr.1",NA
29660,0,0,0,0,0,0,0,0,NA,"uc032rls.1",NA
29661,139.07,29,38.05,211.69,64.13,7,55.67,177.4,"23218","uc003cqp.3,uc003cqq.1,uc010hjm.2,uc010hjn.2","NBEAL2"
29662,0,0,0,3,0,0,0,0,"100129354","uc011bas.1","NRADDP"
29663,102.6,47.2,33.98,274.21,116.21,34.61,222.05,115.24,"29072","uc003cqr.3,uc003cqs.3,uc003cqt.1,uc003cqv.3","SETD2"
29664,0,0,0,0,0,0,0,0,NA,"uc032rlt.1",NA
29665,2,0,0,2,1,0,2.29,0.94,"285352","uc003cqw.2","KIF9-AS1"
29666,1,1,2,0,1,1,2.9,0,"64147","uc003cqx.3,uc003cqy.3,uc003cra.4,uc010hjp.3,uc011bat.1,uc011bau.1","KIF9"
29667,0,0,0,0,0,0,0,0,NA,"uc032rlu.1",NA
29668,0,0,0,0,0,0,0,0,NA,"uc032rlv.1",NA
29669,0,0,0,0,0,0,0,0,NA,"uc032rlw.1",NA
29670,15.97,10.06,5,19.51,15,8,16.12,7.24,"23276","uc003crb.2,uc003crc.2,uc003crd.3,uc010hjq.2,uc011bav.2","KLHL18"
29671,63.99,33,83,130.94,86.65,26.02,133.36,120.38,"25930","uc003crf.1,uc011baw.1,uc011bax.1,uc011bay.1","PTPN23"
29672,81.01,16,23.23,58,10.64,1,142,63.96,"22937","uc003crg.2,uc003crh.1,uc011baz.1","SCAP"
29673,0,0,0,6.2,0,0,0,0,NA,"uc003cri.3",NA
29674,0,0,0,0,0,0,0,0,NA,"uc032rlx.1",NA
29675,16,0,0,0,11.67,0,0,0,"54859","uc003crk.3,uc003crl.1,uc011bba.2","ELP6"
29676,0.44,2,1.08,14.24,0,0,13.94,1,"NA,10675","uc003crm.3,uc003crn.3,uc003cro.4,uc003crp.4,uc011bbb.2,uc021wxh.1,uc021wxi.1","NA,CSPG5"
29677,178.94,25.05,97.06,111.02,421.25,61.92,319.26,182.07,"6599","uc003crq.2,uc011bbc.1,uc011bbd.1","SMARCC1"
29678,33.76,8.02,35.68,160.08,52.74,64.07,72.2,106.57,"22907","uc003crr.4,uc003crs.2,uc003crt.3,uc003cru.3,uc010hjr.1","DHX30"
29679,0,0,0,0,0,0,0,0,"100302232","uc021wxj.1","MIR1226"
29680,254.32,61.69,69,229.31,148.88,89.42,191.39,161.39,"4134","uc003crw.2,uc003crx.2,uc003crz.4,uc003csa.3,uc003csb.2,uc003csc.3,uc003csd.2,uc003cse.1,uc003csf.3,uc003csg.3,uc011bbe.1,uc011bbf.1","MAP4"
29681,0,0,0,0,0,0,0,0,NA,"uc032rly.1",NA
29682,0,0,0,0,0,0,0,0,NA,"uc032rlz.1",NA
29683,0,0,0,0,0,0,0,0,NA,"uc032rma.1",NA
29684,0,0,0,0,0,0,0,0,NA,"uc032rmb.1",NA
29685,0,0,0,0,0,0,0,0,NA,"uc032rmc.1",NA
29686,3.03,0,0,0,0,2,1,0,"993","uc003csh.1,uc003csi.1,uc021wxk.1,uc031rzi.1","CDC25A"
29687,0,0,0,0,0,0,0,0,"100616407","uc021wxl.1","MIR4443"
29688,0,0,0,0,0,0,0,0,NA,"uc032rmd.1",NA
29689,0,0,0,0,0,0,0,0,NA,"uc032rme.1",NA
29690,0,0,0,0,0,0,0,0,"820","uc003csj.3","CAMP"
29691,22.27,12.34,4,50.71,5.08,6,141.19,11.36,"51385","uc003csl.4,uc003csm.5,uc003csn.3,uc010hjt.2,uc011bbg.2","ZNF589"
29692,10.08,2,2.24,39.93,7.77,3.97,20.01,5.12,"10201","uc003cso.3,uc003csp.4,uc010hju.5,uc011bbh.2,uc011bbi.2","NME6"
29693,0,0,0,0,0,0,0,0,"646424","uc003csq.1","SPINK8"
29694,0,0,0,0,0,0,0,0,"100313840","uc032rmf.1","MIR2115"
29695,0,0,0,0,0,0,0,0,"285231","uc003csr.3,uc003css.3,uc010hjv.3,uc010hjw.3","FBXW12"
29696,0,0,0,0,1,0,0,1.07,NA,"uc021wxm.1",NA
29697,0,0,0,4,0,0,0,2,"5364","uc003cst.2,uc003csu.2,uc003csw.2,uc003csx.2,uc003csy.1,uc010hjx.1","PLXNB1"
29698,0,0,0,0,0,0,0,0,"79714","uc003ctc.3,uc003ctd.3,uc021wxn.2,uc031rzk.1,uc031rzl.1,uc031rzm.1,uc031rzn.1","CCDC51"
29699,8,4,6,20.98,6,5,15.96,29.9,"51372","uc003cte.1","TMA7"
29700,8,6.6,0,8.65,2,0,0,0,"84126","uc003ctf.2,uc003ctg.2,uc011bbj.2,uc031rzo.1","ATRIP"
29701,9,17.4,0,25.79,0,0,5,15,"84126,11277","uc003ctj.3,uc003ctk.3,uc010hjy.3,uc010hjz.3,uc010hka.4,uc031rzp.1","ATRIP,TREX1"
29702,0,0,0,0,0,0,1.08,0,"51246","uc011bbk.1","SHISA5"
29703,221.95,43.62,54,362.29,369.73,172.74,363.23,272.21,"51246","uc003ctm.3,uc003cto.1,uc003ctp.2,uc003cts.2,uc003ctt.4,uc011bbl.2,uc031rzq.1,uc031rzr.1","SHISA5"
29704,0,0,0,0,0,0,0,0,"5210","uc003ctv.3,uc003ctw.3,uc003ctx.3,uc010hkb.3,uc010hkc.3,uc011bbm.2,uc011bbn.1","PFKFB4"
29705,0,0,0,0,0,0,0,0,"102465494","uc032rmg.1","MIR6823"
29706,0,0,0,0,0,0,0,0,"90226","uc003cty.1","UCN2"
29707,0,0,0,0,0,0,1,0,"1294,100313843","uc003ctz.2,uc021wxp.1","COL7A1,MIR711"
29708,2,0,0,29,0,0,2,15,"7384","uc003cub.1","UQCRC1"
29709,0,0,0,0,0,0,0,0,NA,"uc032rmh.1",NA
29710,0,0,0,0,0,0,0,0,"440955","uc011bbo.2","TMEM89"
29711,22,14,4.48,9.67,13,4,1,35,"1951,65010,100616112,102465495","uc003cuf.1,uc003cug.3,uc003cuh.3,uc003cui.3,uc003cuj.3,uc003cuk.3,uc003cul.3,uc010hke.3,uc010hkf.3,uc010hkg.3,uc011bbp.2,uc021wxq.1,uc032rmi.1","CELSR3,SLC26A6,MIR4793,MIR6824"
29712,35.56,2,15,75.97,6,8,13.25,2,"51517","uc003cum.4,uc003cun.4,uc010hkh.3","NCKIPSD"
29713,20,2.98,35.02,39.22,15,5.1,49.67,9.01,"51447","uc003cup.3,uc003cuq.3,uc003cur.3,uc003cus.3,uc003cut.3,uc011bbq.2,uc011bbr.2,uc011bbs.2,uc011bbt.2,uc011bbu.2,uc011bbv.2","IP6K2"
29714,0,0,0,0,0,0,0,0,NA,"uc032rmj.1",NA
29715,0,0,0,0,0,0,0,0,NA,"uc032rmk.1",NA
29716,4,0,0,18,8.58,2,1.97,9,"5576","uc003cux.1,uc003cuy.1,uc010hki.1","PRKAR2A"
29717,116.73,117.44,64.35,382.45,140.36,91.55,425.71,212.01,"100506637","uc003cuz.2,uc032rml.1","PRKAR2A-AS1"
29718,4,7.69,0,0,2,3,0,0,"788","uc003cva.4,uc011bbw.2","SLC25A20"
29719,9.91,4.98,6.08,20.82,0,4,10.5,18.81,"646450","uc010hkk.1","ARIH2OS"
29720,22.35,5.58,34.65,43.39,42.11,4,74.56,16.8,"10425","uc003cvb.3,uc003cvc.3,uc003cvd.3,uc003cve.3,uc003cvf.3,uc010hkl.3","ARIH2"
29721,1,10,1,16.75,9.89,7,2,25.99,"54681","uc003cvg.3,uc003cvh.3,uc010hkm.1","P4HTM"
29722,71,11.97,55.8,97.37,57.51,84,80.79,160.9,"11180","uc003cvj.2,uc010hkn.2,uc011bbx.1,uc011bby.1,uc011bbz.1","WDR6"
29723,0,6.94,0,6.82,15,0,5.04,0,"55152","uc003cvk.3,uc003cvl.3,uc003cvm.3,uc010hko.3,uc011bca.2","DALRD3"
29724,0,0,0,0,0,0,0,0,"494337","uc011bcb.1","MIR425"
29725,24.84,3.13,19,1,29.28,1,6.55,61,"25915","uc003cvn.3,uc003cvp.3,uc003cvq.3,uc003cvr.3","NDUFAF3"
29726,0,0,0,0,0,0,0,0,"406966","uc003cvo.1","MIR191"
29727,115.43,32,1,14.32,57.57,7,17.57,60,"3615,NA","uc003cvt.3,uc010hkp.1","IMPDH2,NA"
29728,75.22,89,76,265.18,61.06,111.67,181.7,128.93,"54870,NA","uc003cvu.3,uc003cvv.3,uc010hkq.3,uc021wxr.1","QRICH1,NA"
29729,25.96,4,12,50,35.89,56,33.2,30.8,"5859","uc003cvx.4,uc003cvy.4,uc011bcc.2,uc011bcd.2,uc011bce.3,uc011bcf.3","QARS"
29730,0,0,0,0,0,0,0,0,"102465536","uc032rmm.1","MIR6890"
29731,22,44.43,44,23.77,37,18,56.33,56.18,"10869","uc003cvz.4,uc003cwa.3,uc003cwb.3,uc003cwc.2,uc003cwd.2,uc011bcg.2,uc011bch.2,uc011bci.2","USP19"
29732,0,0,0,0,0,0,0,0,"3913","uc003cwe.3,uc003cwf.1","LAMB2"
29733,0,0,0,0,0,0,0,0,"22973","uc010hkr.3","LAMB2P1"
29734,12,38,8,34,5,2,70.55,49.99,"64925","uc003cwg.4","CCDC71"
29735,0,0,0,0,0,0,0,1,"200942","uc003cwh.3,uc003cwi.1","KLHDC8B"
29736,0,0,0,0,0,0,0,0,"646498","uc021wxt.1","C3orf84"
29737,0,0,0,0,0,0,0,0,NA,"uc032rmn.1",NA
29738,11.71,14.75,4.7,10.24,2.6,12.34,22.99,5.7,"339834","uc003cwk.2,uc003cwl.4,uc010hkt.4,uc011bck.1","CCDC36"
29739,24.25,13.34,10.45,52.56,14.56,7.24,58.85,33.18,"375341","uc003cwm.2,uc003cwn.2","C3orf62"
29740,0,0,0,0,0,0,0,0,"100422952","uc021wxu.1","MIR4271"
29741,165.27,38.66,80.36,222.79,251.69,112.27,407.43,222.62,"7375","uc003cwp.2,uc003cwq.2,uc003cwr.2,uc021wxv.1","USP4"
29742,6.42,20.02,21.22,78.7,19.24,1,38.81,19.9,"6988","uc003cwv.4,uc032rmo.1","TCTA"
29743,17.88,115.96,36,54.51,18.9,2,8,12,"2876","uc021wxw.1,uc021wxx.1","GPX1"
29744,129.93,141,220.5,266.09,200.6,55,302.68,77,"387","uc003cwu.3,uc010hku.3","RHOA"
29745,0,6.01,1,11.95,1,0,4,2.91,"275","uc003cww.3,uc003cwx.3,uc003cwy.3,uc011bcn.2,uc011bco.2,uc011bcp.2,uc011bcq.2","AMT"
29746,134.1,43.21,24.64,100.73,96.23,12.89,152.68,47.26,"84276,NA","uc003cwz.1,uc011bcr.2,uc021wxy.1,uc032rmp.1","NICN1,NA"
29747,11.92,5.5,12.94,7.01,7,7,9,15.53,"1605","uc003cxc.4,uc021wxz.1,uc021wya.1,uc021wyb.1,uc021wyc.1,uc021wyd.1,uc021wye.1,uc021wyf.1,uc021wyg.1,uc021wyh.1,uc021wyi.1,uc021wyj.1,uc021wyk.1","DAG1"
29748,35.51,23.55,12.18,42.94,26.13,15.51,91.63,19.7,"100132677","uc003cxd.1","BSN-AS2"
29749,1,3.99,0,8,0,5,0,0,"8927","uc003cxe.4","BSN"
29750,4,38.16,36,64.63,1,2,40.18,72,"327","uc003cxf.3,uc010hkw.1","APEH"
29751,0,0,0,3,6,6,0,0,"4485","uc003cxg.3,uc010hkx.2,uc011bcs.1,uc011bct.1,uc011bcu.1","MST1"
29752,3,23,1,40.66,15,49.16,8,29,"63891","uc003cxh.4,uc003cxi.3,uc010hky.1","RNF123"
29753,0,5,8,0,0,2,0,0,"386724","uc003cxj.3","AMIGO3"
29754,0,10,3,15,3,8,41.99,0,"29925","uc003cxk.2,uc003cxl.2","GMPPB"
29755,4,5,0,2,0,3,14,17,"9807","uc003cxm.1,uc003cxn.1,uc021wyl.1,uc031rzt.1","IP6K1"
29756,12.46,33.73,12.95,30.41,7.59,9.58,66.79,15.26,"389118","uc003cxp.2,uc010hkz.3,uc011bcw.3","CDHR4"
29757,12,12,0,8,0,0,17,0,"389119","uc003cxq.1","FAM212A"
29758,158.65,146.44,65,232.63,176.04,130.84,180.53,258.83,"7318,100847079","uc003cxr.3,uc031rzu.1","UBA7,MIR5193"
29759,0,1,1,0,3,0,9,0,"10293","uc003cxs.1,uc010hla.1,uc011bcx.2","TRAIP"
29760,0,0,0,0,0,0,0,0,"79012","uc003cxt.1,uc003cxu.2,uc003cxv.1,uc003cxw.1,uc003cxx.1,uc011bcy.1,uc011bcz.1,uc011bda.1,uc011bdb.1","CAMKV"
29761,0,0,0,1,0,0,0,0,"4486","uc003cxy.4,uc011bdc.2,uc011bdd.2,uc011bde.1,uc011bdf.1,uc011bdg.2,uc031rzv.1,uc031rzw.1","MST1R"
29762,0,0,1,0,0,0,0,0,"84315","uc003cxz.3,uc003cya.3,uc003cyb.2,uc010hlb.2","MON1A"
29763,63.03,63.79,71.84,175.51,83,72.81,213.2,115.48,"10180","uc003cyc.3,uc003cyd.3,uc003cye.3,uc010hlc.2,uc010hld.2,uc010hle.2,uc010hlf.2,uc011bdh.2,uc011bdi.2","RBM6"
29764,0,0,0,0,0,0,0,0,NA,"uc032rmq.1",NA
29765,0,0,0,0,0,0,0,0,NA,"uc032rmr.1",NA
29766,153.91,376.15,119.49,747.7,125.28,84.58,571.19,399.05,"10181","uc003cyf.3,uc003cyg.3,uc003cyh.3,uc011bdj.2,uc011bdk.2","RBM5"
29767,4.74,9.34,2.29,25.99,15.11,5.51,142.7,7.56,"100775107","uc021wym.1","RBM5-AS1"
29768,4,18,0,17.01,21.45,8,14.64,8.13,NA,"uc003cyi.1",NA
29769,0,0,0,0,0,0,0,0,"6405","uc003cyj.3,uc003cyk.3","SEMA3F"
29770,0,0,0,0,0,0,0,0,"693151","uc032rms.1","MIR566"
29771,1,0,0,0,6,0,1,0.73,"2779","uc003cyl.2,uc003cym.2","GNAT1"
29772,0,0,0,1.99,0,0,0,0,"10991","uc011bdm.2,uc032rmt.1,uc032rmu.1","SLC38A3"
29773,37.57,46.05,19,52.7,19.66,26.75,25.02,6.98,"2771","uc003cyo.2,uc003cyp.2,uc003cyq.2,uc003cyr.1,uc010hlg.2,uc011bdn.2,uc032rmw.1","GNAI2"
29774,0,0,0,0,0,0,0,0,"102464817","uc032rmv.1","MIR5787"
29775,17.89,5.37,2.03,15.58,8.98,3.92,24.73,20.04,NA,"uc003cys.1",NA
29776,0,5,0,0,0,0,0,0,"7869,102465526","uc003cyx.3,uc003cyy.3,uc011bdo.2,uc032rmx.1,uc032rmy.1,uc032rmz.1,uc032rna.1,uc032rnb.1,uc032rnc.1,uc032rnd.1","SEMA3B,MIR6872"
29777,0,0,0,0,0,0,0,0,"132228","uc003cyz.3","LSMEM2"
29778,10,3,15,7,13.07,3.96,4,0,"7866","uc003czb.3,uc011bdp.2","IFRD2"
29779,16,22,16,63.92,29.58,6,28.2,18.05,"8372,24142,NA","uc003czd.2,uc003cze.2,uc003czf.2,uc003czg.2,uc003czi.3,uc003czj.3,uc003czk.4,uc021wyn.1,uc021wyo.3","HYAL3,NAT6,NA"
29780,0,0,0,5,0,2,0,0,"3373","uc003czm.4,uc003czn.4,uc003czo.4,uc003czp.4,uc003czq.4,uc003czr.4,uc003czs.3,uc003czt.4","HYAL1"
29781,0,0,0,0,0,0,0,0,NA,"uc032rne.1",NA
29782,0,1,0,0,0,0,0,0,"8692","uc003czv.3,uc003czw.3,uc003czx.3,uc010hlj.2","HYAL2"
29783,1,2,13,22.02,5,0,23.02,0,"11334","uc003czy.1,uc003czz.3","TUSC2"
29784,10,1,5,5,4.37,0,12.71,4,"11186","uc003daa.1,uc003dab.1,uc003dac.2,uc003dad.1,uc003dae.1,uc003daf.1,uc010hlk.1,uc011bdq.1,uc032rnf.1","RASSF1"
29785,6,0,0,0,3.67,2,10.2,0,"102060282","uc032rng.1","RASSF1-AS1"
29786,0,0,0,0,0,0,0,0,"51364","uc003dag.1,uc010hll.1,uc010hlm.1","ZMYND10"
29787,3,1,8,24,11.28,1,81.42,2,"10641","uc003daj.1","NPRL2"
29788,0,0,0,13,4,0,2,0,"11068","uc003dal.3,uc003dam.3","CYB561D2"
29789,2,1,0,15,6.99,2,0,1,"11070","uc003dan.1","TMEM115"
29790,0,0,0,0,0,0,0,0,NA,"uc021wyp.1",NA
29791,2.99,0,2.63,5,0,0,0,8,"9254","uc003dap.3,uc003daq.3","CACNA2D2"
29792,0,0,0,0,0,0,0,0,NA,"uc021wyq.1",NA
29793,1,0,0,2,0,0,0,4,"51161","uc010hlp.3","C3orf18"
29794,0,0,0,0,0,0,0,0,"51161","uc003dar.3,uc003das.3,uc003dat.3,uc010hlo.3,uc011bdr.4","C3orf18"
29795,25,3,2,31,3,0,18.81,24.05,"51409","uc003dau.3,uc003dav.3","HEMK1"
29796,0,0,0,10,0,0,0,0,"1154","uc003dax.3,uc010hlq.3","CISH"
29797,0,0,2,2,21.28,8,21,18,"7867","uc003day.2,uc003daz.2,uc003dba.2,uc010hlr.2","MAPKAPK3"
29798,0,0,0,0,0,0,0,0,"100616138","uc021wyr.1","MIR4787"
29799,1,0,1,39,1,0,0,27,"1795","uc011bds.2","DOCK3"
29800,0,0,0,0,0,0,0,0,NA,"uc032rnh.1",NA
29801,0,0,0,0,0,0,0,0,NA,"uc032rni.1",NA
29802,0,0,0,0,0,0,0,0,NA,"uc032rnj.1",NA
29803,0,0,0,0,0,0,0,0,NA,"uc032rnk.1",NA
29804,0,0,0,0,0,0,0,0,NA,"uc032rnl.1",NA
29805,0,0,1,1,0,0,2,2,"7873","uc003dbc.3","MANF"
29806,1,10,17,53.42,6,24,9,10.36,"29890","uc003dbd.3","RBM15B"
29807,33,7,17,41.6,5,20.96,8.93,41.64,"9730","uc003dbf.1,uc003dbg.2,uc032rnm.1,uc032rnn.1","VPRBP"
29808,0,0,0,0,0,0,0,0,NA,"uc032rno.1",NA
29809,1,32.89,2,16,6.58,7,26.08,4,"23132","uc003dbh.3,uc003dbj.3,uc011bdt.2,uc011bdu.2","RAD54L2"
29810,0,0,0,0,0,0,0,0,NA,"uc032rnp.1",NA
29811,0,0,0,0,0,0,0,0,NA,"uc032rnq.1",NA
29812,1,0,0,23,18,3,34.06,22.07,"51368","uc003dbk.5,uc003dbm.4,uc010hls.4,uc010hlt.4,uc021wyt.2,uc021wyu.1,uc031saa.1,uc031sab.1,uc031sac.1","TEX264"
29813,0,0,0,0,0,0,0,0,NA,"uc032rnr.1",NA
29814,0,0,3,0,0,0,0,0,"2912","uc003dbo.4,uc010hlu.3,uc010hlv.3","GRM2"
29815,0,0,0,0,0,0,0,0,"440956","uc021wyv.1","IQCF6"
29816,0,0,0,0,0,0,0,0,"100506840","uc021wyw.1,uc021wyx.1","IQCF4"
29817,2,2,0,0,0,0,1.04,5.04,"401067","uc021wyy.1,uc021wyz.1","IQCF3"
29818,0,0,0,0,0,0,0,0,NA,"uc032rns.1",NA
29819,0,0,0,0,0,0,0,0,NA,"uc032rnt.1",NA
29820,0,0,0,0,0,0,0,0,"389123","uc003dbt.1,uc003dbu.1","IQCF2"
29821,0,0,0,0,0,0,0,0,"101928999","uc032rnu.1","IQCF5-AS1"
29822,0,0,0,0,0,0,0,0,"389124","uc011bdx.2","IQCF5"
29823,0,0,0,0,0,0,7.12,0,"132141","uc003dbq.6,uc003dbv.3","IQCF1"
29824,0,0,0,0,0,0,0,1,"9136","uc003dbw.2","RRP9"
29825,4,0,6,4.17,32.21,0,25.62,5,"10039","uc003dby.3,uc003dbz.3","PARP3"
29826,0,0,0,0,0,0,0,0,"118442","uc003dca.4","GPR62"
29827,0,0,5.87,18,1,0,0,2,"57060","uc003dcb.2,uc003dcc.2,uc003dce.2,uc003dcf.2,uc003dcg.2,uc003dch.2,uc003dci.2,uc003dcj.2,uc003dck.2","PCBP4"
29828,43,65.35,84,172,67.11,35.93,23.93,126.63,"84836","uc003dcm.3,uc003dcn.3,uc011bdy.2,uc011bdz.1,uc021wza.1","ABHD14B"
29829,1.38,0,2.97,6.46,0,10.95,7.74,3.22,"95,100526760","uc003dcp.3,uc003dcq.3,uc011bea.2,uc011beb.2,uc021wzb.1,uc021wzc.1,uc021wzd.1","ACY1,ABHD14A-ACY1"
29830,6.57,2.16,0,7.69,6.69,2.65,7.51,5.23,"25864","uc003dco.3,uc010hlz.2","ABHD14A"
29831,0,0,0,0,0,0,0,0,NA,"uc032rnv.1",NA
29832,286.64,80,70,374.96,110.35,83.08,231.52,369.73,"6159","uc003dcs.3","RPL29"
29833,5,5,9,75.17,13.08,0,40.01,14.98,"1849","uc003dct.3,uc010hma.2","DUSP7"
29834,1.5,2.15,2,5.6,2.61,2.22,6.7,2.9,"100128378","uc010hmb.3","LINC00696"
29835,3,0,0,0,0,0,0,0,"25886","uc003dcu.3,uc003dcv.3,uc003dcw.3","POC1A"
29836,23,9,11,68.99,6.64,17.64,16.63,8.62,"211","uc003dcx.2,uc003dcy.2,uc003dcz.2,uc011bec.2","ALAS1"
29837,99,64,69.04,26,67.83,72,110.62,62.32,"54106,11344","uc003dda.2,uc003ddb.3,uc003ddc.1,uc003ddd.3","TLR9,TWF2"
29838,0,0,11,0,1,3,0,0,NA,"uc003dde.3",NA
29839,13.01,1,25,49,23,7.01,24,13,"132160","uc003ddf.4,uc003ddg.4,uc003ddh.4,uc011bed.2","PPM1M"
29840,36.87,13.4,22.62,83.37,17.18,50.12,141.07,50.26,"80335","uc003ddk.2,uc003ddl.2","WDR82"
29841,0,0,0,0,0,0,0,0,"406890","uc011bee.2","MIRLET7G"
29842,21,10,24.9,25,0,10,29,26.88,"132158","uc003ddm.3,uc003ddn.3,uc003ddo.3,uc003ddp.1,uc003ddq.2,uc003ddr.3","GLYCTK"
29843,0,0,0,0,0,0,0,0,"406925","uc010hmf.3","MIR135A1"
29844,56.81,66.13,37.1,111,52.96,70.95,80.83,82.57,"25981","uc003ddt.1,uc003ddv.3,uc011bef.2","DNAH1"
29845,7,43,7,15,7,27.06,29.43,3,"8314","uc003ddw.4,uc003ddx.4,uc010hmg.5,uc010hmh.4","BAP1"
29846,9.49,9,1,3,1,0,4,0,"51533","uc003ddy.4,uc032rnw.1","PHF7"
29847,0,0,0,0,0,0,4,0,"56920","uc003dea.1","SEMA3G"
29848,0,0,0,0,0,0,0,0,"7134","uc003deb.3","TNNC1"
29849,51.83,26,26,100.83,60.7,20,25,140.88,"11188","uc003dec.2,uc003ded.4,uc003dee.4,uc003deg.1,uc031sad.1,uc032rnx.1","NISCH"
29850,0,0,0,0,0,0,0,0,"23166","uc003dei.1,uc003dej.3,uc003dek.1,uc003del.3","STAB1"
29851,0,0,13,4,0,0,19,1,"64943","uc003dem.3,uc003den.3,uc003deo.3,uc010hmi.3,uc010hmj.3","NT5DC2"
29852,5,0,0,0,0,1,0,0,"440957","uc003dep.2","SMIM4"
29853,26.1,19.26,20.15,74.07,35.9,28.77,77.04,35.67,"55193","uc003deq.2,uc003der.2,uc003des.2,uc003det.2,uc003deu.2,uc003dev.2,uc003dew.2,uc003dex.2,uc003dey.2,uc003dez.1,uc003dfa.1,uc003dfb.1,uc003dfc.3,uc010hmk.1","PBRM1"
29854,0,2,0,0,0,0,1,0,NA,"uc021wze.1",NA
29855,15,0,33,3,22,0,37.09,42.43,"26354","uc003dfd.3,uc003dfe.3,uc003dff.3,uc011beh.1","GNL3"
29856,0,0,0,0,0,0,0,0,"692089","uc003dfg.1","SNORD19"
29857,0,0,0,0,0,0,0,0,"100113381","uc010hml.1","SNORD19B"
29858,0,0,0,0,0,0,0,0,"692109","uc003dfh.1","SNORD69"
29859,2,0,6,4,2,0,0,4,"55830","uc003dfi.5,uc003dfk.4,uc003dfl.4,uc003dfm.4,uc003dfn.4,uc010hmm.2","GLT8D1"
29860,1,3,22,34.77,10,0,83.5,15,"28972","uc011bei.2","SPCS1"
29861,16.01,10.41,12.56,62.75,5,1.21,38.91,23.19,"6787","uc003dfq.4,uc003dfr.3,uc011bej.2","NEK4"
29862,0,0,0,0,0,0,0,0,"3697","uc003dfs.3,uc003dft.3,uc010hmn.2,uc021wzf.1,uc021wzg.1,uc021wzh.1","ITIH1"
29863,0,0,0,0,0,0,0,0,"3699","uc003dfv.2,uc011bek.1","ITIH3"
29864,8.58,1.38,5.84,6.26,12.78,1.01,13.27,3.55,NA,"uc003dfw.1",NA
29865,0,4,6,9.2,4,3,8.01,8,"3700,NA,389125","uc003dfy.3,uc003dfz.3,uc010hmp.1,uc010hmq.1,uc011bel.2,uc011bem.2,uc011ben.2","ITIH4,NA,MUSTN1"
29866,9,4,0,18.78,4.01,1,1.7,19,"389125,100526772,375346","uc003dga.4,uc003dgb.5,uc003dgc.4,uc003dgd.3","MUSTN1,TMEM110-MUSTN1,TMEM110"
29867,0,0,0,0,0,0,0,0,"102465866","uc032rny.1","MIR8064"
29868,9,14,1,21,9,5,18.87,10.98,"51460","uc003dgh.3,uc010hmr.3","SFMBT1"
29869,0,0,0,1.33,0,0.1,0,0,NA,"uc032rnz.1",NA
