"gene_id","235-1_M_265","235-1_N_257","235-1_P_273","235-1_T_281","235_M_217","235_N_209","235_P_225","235_T_233","entrez_id","transcript_id","gene_symbol"
23363,0,0,0,0,0,0,0,0,"55821","uc002qyf.3,uc010ewt.3","ALLC"
23364,0,0,0,0,0,0,0,0,"728597","uc032nde.1","DCDC2C"
23365,0,0,0,0,0,0,0,0,NA,"uc032ndf.1",NA
23366,0,0,0,0,0,0,0,0,NA,"uc032ndg.1",NA
23367,0,0,0,0,0,0,0,0,"100505964","uc002qyg.5,uc002qyh.2","LINC01304"
23368,0,0,0,0,0,0,0,0,NA,"uc021vdp.1",NA
23369,0,0,0,0,0,0,0.76,0,"727982","uc002qyi.3","LINC01249"
23370,0,0,0,0,0,0,0,0,NA,"uc032ndh.1",NA
23371,0,0,0,0,0,0,0,0,NA,"uc032ndi.1",NA
23372,0,0,0,0,0,0,0,0,NA,"uc032ndj.1",NA
23373,0,0,0,0,0,0,0,0,NA,"uc032ndk.1",NA
23374,0,0,0,0,0.25,0,40.98,0.15,"6664","uc002qyj.3","SOX11"
23375,0,0,0,9.23,0,0,0,0,NA,"uc032ndl.1",NA
23376,0.42,0.57,0.39,1.29,0,0,0.62,0,"150622","uc002qyk.2","LINC01105"
23377,0,0,0,0,0,0,0,0,NA,"uc032ndm.1",NA
23378,0,0,0,0,0,0,0,0.39,"400940","uc010yir.1","LOC400940"
23379,0,0,0,0,0,0,0,0,NA,"uc032ndn.1",NA
23380,1.72,1.62,3.1,6.99,2.4,1.16,1.29,3.35,"101929390","uc032ndo.1","LINC01247"
23381,0,0,0,0,0,0,0,0,"102466235","uc032ndp.1","MIR7515"
23382,0,0,0,0,0,0,0,0,"400941","uc002qym.2","LINC00487"
23383,0,0,0,0,0,0,0,13.49,"129607","uc002qyn.2,uc002qyo.4,uc010ewv.4,uc010yis.2,uc031rno.1","CMPK2"
23384,0,0,0,0,0,0,0,0,NA,"uc032ndq.1",NA
23385,0,4.81,0.78,8.68,3.96,0.02,2.97,0.96,"91543","uc002qyp.1","RSAD2"
23386,0,0,0,0,0,0,0,0,NA,"uc032ndr.1",NA
23387,1.45,0.85,1.21,2.43,6.4,0,2.45,1.36,"386597","uc002qyq.2","RNF144A-AS1"
23388,3.09,1.07,1.24,12.28,0.44,3.15,3.18,4.61,"9781","uc002qys.3,uc002qyu.3","RNF144A"
23389,0,0,0,0,0,0,0,0,"101929452","uc032nds.1","LOC101929452"
23390,0,0,0,0,0,0,0,0,NA,"uc032ndt.1",NA
23391,0,0,0,0,0,0,0,0,NA,"uc032ndu.1",NA
23392,0,0,0,0,0,0,0,0,"100506274","uc002qyv.3","LOC100506274"
23393,0,0,0,0,0,0,0,0,NA,"uc032ndv.1",NA
23394,0,0,0,0,0,0,0,0,"101929551","uc032ndw.1","LOC101929551"
23395,0,0,1.3,0.48,1.83,0,0.93,9,"339788","uc002qyw.3,uc010yit.4","LINC00298"
23396,0.82,0,0,0.45,0,0,0,0,"339789","uc002qyy.1,uc010eww.2","LINC00299"
23397,0,0,0,0,0,0,0,0,NA,"uc032ndx.1",NA
23398,36.52,49.77,17.27,75.99,37.14,33.68,10.11,32.71,"101929567","uc032ndy.1","LOC101929567"
23399,0,0,0,0,0,0,0,0,"100506299","uc032ndz.1,uc032nea.1","ID2-AS1"
23400,1.52,8.01,0,17.29,23.67,48.47,0,38.77,"3398","uc002qza.3","ID2"
23401,42.69,16.33,0.71,9.18,16.35,2.59,5.09,5.65,"57498","uc002qzb.2,uc002qzc.2,uc002qzd.2,uc002qze.3,uc010yiv.1,uc010yiw.1","KIDINS220"
23402,2.87,1.51,0,0.32,1.98,0.77,0.21,1.13,"129642","uc002qzg.1,uc010yix.1","MBOAT2"
23403,0,0,0,0,0,0,0,0,NA,"uc032neb.1",NA
23404,0,0,0,0,0,0,0,0,NA,"uc032nec.1",NA
23405,0,0,0.48,0,0,0,0.09,0,"8853","uc002qzh.2,uc002qzi.2","ASAP2"
23406,12.8,6.92,0,7.47,0.5,0,0,0,"9270","uc002qzj.3,uc002qzk.3,uc002qzl.3,uc002qzm.3,uc002qzn.1,uc010yiy.2","ITGB1BP1"
23407,8.41,6.66,6.19,1.71,0.96,10.24,11.76,3.84,"51692","uc002qzo.2,uc002qzp.2,uc010ewx.2","CPSF3"
23408,15.09,0,4.25,46.83,115.99,10.8,46.75,17.28,"285148","uc002qzr.3,uc002qzs.3,uc002qzt.3,uc010yiz.2","IAH1"
23409,39.93,21.55,68.08,28.38,14.65,10.2,60.6,3.07,"6868","uc002qzu.4,uc002qzv.3,uc010ewy.4,uc010ewz.4,uc010exa.3,uc010exb.1","ADAM17"
23410,0,0,0,0,0,0,0,0,NA,"uc032ned.1",NA
23411,46.25,0.91,32.78,13.48,41.97,9.8,14.36,21.25,"10971","uc002qzx.4","YWHAQ"
23412,0,0,0,0,0,0,0,0,NA,"uc032nee.1",NA
23413,8.14,15.39,2.41,9.95,16.36,4.47,3.93,22.17,"9014","uc002qzy.4,uc002qzz.3,uc010exc.2,uc010exd.3,uc010yja.2","TAF1B"
23414,0,0,0,0,0,0,0,0,"29841","uc002raa.3,uc002rab.3,uc002rad.3,uc010yjb.2","GRHL1"
23415,0,0,0,0,0,0,0,0,NA,"uc002rac.3",NA
23416,4.76,4.54,0,0,2.85,6.67,2.4,1,"8462","uc002raf.1,uc010yjc.2,uc021vdq.1","KLF11"
23417,0,0,0,0,0,0,0,0,"192668","uc002rag.2","CYS1"
23418,0,0,0,0,0,0,0,0,NA,"uc032nef.1",NA
23419,3.8,0.74,1.45,8.1,3.3,3,2.68,2.98,"6241","uc021vdr.2","RRM2"
23420,0,0,0,0,0,0,0,0,"348738","uc021vds.1","C2orf48"
23421,0,0,0,0,0,0,0,0,"100422929","uc021vdt.1","MIR4261"
23422,3.4,3.99,0,15.19,7.06,6.74,11.97,2.23,"3241","uc002raj.4,uc002ral.3,uc010exe.3,uc010exf.3,uc031rnp.1,uc031rnq.1","HPCAL1"
23423,9.58,0,26.8,4.16,4.39,0,0,0,"4953","uc002rao.2,uc010exg.2,uc010exh.2,uc010yjd.2","ODC1"
23424,0,0,0,0,0,0,0,0,"100302743","uc021vdu.1","SNORA80B"
23425,10.09,2.06,0,5.59,14.08,0.66,12.81,9.31,"79954","uc002rap.3,uc002raq.3,uc002rar.4,uc010yje.2,uc010yjf.2","NOL10"
23426,0,0,0,0,0,0,0,0,NA,"uc032neg.1",NA
23427,0,0,0,0,0,0,0.37,0,"245973","uc002ras.3,uc002rat.3","ATP6V1C2"
23428,2.47,4.83,35.98,8.95,0.99,11.53,14.7,12.08,"10130","uc002rau.4,uc002rav.3,uc002raw.3,uc010yjg.3,uc010yjh.2","PDIA6"
23429,0,0,0,0,0,0,0,0,NA,"uc032neh.1",NA
23430,0,0,0,0,0,0,0,0,"3754","uc002rax.3","KCNF1"
23431,0,0,0,0,0,0,0,0,NA,"uc032nei.1",NA
23432,0,0,0,0,0,0,0,0,NA,"uc032nej.1",NA
23433,0,0,0,0,0,0,0,0,NA,"uc002ray.1",NA
23434,0,0,0,3.26,0,0,0,0,"285150","uc002rba.2,uc021vdv.1","FLJ33534"
23435,4.1,6.77,2.93,3.63,5.27,2.64,9.18,2.09,"130813","uc010yji.1,uc010yjj.1","C2orf50"
23436,10.07,0,1.78,3.62,4.34,1.53,4.79,3.55,"130814","uc002rbc.4,uc010yjk.3,uc032nek.1,uc032nel.1,uc032nem.1","PQLC3"
23437,0,0,0,0,0,0,0,0,NA,"uc032nen.1",NA
23438,0,0,0,0,0,0,0,0,NA,"uc032neo.1",NA
23439,7.87,2.65,3.71,7.33,9.96,1.8,1.13,5.7,"9475","uc002rbd.1","ROCK2"
23440,9.39,3.27,15,5,9.41,0,14.59,3.43,"100874055","uc031rnr.1","LINC00570"
23441,1.18,4.02,0,2.41,0.76,0.81,2.39,4.87,"1876","uc002rbe.4,uc002rbf.4,uc002rbg.4,uc002rbh.4,uc002rbi.4,uc002rbj.2,uc010yjl.3","E2F6"
23442,10.92,6.28,2.43,9.56,7.61,8.51,7.08,4.98,"9687","uc002rbk.1,uc002rbl.3,uc002rbm.3,uc002rbn.1,uc002rbo.1,uc002rbp.1","GREB1"
23443,0,0,0,0,0,0,0,0,"100616469","uc021vdw.1","MIR4429"
23444,0,0,0,0,0,0,0,0,NA,"uc021vdx.1",NA
23445,0,0,0,11.33,43.06,0,0,0,NA,"uc021vdz.1",NA
23446,0,0,0,0,0,0,0,0,"23620","uc002rbq.4","NTSR2"
23447,131.7,9.1,14.64,21.2,59.49,3.8,49.23,41.35,"23175","uc002rbs.4,uc002rbt.4,uc010exi.1,uc010yjm.3,uc010yjn.3,uc010yjo.2","LPIN1"
23448,0,0,0,0,0,0,0,0,NA,"uc032nep.1",NA
23449,0,0,0,0,0,0,0,0,NA,"uc032neq.1",NA
23450,0,0,0,0,0,0,0,0,"100422862","uc032ner.1","MIR548S"
23451,0,0,0,0,0,0,0,0,NA,"uc032nes.1",NA
23452,0,0,0,0,0,0,0,0,"100422996","uc021vea.1","MIR4262"
23453,0,0,0,0,0,0,0,0,"100506457","uc002rbu.2,uc032net.1,uc032neu.1","LOC100506457"
23454,0,0,0,0,0,0,0,0,NA,"uc021veb.1",NA
23455,0,0,0,0,0,0,0,0,"100500884","uc032nev.1","MIR3681"
23456,22.94,3.09,11.64,31.98,22.73,6.91,4.89,7.75,"28951","uc002rbv.4,uc010yjp.2","TRIB2"
23457,0,0,0,0,0,0,0,0,"100422986","uc021vec.1","MIR3125"
23458,0,0,0,0,0,0,0,0,NA,"uc032new.1",NA
23459,0,0,0,0,0,0,0,0,"100506474","uc002rbw.2","LOC100506474"
23460,0,0,0,0,0,0,0,0,NA,"uc032nex.1",NA
23461,0,0,0,0,0,0,0,0,NA,"uc032ney.1",NA
23462,0,0,0,0,0,0,0,0,NA,"uc032nez.1",NA
23463,0,0,0,0,0,0,0,0,NA,"uc032nfa.1",NA
23464,0,0,0,0,0,0,0,0,NA,"uc032nfb.1",NA
23465,0,0,0,0,0,0,0,0,NA,"uc032nfc.1",NA
23466,0,0,0,0,0,0,0,0,NA,"uc032nfd.1",NA
23467,0,0,0,0,0,0,0,0,NA,"uc032nfe.1",NA
23468,1.6,6.86,7.82,8.39,10.59,6.82,12.19,16.12,"100499171","uc002rby.3","LINC00276"
23469,0,0,0,0,0,0,0,0,NA,"uc032nff.1",NA
23470,0,0,0,0,0,0,0,0,NA,"uc032nfg.1",NA
23471,0,0,0,0,0,0,2.13,0,"151354","uc002rbz.2","FAM84A"
23472,0,0,0,0.53,0,0,0,0,NA,"uc002rca.1",NA
23473,0,0,0,0,0,0,0,0,NA,"uc032nfh.1",NA
23474,4.1,6.45,2.98,5.97,7.28,18.46,3.89,7.79,"51594","uc002rcb.1,uc002rcc.2,uc002rcd.2,uc010exl.1","NBAS"
23475,0,0,0,0,0,0,0,0,NA,"uc032nfi.1",NA
23476,0,0,0,0,0,0,0,0,NA,"uc032nfj.1",NA
23477,0,0,0,0,0,0,0,0,NA,"uc032nfk.1",NA
23478,18.64,1.01,5.09,22.27,3.49,13.2,1.86,4.94,"1653","uc002rce.4,uc010yjq.2,uc021vee.2","DDX1"
23479,0,0,0,0,0,0,0,0,NA,"uc032nfl.1",NA
23480,0,0,0,0,0,0,0,0,NA,"uc032nfm.1",NA
23481,0,0,0,0,0,0,0,0,NA,"uc032nfn.1",NA
23482,0,0,0,0,0,0,0,0,NA,"uc032nfo.1",NA
23483,0,0,0,0,0,0,0,0,NA,"uc032nfp.1",NA
23484,0,0,0,0,0,0,0,0,NA,"uc032nfq.1",NA
23485,0,0,0,0,0,0,0,0,"101926966","uc002rcf.1","LOC101926966"
23486,0,0,0,0,0,0,0,0,NA,"uc032nfr.1",NA
23487,1.41,7.67,0,7.39,0,5.35,7.55,0.87,"10408","uc002rch.3,uc032nfs.1","MYCNOS"
23488,0,0,0,0,0,0,0,0,"4613","uc002rci.3,uc010yjr.3","MYCN"
23489,0,0,0,0,0,0,0,0,NA,"uc021vef.1",NA
23490,1.57,1.59,0,3.66,0.6,1.16,2.88,1.53,NA,"uc032nft.1",NA
23491,33.31,14.89,16.03,0.22,14.92,10.44,8.02,1.15,"81553","uc002rck.2,uc010exm.2","FAM49A"
23492,0,0,0,0,0,0,0,0,NA,"uc021veg.1",NA
23493,0,0,0,0,0,0,0,0,NA,"uc032nfu.1",NA
23494,0,0,0,0,0,0,0,0,NA,"uc032nfv.1",NA
23495,0,0,0,0,0,0,0,0,NA,"uc032nfw.1",NA
23496,0,0,0,0,0,0,0,0,"729475","uc002rcl.1,uc010exn.1","RAD51AP2"
23497,1.29,0,1.36,0,3.5,0,0.46,0,"7447","uc002rcm.3","VSNL1"
23498,24.84,22,24.92,0.19,8.05,16.22,21.97,5.48,"79677","uc002rcn.3,uc002rco.3,uc002rcp.1,uc002rcq.2,uc002rcr.1,uc010exo.3","SMC6"
23499,28.15,20.83,17.52,10.5,33.09,30.53,72.67,17.35,"NA,348654","uc002rcs.1,uc002rct.2,uc002rcu.2,uc010yjs.1","NA,GEN1"
23500,0,0,0,0,0,0,0,0,"343930","uc010yjt.2","MSGN1"
23501,0,0,0,0,0,0,0,0,"3790","uc002rcv.3,uc002rcw.4","KCNS3"
23502,0,0,0,0,0,0,0,0,NA,"uc032nfx.1",NA
23503,0,0,0,0,0,0,0,0,NA,"uc032nfy.1",NA
23504,2.52,0,0,1.37,9.06,15.98,1.82,3.73,"57665,100526794,93034","uc002rcx.4,uc002rcy.3,uc002rcz.3,uc002rda.3,uc002rdb.1,uc010exr.3,uc010exs.3,uc010yju.2,uc010yjv.2,uc010yjw.2","RDH14,NT5C1B-RDH14,NT5C1B"
23505,1.01,0,0,0,1.21,0,0,0,NA,"uc032nfz.1",NA
23506,0,0,0,0,0,0,0,0,"100616307","uc021vek.1","MIR4757"
23507,0,0,0,0,0,0,0,0,"130497","uc002rdc.3","OSR1"
23508,0,0,0,0,0,0,0,0,NA,"uc032nga.1",NA
23509,0,0,0,0,0,0,0,0,NA,"uc032ngb.1",NA
23510,32.81,14.2,22.81,53.38,46.41,26.59,48.26,58.2,"400946","uc002rdd.2,uc002rde.2,uc002rdf.3","LINC00954"
23511,2.87,0,0,0,3.46,0,0,0,"130502","uc002rdg.3","TTC32"
23512,8.21,0.56,0,6.24,1.58,0.33,0.95,7.61,"57539","uc002rdh.4,uc002rdi.4,uc002rdj.4,uc002rdk.4,uc010ext.4","WDR35"
23513,0,0,0,0,0,0,0,0,"101928222","uc032ngc.1","LOC101928222"
23514,0,0,0,0,0,0,0,0,"4148","uc002rdl.3,uc010exu.1","MATN3"
23515,0,0,0,0,0,0,0,0,NA,"uc032ngd.1",NA
23516,83.25,44.03,19.22,5.41,29.68,10.01,3.86,15.53,"9741","uc002rdm.3,uc010yjx.2","LAPTM4A"
23517,0,0,0,0,0,0,0.48,0,"6382","uc002rdo.1,uc002rdp.1,uc010exv.3,uc010exw.1","SDC1"
23518,16.98,11.77,8.02,17.21,46.41,7.45,5.97,13.79,"23369","uc002rdq.1,uc002rdr.3,uc002rdt.1,uc002rdu.2,uc010yjy.1,uc010yjz.2","PUM2"
23519,0,0,0,0,0,0,0,0,NA,"uc021vel.1",NA
23520,0,0,0,0.44,0,0,2.29,0,"388","uc002rdv.3","RHOB"
23521,0,0,0,0,0,0,0,0,"100874343","uc032nge.1","HS1BP3-IT1"
23522,19.24,35.36,28.87,22.03,49.78,30.04,14.44,32.4,"64342","uc002rdw.1,uc002rdx.3,uc002rdy.3","HS1BP3"
23523,0,0,0,0,0,0,0,0,"151449","uc002rdz.1","GDF7"
23524,18.65,3.83,0.76,6.14,8.26,1.32,6.3,6.57,"60526","uc002rec.4,uc010yka.2,uc010ykb.2,uc010ykc.2,uc010ykd.2,uc010yke.2,uc010ykf.2,uc021vem.2","C2orf43"
23525,0,0,0,0,0,0,0,0,NA,"uc021ven.1",NA
23526,0,0,0,0,0,0,0,0,NA,"uc032ngf.1",NA
23527,0,0,0,0,0,0,0,0,NA,"uc032ngg.1",NA
23528,0,0,0,0,0,0,0,0,"338","uc002red.3","APOB"
23529,0,0,0,0,0,0,0,0,NA,"uc032ngh.1",NA
23530,0,0,0,0,0,0,0,0,NA,"uc032ngi.1",NA
23531,0,0,0,0.5,0,0,0.33,0,"645949","uc002ree.2","LOC645949"
23532,0,0,0,0,0,0,0,0,NA,"uc032ngj.1",NA
23533,0,0,0,0,0,0,0,0,NA,"uc032ngk.1",NA
23534,0,0,0,0,0,0,0,0,NA,"uc032ngl.1",NA
23535,0,0,0,0,0,0,0,0,NA,"uc032ngm.1",NA
23536,0,0,0,0,0,0,0,0,NA,"uc032ngn.1",NA
23537,0,0,0,0,0,0,0,0,NA,"uc032ngo.1",NA
23538,0,0,0,0,0,0,0,0,NA,"uc032ngp.1",NA
23539,0,0,0,0,0,0,0,0,NA,"uc032ngq.1",NA
23540,0.72,0,0,0,0,0,0.47,0.79,"114818","uc002ref.3,uc002reg.3,uc010ykg.2","KLHL29"
23541,0,0,0,0,0,0,0,0,NA,"uc032ngr.1",NA
23542,7.07,42.98,1.54,10.07,8.48,0,2.5,5.35,"54454","uc002rei.4,uc002rej.4,uc002rek.4,uc010exx.2,uc010yki.2","ATAD2B"
23543,4.84,2.9,6.16,11.17,9.14,2.23,7.7,12.68,"165324","uc002rem.3,uc002ren.3,uc010exy.3,uc010ykj.2","UBXN2A"
23544,0,0,0,0,0,0,0,0,"388931","uc010exz.2,uc032ngs.1","MFSD2B"
23545,10.32,11.95,7.99,5.86,2.93,0,3.47,3.94,"80304","uc002rep.2,uc010eya.2","C2orf44"
23546,0,0,0,0,0,0,0,0,"2281","uc002rer.3,uc002res.3,uc002ret.3","FKBP1B"
23547,3.93,0,0,2.13,18.76,0,21.36,6.81,"51639","uc002rev.3,uc010eyb.3","SF3B6"
23548,5.84,8.17,1.89,14.71,4.55,4.13,12.53,9.27,"375190","uc032ngt.1,uc032ngu.1,uc032ngv.1","FAM228B"
23549,0,4.53,1.51,3.81,0,0,0,0,"9540","uc002rex.2,uc002rey.2,uc002rez.2,uc010ykk.2","TP53I3"
23550,3.09,0,0,0,0,0,0,0,"375189","uc002rfa.1","PFN4"
23551,0,0,0,1.82,0,0,0,0,"653140","uc002rfc.3,uc010eyc.3","FAM228A"
23552,0,0,0,0,0,0,0,0,NA,"uc032ngw.1",NA
23553,18.41,10.64,10.55,26.17,47.29,48.62,21,81.3,"50618,NA","uc002rfe.2,uc002rff.2,uc002rfg.3,uc002rfh.1,uc010eyd.2,uc021vep.1","ITSN2,NA"
23554,9.64,2.22,2.5,11.13,6.88,5.01,11.19,7.68,"8648","uc002rfi.3,uc002rfj.3,uc002rfk.3,uc002rfl.3,uc010eye.3,uc010eyf.3","NCOA1"
23555,0,14.97,7.09,0,45.85,23.75,8.34,13.84,"391356","uc002rfm.3","PTRHD1"
23556,1.35,2.85,2.65,0.74,2.68,1.14,2.63,3.96,"79172","uc002rfp.2,uc002rfq.2","CENPO"
23557,1.66,3.75,0,2.04,2.12,0,1.02,0.43,"109","uc002rfr.4,uc002rfs.4,uc010ykm.2","ADCY3"
23558,2.87,0.41,1.69,3.47,1.27,0,0.46,0,"51277","uc002rft.2,uc002rfu.2,uc010eyg.2,uc010ykn.1","DNAJC27"
23559,2.44,4.43,3.9,8.85,8.25,4.66,5.42,6.35,"729723","uc002rfv.5","DNAJC27-AS1"
23560,0,0,0,0,0,0,0,0,NA,"uc032ngx.1",NA
23561,1.02,1.84,0.71,1.8,1.16,1.57,81.84,2.61,"22979","uc002rfw.2,uc010eyh.3","EFR3B"
23562,0,0,0,0,0,0,0,1.23,"5443","uc002rfy.1,uc002rfz.1,uc002rga.1","POMC"
23563,0.52,0,3.03,6.94,4.88,11.98,14.37,2.2,"1788","uc002rgb.4,uc002rgc.4,uc002rgd.4,uc002rgf.3,uc010eyi.4","DNMT3A"
23564,0,0,0,0,0,0,0,0,"100302246","uc021veq.1","MIR1301"
23565,3.45,16.12,74.72,22.04,68.5,16.07,3.13,45.56,"1838","uc002rgg.4,uc002rgh.4,uc002rgi.4,uc002rgj.4,uc002rgk.4,uc002rgl.4,uc002rgn.4,uc002rgp.1,uc002rgq.4,uc002rgr.1,uc010yko.3,uc010ykp.3,uc010ykq.2,uc031rns.1","DTNB"
23566,0,0,0,0,0,0,0,0,NA,"uc032ngy.1",NA
23567,0,0,0,0,0,0,0,0,NA,"uc032ngz.1",NA
23568,0,0,0,0,0,0,0,0,NA,"uc032nha.1",NA
23569,0,0,0,0,0,0,0,0,NA,"uc032nhb.1",NA
23570,0,0,0,0,0,0,0,0,NA,"uc032nhc.1",NA
23571,0,0,0,0,0,0,0,0,NA,"uc032nhd.1",NA
23572,0,0,0,0,0,0,0,0,NA,"uc032nhe.1",NA
23573,0,0,0,0,0,0,0,0,NA,"uc032nhf.1",NA
23574,0,0,0,0,0,0,0,0,NA,"uc032nhg.1",NA
23575,0,0,0,0,0,0,0,0,NA,"uc032nhh.1",NA
23576,0,0,0,0,0,0,0,0,NA,"uc032nhi.1",NA
23577,21.63,10.36,29.15,35.67,33.35,17.81,33.81,57.16,"55252","uc002rgs.2,uc002rgt.1","ASXL2"
23578,0,0,0,0,0,0,0,0,NA,"uc021ves.1",NA
23579,0,0,0,0,0,0,0,0,NA,"uc032nhj.1",NA
23580,0,0,0,0,0,0,0,0,NA,"uc032nhk.1",NA
23581,0,0,0,0,0,0,0,0,NA,"uc032nhl.1",NA
23582,0,0,0,1.46,0,0,0,0.18,"3797","uc002rgu.2,uc010eyj.1,uc010ykr.1","KIF3C"
23583,11.75,9.33,20.86,14.09,12.29,7.49,7.92,12.98,"10890","uc002rgv.3","RAB10"
23584,0,0.38,3.8,1.97,0.19,3.95,1.14,1.53,"150946","uc002rgw.2,uc002rgx.2","GAREML"
23585,1.3,9.1,21.93,13.59,17.37,1.59,13.29,11.2,"3030","uc002rgy.3,uc010yks.2,uc010ykt.1","HADHA"
23586,12.53,56.48,56.87,12.08,6.51,1.15,14.78,45.93,"3032","uc002rgz.3,uc010yku.1,uc010ykv.2,uc010ykw.2,uc010ykx.2","HADHB"
23587,0,1.83,1.35,2.6,0,0,0,0,"165082","uc002rhb.1,uc002rhc.1,uc002rhd.1,uc002rhe.4,uc010eyk.1,uc010yky.1","GPR113"
23588,0,0,0,0,0,0,0,0,NA,"uc032nhm.1",NA
23589,1.31,0.24,0.35,0.56,1.06,0.88,1.05,1.05,"85465","uc010eyl.1,uc021veu.1","EPT1"
23590,0,0,0,0,0,0,0,0,"92749","uc002rhg.2,uc010eym.1","DRC1"
23591,0,0,0,0,0,0,0,0,"9381","uc002rhh.3,uc002rhi.3,uc002rhj.3,uc002rhk.3,uc010yla.3,uc010ylb.1","OTOF"
23592,0,0,0,0,0,0,0,0,"339778","uc010eyn.3","C2orf70"
23593,0,0,0,0,0,0,0,0,"130106","uc002rhm.3","CIB4"
23594,0,0,0,0,0,0,0,0,NA,"uc032nhn.1",NA
23595,2.38,1.51,2.19,3.86,3.7,1.94,8.55,0.84,"3777","uc002rhn.2","KCNK3"
23596,1.22,1.43,0,1.99,0.73,0,0.28,1.43,NA,"uc002rho.1",NA
23597,38.66,23.85,27.14,55.62,36.24,14.94,321.97,25.33,"54978","uc002rhp.1,uc002rhq.1,uc010eyo.1,uc010ylc.1","SLC35F6"
23598,0,0,0,0,0,0,0,0,"1058","uc002rhr.3,uc002rhs.3,uc002rht.3","CENPA"
23599,0,0,0,0,0,0,0,0,NA,"uc032nho.1",NA
23600,0,0,0,0,0,0,0,0,NA,"uc032nhp.1",NA
23601,1.61,0.32,0.44,1.55,1.69,0.43,0.31,1.55,"56896","uc002rhu.4,uc002rhv.4,uc021vev.1","DPYSL5"
23602,0,0,0,0,0,0,0,0,NA,"uc032nhq.1",NA
23603,0,11.15,0,6.3,0,0,8.11,0,"22924","uc002rhw.3,uc010yld.2","MAPRE3"
23604,12.18,12,13.48,7.51,16.99,12.56,29.4,11.66,NA,"uc002rhy.1",NA
23605,10.35,26.53,15.22,26.83,57.53,42.01,15.24,17.17,"54867","uc002ria.4,uc002rib.4,uc032nhr.1","TMEM214"
23606,0,0,0,0,0,0,0,0,"100874031","uc032nhs.1","AGBL5-AS1"
23607,0,0,0,0,0,0,0,0,NA,"uc021vew.2",NA
23608,0,0,0,0,0,0,0,0,NA,"uc021vey.1",NA
23609,0.79,6.73,3.26,9.39,21.63,0,0.4,27.54,"60509","uc002rid.3,uc002rie.3,uc002rif.3","AGBL5"
23610,92.32,57.84,146.96,91.89,140.63,7.64,217.58,161.19,"100128731","uc002rig.3","OST4"
23611,0,3.03,0,0.77,0,0,0,0,"11117","uc002rii.4,uc002rik.4,uc010eyq.2","EMILIN1"
23612,0,0,12.85,3.41,0,17.14,0.32,0,"3795","uc002ril.2,uc002rim.2,uc002rio.2","KHK"
23613,1.56,10.8,1.96,2.4,0,3.67,1.16,0,"10669","uc002riq.3,uc002rir.3,uc010eyr.3,uc010eys.3,uc010ylf.2,uc021vez.1,uc021vfa.1","CGREF1"
23614,0,0,0,0,0,0,0,0,NA,"uc032nht.1",NA
23615,9.28,13.61,7.07,8.89,17.84,5.14,9.96,19.11,"84696,NA","uc002rit.3,uc002riu.3,uc002riv.3,uc002riw.3","ABHD1,NA"
23616,0,0.98,5.46,8.03,0,7.07,1.66,7.19,"10113","uc002rix.2,uc002riy.2","PREB"
23617,0,0,0,0,0,0,0,0,"339779","uc002rjb.2","PRR30"
23618,0,0,0,0,0,0,0,0,"150921","uc010ylg.2","TCF23"
23619,1.49,26.75,8.76,21.22,1.78,6.38,6.79,5.75,"8884","uc002rjd.3,uc002rje.1,uc010eyv.1","SLC5A6"
23620,40.58,35.7,4.94,19.72,60.64,12.55,70.86,44.09,"51374","uc002rjf.4,uc002rjg.3","ATRAID"
23621,6,5.8,6.53,9.91,6.54,2.66,10.54,12.96,"790","uc002rji.3,uc010eyw.3","CAD"
23622,0,0,0,0,0,0,0,0,"7781","uc002rjj.3","SLC30A3"
23623,0,0.08,0,0.29,0,0,2.15,0,"7781","uc002rjk.3,uc010ylh.2","SLC30A3"
23624,0,1.43,0,1.89,4.03,0,0.59,0,"285126","uc002rjl.1,uc002rjm.1,uc010yli.1","DNAJC5G"
23625,0,0,0,0,0,0,0,0,"57159","uc002rjn.3,uc002rjo.3","TRIM54"
23626,0,0,0,0,0,0,0,0,"7349","uc002rjp.1","UCN"
23627,11.11,20.85,81.64,137.12,136.31,34.35,69.38,49.63,"4358","uc002rjr.3,uc002rjs.3,uc002rjt.3","MPV17"
23628,19.53,18.73,11.91,24.41,53.33,6.68,7.5,27.66,"2976","uc002rju.2,uc002rjv.2,uc002rjw.2,uc010eyy.2,uc010eyz.3","GTF3C2"
23629,0,0,0,0,0,3.49,0,0,"100505624","uc002rjy.4","GTF3C2-AS1"
23630,0,0,0,0,0,0,0,0,NA,"uc032nhu.1",NA
23631,12.01,19.26,27.78,77.92,31.91,29.9,20.66,18.36,"8890","uc002rjz.3,uc002rka.3,uc002rkb.3,uc002rkc.3,uc002rke.3,uc002rkf.1,uc031rnv.1","EIF2B4"
23632,17.8,0,10.13,15.34,52.43,6.88,14.37,34.09,"9784","uc002rkg.2,uc002rkh.2,uc002rki.2,uc010eza.2,uc010ylj.2,uc010ylk.2,uc010yll.2,uc010ylm.2,uc010yln.2,uc010ylo.2,uc010ylp.2,uc010ylq.2","SNX17"
23633,2.7,0,0,2.54,20.81,2.38,0,0,"130557","uc002rkj.3,uc002rkk.3","ZNF513"
23634,3.35,0,1.23,11,6.01,1.06,1.18,0.61,"5496","uc002rkl.4","PPM1G"
23635,0,0,12.76,5.11,13.94,0,19.92,19.1,"2498","uc002rkn.1","FTH1P3"
