"gene_id","832_M_281","832_M_BTK_217","832_N_273","832_N_BTK_209","832_P_289","832_P_BTK_225","832_T_297","832_T_BTK_233"
22194,281.78,527.45,994.11,693.88,85.95,95.25,75.7,819.65
22195,0.52,0.19,5.81,1.73,5.63,0.21,18.75,11.69
22196,1.21,0.41,0.12,1.47,2.69,8.59,5.51,0.48
22197,0.86,0,0,0,1,0,0.45,0.7
22198,0.34,0,0,0.57,1.7,1.32,0.32,0.83
22199,0,0,0,0,0,0,0,0
22200,0,0.02,0,3.06,0.33,0.17,0.28,0
22201,6.07,2.5,1.05,13.92,12.77,36.5,16.48,7.54
22202,0,0,0,3.61,0,0,0,15.43
22203,0,0,0,0.64,0,0,0,0
22204,0,0,0,0,0,0,0,0
22205,4.44,2.45,0.46,12.44,1.97,9.49,4.22,6.03
22206,0,0,0,0,0.36,0,0,0
22207,1.61,2.75,0,0,1.65,0.26,0,0
22208,0,0,0,0,0,0,0,0
22209,0.89,0,0.72,0,0,0,0,0
22210,0,0,0,0,0,0,0,0
22211,2.88,0,7.02,3.19,6.31,18.44,0,0.46
22212,0,0,0,0,0,0,1.67,0
22213,26.58,1.22,40.03,0,47.22,154.39,1.48,0
22214,0,0,0,0,0,0,0,0
22215,0,0,0,0,0,0,0,0
22216,0,0,0,0,0,0,0,0
22217,0,0,0,0,0,0,0,0
22218,57.83,4.27,0,2.83,0.64,1.07,0,2.11
22219,295.84,241.64,324.35,291.48,629.96,720.06,192.44,144.61
22220,17.77,0,0.91,0.31,14.66,0,0,0
22221,0,0,0,0,0,0,0,0
22222,0,0,0,0,0,0,0,0
22223,1.58,7.71,25.86,4.68,0.52,0.66,0,44.41
22224,0,0,0,0,0,0,0,0
22225,0,0,0,0,0,0,0,0
22226,0,0,0,0,0,0,0,0
22227,0,0,0,0,0,0,0,0
22228,0,0,0,0,0,0,0,0
22229,0,0,0,0,0,0,0,0
22230,0,0,0,0,0,0,0,0
22231,0,0,0,0,0,0,0,0
22232,0,0,0,0,0,0,0,0
22233,0,0,0,0,0,0,0,0
22234,0,0,0,0,0,0,0,0
22235,0,0,0,0,0,0,0,0
22236,3.12,3.07,0.05,4.85,3.49,10.59,3.44,6.86
22237,0,0,5.07,0,0.5,0,3.22,0
22238,8.24,27.97,35.86,4.85,31.28,22.59,8.38,182.51
22239,0.59,0.93,10.12,1.58,0,0,22.17,0
22240,0.75,0,0,3.61,0.35,0.89,0,1.81
22241,0,0,0,0,0,0,0,0
22242,0,0,0,0,1.65,0,0,0
22243,0,0,0,0,1.67,0,0,0
22244,0,0,0,0,0,0,0,0
22245,0,0,0,0,0,0,0,0
22246,0.31,3.03,0,0.36,1.85,0,0,10.86
22247,0,0,0,0,0,0,0,0
22248,0,34.79,1.37,0,0,0,0,0
22249,227.39,51.76,136.48,582.84,43.69,79.3,151.53,184.18
22250,2.67,0,0.15,11.5,0.06,0,0.37,0
22251,0,0,0,0,0,0,0,0
22252,0,0,0,0,0,0,0,0
22253,0,0,0,0,0,0,0,0
22254,0,0,0,0,0,0,0,0
22255,0.81,0,0,0,0,0,0,0
22256,0,0,0,0,0,0,0,0
22257,76.6,28.81,63.6,8.84,22.36,39.23,77.8,33.41
22258,0.52,0.21,0,1.87,0.08,2.23,2.16,0
22259,2.64,1.88,0,1.6,0.22,0,6.37,155.27
22260,645.63,426.12,1083.25,872.86,307.74,338.12,703.16,534.69
22261,0,0,0,0,0,0,0,0
22262,0,0,0,0,0,0,0,0
22263,0,0,0,0,0,0,0,0
22264,0,0,0,0,0,0,0,0
22265,459.44,460.53,391.43,391.36,275.06,812.83,257.33,172.55
22266,0,0,0,0,0,0,0,0
22267,0,0,0,0,0,0,0,0
22268,1.49,2.24,0.24,6.46,0.07,1.37,0.86,0
22269,0,0,0,0,0,0,0,0
22270,0,0,0,0,0,0,0,0
22271,0,0,0,0,0,0,0,0
22272,0,0,0,0,0,0,0,0
22273,0,0,0,0,0,0,0,0
22274,10.21,3.62,34.72,7.22,11.09,0.53,2.48,5.79
22275,0,0,0,0.7,0,0,0,0
22276,0.5,6.55,0.2,0,3.74,0.07,3.96,7.2
22277,0,0,0,0,0.2,0,0,0
22278,1.94,0,0.08,0,5.32,8.77,1.9,0
22279,19.2,3.37,0.87,147.84,34.6,3.43,104.88,11.33
22280,0,0,0,0,0,0,0,0
22281,0,0,0.69,0,0,0.38,1.97,0
22282,43.73,23.72,17.75,14.61,14.93,51.61,3.27,3.59
22283,0,0,0,0,0,0,0,0
22284,0,0,0,0,0,0,0,0
22285,1.89,0.32,0.22,1.07,2.12,10.99,0.82,0.66
22286,0,0,0,0,0,163.86,0,0
22287,0,0,0,0,0,0,0,0
22288,15.51,0,10.77,3.26,1.12,0,0,25.98
22289,0,0,0,0,0,0,0,0
22290,6.62,0.83,0.13,8.45,1.1,1.82,0.74,2.09
22291,0.29,2.3,0,6.96,0.38,3.25,0,0.7
22292,1.39,37.55,21.34,1.22,8.74,13.42,76.09,3.79
22293,0,0,0,0,0,0,0,0
22294,0.95,0.28,0,0.51,2.88,3.64,0.67,0
22295,0,0.44,1.82,21.96,0.68,24.71,2.7,0
22296,0,0,0,0,0,0,0,0
22297,54.76,1.52,13.44,12.96,4.39,0,22.44,0.77
22298,25.31,0.63,41.15,4.94,10.34,1.89,42.04,0.9
22299,13.72,0,3.63,1.57,38.32,28.81,72.63,21.62
22300,23.63,6.75,6.21,1.08,1.91,3.58,0.11,0.66
22301,0,0,0,0,0,0,0,0
22302,46.22,19.91,44.97,32.74,16.32,27.59,16.03,0.55
22303,6.26,0.99,0.5,0,9.92,1.41,0.55,8.68
22304,0.93,0.3,0,0,0.23,0.78,2.2,0
22305,1.07,0,0.55,40.55,0.64,2.68,15.81,0
22306,0,0,0,0,0,0,0,0
22307,15.49,0.67,0.93,31.64,15.8,1.18,34.84,29.79
22308,0,0,7.06,12.72,4.05,0.57,0,0
22309,0,0,0,0,0,0,0,0
22310,0,0,0,0,0,0,0,0
22311,0,0,0,0,0,0,0,0
22312,0,0,0,0,0,0,0,0
22313,0,0,0,0,0,0,0,0
22314,0,0,0,0,0,0,0,0
22315,0,0,0,0,0,0,0,0
22316,0,0,0,0,0,0,0,0
22317,0,0,0,0,0,0,0,0
22318,0,0,0,0,0,0,0,0
22319,0,0,0,0,0,0,0,0
22320,0,0,0,0,0,0,0,0
22321,0,0,0,0,0,0,0,0
22322,0,0,0,0,0,0,0,0
22323,0,0,0,0,0,0,0,0
22324,0.17,0.3,0,2.28,0.11,1.55,0.08,0
22325,7.48,2.89,12.83,0,0.88,0.12,0,0
22326,41.05,24.67,16.47,32.65,0,0,0,0.9
22327,36.08,33.33,7.38,44.32,3.65,0.41,0,0.85
22328,23.85,3.08,0.15,10.42,6.88,0.55,0.31,108.36
22329,4.54,0.7,0,0.63,0.77,0,0.21,0.31
22330,13.8,20.37,3.39,81.32,9.45,15.44,7.41,8.49
22331,1.49,0,0,0,0,0,0,0
22332,0,0,0,0,0,0,0,0
22333,0.22,0,0,0,4.28,1.21,0.63,18.45
22334,0.19,7.21,0.58,0,8.14,1.91,2.81,1.22
22335,7.09,0.69,5.65,0,0.42,0,6.79,1.27
22336,0,0,0,0,0,0,0,0
22337,0,0,0,0,0,0,0,0
22338,0,0,0,0,0,0,0,0
22339,0,0,0,0,0,0,0,0
22340,0,0,0,0,0,0,0,0
22341,0,0,0,0,0,0,0,0
22342,0,0,0,0,0,0,0,0
22343,0,0,0,0,0,0,0,0
22344,0,0,0,0,0,0,0,0
22345,0,0,0,0,0,0,0,0
22346,16.58,1.37,0,0,0,0,0,0
22347,2.85,4.97,0.78,1.53,1.89,1.13,2.9,0.78
22348,0,0,0,0,0,0,0,0
22349,0,0,0,0,0,0,0,0
22350,0,0,0,0,0,0,0,0
22351,0,1.49,0,1.36,0,2.02,0,0
22352,6.76,0.81,0,0,0.06,0.3,0,4.47
22353,0,0,0,0,0,0,0,0
22354,0,0,0,0,0,0,0,0
22355,0.51,0.22,0,0,0.04,0,0,0
22356,0,0,0,0,0,0,0,0
22357,7.68,0,0,0,0.03,0,0,0.89
22358,0,0,0,0,0,0,0,0
22359,0,0,0,0,0,0,0,0
22360,0.48,0,0,0,0.49,1.16,0,0
22361,0,0,0,0,0,0,0,0
22362,0,0,0,0,0,0,0,0
22363,0.03,0,0,0.36,0.04,0.39,0.3,0.36
22364,0.35,0.93,0,2.7,2.48,3.72,2.94,1.54
22365,0,0,0,0,0.07,0,0,0
22366,0,0,0,0,0,0,0,0
22367,0,0,0,0,0.39,0,0,0
22368,0,0,0,0,0,0,0,0
22369,0,0,0,0,0,2.46,0.93,0
22370,0,0,0,0,0,0,0,0
22371,0,0,0,0,0,0,0,0
22372,0,0,0,0,0,0,0,0
22373,0,0,0,0,0,0,0,0
22374,0.11,0.35,0.13,0.85,0.04,0.92,0.14,0
22375,0,0,0,0,0,0,0,0
22376,0,0,0,0.67,0.87,0,0,0
22377,1.45,0,0,0,0,0,0,0
22378,286.69,55.83,95.6,46.15,18.1,47.68,3.62,14.06
22379,12.87,0,3.04,0,0.61,0,0,0
22380,0,0,0,0,0.12,0.79,7.23,4.83
22381,0,0,0,0,0,0,0,0
22382,0,0,0,0,0,0,0,0
22383,0,0,0,0,0,0,0,0
22384,28.01,3.09,4.12,4.68,6.07,16.37,11.71,5.34
22385,0,0,0,0,0,0,0,0
22386,0.17,0.9,1.84,2.81,2.17,4.7,3.04,0.47
22387,0,0,0,0,0,0,0,0
22388,0,0,0,0,0.12,0,0,0
22389,0,15.62,0,0,0,0,0,0
22390,0.12,0,0,4.37,2.94,0,6.18,1.13
22391,0,0,0.26,7.35,2.89,1.81,5.93,1.85
22392,4.02,0,0.23,0,2.44,0.45,6.68,1.52
22393,19.52,0,0,0,0,0,0,0
22394,0,2.03,10.66,0,0.6,1.99,0.59,0
22395,0,0,0,0,0.28,0.45,0,0.53
22396,0,0,0,0,0,0,0,0
22397,0,0,0,0,0,0,0,0
22398,0,0,0,0,0,0,0,0
22399,0.96,0.31,0.39,0,0.04,0,2.98,0
22400,0,0,0,0,0,0,0,0
22401,0,0,0,0,0,0,0,0
22402,0,0,0,0,0,0,0,0
22403,0,0,0,0,0.1,0.21,0.28,0
22404,0.59,0.38,0.36,0.35,2.2,12.08,0,8.37
22405,0.23,13.25,6.87,0.27,1.26,0.53,2.15,2.2
22406,0,0,3.15,12.63,1.03,5.16,0.65,1.34
22407,0,0,0,0,0,0,0,0
22408,0,0,8.28,0,1.07,22.63,0.31,6.53
22409,0,0,0,0,1.44,0,22.09,0
22410,0.59,12.87,0,0.46,3.01,0.23,0.61,0.95
22411,0,0,0,4.63,0.03,9.79,4.99,0.56
22412,6.16,0.47,0.58,0,2.86,2.21,27.52,0
22413,0,0,0,0.42,0.49,9.47,0,0
22414,0.08,0.17,0.5,6.36,6.87,9.8,0.79,1.24
22415,0,0,0,0,0,0,0,0
22416,0,0,0,0.35,0.06,0.51,0,0
22417,0.14,0,9.37,0,1.72,11.77,0.43,0
22418,28.86,38.46,25.5,143.98,22.29,51.49,170.68,95.55
22419,0,0,0,0,0,0,0,0
22420,5.32,1.16,0.12,42.24,9.7,4.07,1.43,17.27
22421,0,0,0,0,0,0,0,0
22422,2.25,9.9,4.48,2.96,2.39,5.19,3.57,14.76
22423,0,0,0,0,0.39,0.86,0,0
22424,2.99,0,0.18,0,0.33,0,0,10.52
22425,38.28,3.24,0.66,15.51,16.71,65.28,1.99,158.4
22426,0,57.94,8.82,0,8.9,25.98,56.09,28.7
22427,0,0,0,0.6,0.63,0,0.41,1.29
22428,0.98,4.53,1.19,1.02,2.14,4,3.96,8.49
22429,0.97,0.3,0,0,0.02,0,0,0
22430,0.28,8.36,2.67,1.24,0.55,1.47,1.92,7.08
22431,0,0,0,0,0,0,0,0
22432,3.8,39.82,0.22,29.07,5.84,27.15,9.97,47.55
22433,9.68,3.98,0.07,0,0.6,0.54,4.48,1.21
22434,0,0,2.99,0,0.34,2.11,0,0
22435,3.02,3.46,8.23,29.48,5.02,12.76,50.17,19.21
22436,0,0,0,0,24.81,44.53,0,0
22437,1.2,0.71,10.3,5.7,0.98,2.46,1.24,13.4
22438,0.21,3.52,1.16,29.74,1,4.58,32.78,0.87
22439,0.19,0.89,0.08,1.68,1.75,4.79,3.05,25.02
22440,2.33,1,0.44,6.15,2.3,22.55,25.77,1.44
22441,1.71,0.89,5.43,0.95,0.78,5.19,1.7,1.92
22442,6.85,30.81,1.36,48.52,3.88,13.25,25.44,67.93
22443,0,0,0,0,0,0,0,0
22444,0,0,0,0,0.07,0.28,0,0
22445,0.21,0.17,0,0.55,0.81,1.33,0.86,1.95
22446,0.92,0.57,0.18,0.42,0.73,4.06,2.13,0.2
22447,0,0,0,0,0,0,0,1.63
22448,13.41,0.55,7.17,8.33,5.19,1.16,25.65,14.24
22449,13.6,0,5.85,3.79,0,0.2,0.28,38.12
22450,1.94,0.27,5.31,2.95,1.67,6.83,4.44,1.12
22451,1.2,2.16,1.73,6.4,1.8,8.86,18.8,9.39
22452,0,0,0,0,0,0,0,0
22453,6.68,0.96,1.25,9.8,4.06,10.34,15.73,5.55
22454,1.01,0.97,1.85,1.8,4.41,18.06,1.39,7.44
22455,0,0,0.3,0,0.25,0,0,0
22456,0,0,0,0,0,0,0,0
22457,0,0,0,0,0,0,0,0
22458,0,0,0,0,0,0,0,0
22459,0,0,0,0,0,0,0,0
22460,0,0,0,0,0,0,0,0
22461,0.08,0,0,0,2.76,0,0,0.55
22462,1.02,1.31,0.88,1.88,3.5,1.94,16.8,2.52
22463,2.08,0.84,0.31,2.61,0.66,0.93,5.81,1.1
22464,10.89,6.47,13.26,5.1,15.24,7.41,26.67,19.83
22465,0,0.14,0,0,0.11,0.02,0,4.22
22466,0,0,0.17,0,0,0,0,0.29
22467,4.12,1.79,1.48,13.97,3.95,4.53,6.03,3
22468,0,0,0,0,0,0,0,0
22469,1.04,1.22,0,5.31,2.06,6.9,12.07,6.36
22470,0,0,0,0,0,0,0,0
22471,0,0,0,0,0,0,0,0
22472,0,0,0,0,0,0,0,0
22473,0,0,0,0,0,0,0,0
22474,0,0,0,0,0,0,0,0
22475,0,0,0,0,0,0,0,0
22476,0,0,0,0,0,0,0,0
22477,0,0,0,0,0,0,0,0
22478,0,0,0,0,0,0,0,0
22479,0,0,0,0,0,0,0,0
22480,0,0,0,0,0,0,0,0
22481,0,0,0,0,0,0,0,0
22482,0,0,0,0,0,0,0,0
22483,0,0,0,0,0,0,0,0
22484,0,0,0,0,0,0,0,0
22485,0,0,0,0,0,0,0,0
22486,0,0,0,0,0,0,0,0
22487,0,0,0,0,0,0,0,0
22488,0,0,0,0,0,0,0,0
22489,0,0,0,0,0,0,0,0
22490,0,0,0,0,0,0,0,0
22491,0,0,0,0,0,0,0,0
22492,0,0,0,0,0,0,0,0
22493,0,0,0,0,0,0,0,0
22494,0,0,0,0,0,0,0,0
22495,0,0,0,0,0,0,0,0
22496,0,0,0,0,0,0,0,0
22497,0,0,0,0,0,0,0,0
22498,0,0,0,0,0,0,0,0
22499,0,0,0,0,0,0,0,0
22500,0,0,0,0,0,0,0,0
22501,0,0,0,0,0,0,0,0
22502,0,0,0,0,0,0,0,0
22503,0,0,0,0,0,0,0,0
22504,0,0,0,0,0,0,0,0
22505,0,0,0,0,0,0,0,0
22506,0,0,0,0,0,0,0,0
22507,0,0,0,0,0,0,0,0
22508,0,0,0,0,0,0,0,0
22509,0,0,0,0,0,0,0,0
22510,0,0,0,0,0,0,0,0
22511,0,0,0,0,0,0,0,0
22512,0,0,0,0,0,0,0,0
22513,0,0,0,0,0,0,0,0
22514,0,0,0,0,0,0,0,0
22515,0,0,0,0,0,0,0,0
22516,0,0,0,0,0,0,0,0
22517,0,0,0,0,0,0,0,0
22518,0,0,0,0,0,0,0,0
22519,0,0,0,0,0,0,0,0
22520,0,0,0,0,0,0,0,0
22521,1.79,0.31,0.42,6.48,4.14,9,21.86,4.9
22522,3.17,6.13,0.21,55.96,25.78,42.8,28.75,10.07
22523,0,0,0,0,0,0,0,0
22524,1.65,0.64,0.2,2.49,0.68,3.91,1.49,0
22525,0,0,0,0,0,0,0,0
22526,0,0,0,0,0,0,0,0
22527,1.25,1.01,0.12,3.82,1.31,5.53,1.82,2.2
22528,0,0,0,0,0,0,0,0
22529,0,0,0,0,0,0,0,0
22530,0,0,0,0,0,0,0,0
22531,0,0,0,0,0,0,0,0
22532,0,0,0,0,0,0,0,0
22533,9.99,8.79,6.02,6.27,5.72,3.26,14.65,21.65
22534,0.06,0,0,0,0.04,0.05,0,0
22535,1.48,1.8,1.84,0,1.42,4.28,2.17,2.94
22536,14.37,28.53,1.74,3.04,23.16,0.31,12.08,1.21
22537,0.59,0,0,0.73,0,0,0,0
22538,0,0,0,0,0.27,0,0,0
22539,0,0.03,0,2.44,2.67,0,0.05,0
22540,0.07,0,0.07,1.48,0,0,0,0
22541,175.99,148.89,28.88,299.43,11.67,88.11,0,0
22542,0,0,0.06,0,0.33,0.32,0.98,0
22543,0,0,0,0,0,0.03,0,0
22544,0,0,0,0,0,0,0,0
22545,2.49,0.66,0,1.99,0.84,5.44,1.16,0
22546,1.95,0,0,0,0,0,0.11,0
22547,0.45,1.28,3.74,4.91,0.73,5.88,4.09,1.39
22548,0,0,0.46,0.35,0.18,1.55,1.35,0
22549,37.75,7.69,3.99,24.81,29.61,61.09,7.68,62.14
22550,0,0,0,0,0,0,0,0
22551,0,0,0,0,0,0,0,0
22552,0,0,7.59,0,0,0,0,0
22553,1.52,1.78,0.12,0,0.68,1.86,6,5.45
22554,0,0,0.35,0,0.11,0,0,0
22555,0,0.19,0.94,0.99,0,0.97,0,0
22556,0,1.24,0,0,0,0.51,0,0
22557,0,0,0,0,0,0,0,0
22558,0,0,0,0,0,0,0,0
22559,0,0,0,0,0,0,0,0
22560,0,0,0,0,0,0,0,0
22561,0,0,0,0,0,0,0,0
22562,0,0,0,0,0,0,0,0
22563,0,0,0,0,0,0,0,0
22564,0,0,0,0,0,0,0,0
22565,0.74,0.2,0,0.45,0.78,4.87,2.5,1.45
22566,0,0,0,0,0,0,0,0
22567,0,0,0,0,0.07,0,0,0
22568,0,0,0,0,0.01,0,0,0
22569,0,0,0,1.71,0.15,0.33,0,3.65
22570,2.64,0.52,0,0,0.37,4.49,0,0
22571,0.09,0,0.49,0,0.09,0.49,0.08,0
22572,0,0,0,0,0,0,0,0
22573,12.84,0,1.18,0.38,5.32,3.19,1.89,0.78
22574,0,0,0,0,0,0,0,0
22575,0,0,0,0,0,0,0,0
22576,0,0,0,0,0,0,0,0
22577,0,0,0,0,0,0,0,0
22578,0,0,1.77,0,0,0,0,0
22579,1.48,0,0.24,0,0,0,0,0
22580,0,0,0,0,0,0,0,0
22581,0,0,0,0,0,0,1.27,0
22582,0.46,0,1.25,4.46,2.38,4.46,2.41,3.25
22583,0,0,0,0.76,0.03,0,0,11.76
22584,0.97,0.32,18.64,0.58,19.89,0.57,48.53,1.18
22585,0,0,0,0,0,0,0,0
22586,0,0,0,0,0,0,0,0
22587,0,0,0,0,0,0,0,0
22588,0.74,0.96,1.39,1.16,0.08,0,0,0.67
22589,7.19,2.67,3.2,4.93,6.18,11.97,51.15,21.99
22590,0,0,0,0,0.57,0.17,0,0
22591,0,0,0,0,0,0,0,0
22592,0,0,0,0,0,0,0,0
22593,0,0,0.34,0,1.31,59.18,0,3.89
22594,0,0,0.44,0,0,0,1.71,19.21
22595,0.75,0.75,0,2.22,3.01,5.98,3.65,1.97
22596,0,0,0,0,0,0,0,0
22597,0,0,0,0,0,0,0,0
22598,0.41,1.46,2.07,0.06,1.1,2.72,1.3,0
22599,0,0,0,0,0,0,0,0
22600,0,0,0,0,0,0,0,0
22601,698.59,475.52,469.45,405.44,129.43,274.12,502.38,379.12
22602,0,0,0,0,0.32,0,0,0
22603,0,0,0,0,0.69,4.6,3.06,0
22604,0,0,0,0,0,0,0,0
22605,7.25,3.08,3.3,2.17,5.44,3.79,4.23,0
22606,0,0,3.28,0,0.6,0.4,13.62,0
22607,0,0.48,2.35,0,0,0,0,0.88
22608,0,0,11.09,0,0.83,0,0.28,0.22
22609,0,0,0,0,0,0,0,0
22610,0,0,0,0,0,0,0,0
22611,0,0,0,0,1.5,0,0,0
22612,0.34,0.06,0.32,0.15,0.05,0.15,1.01,0.71
22613,1.38,1.21,10.39,0,0.86,21.7,0,2.22
22614,0.51,0.82,0.43,0.72,4.2,6.57,3.38,0.75
22615,0,0,0,0,0,0,0,0
22616,17.91,3.21,20.35,10.7,0,3.36,15.19,3.94
22617,0.5,0.59,0,15.74,10.95,0,0,1.22
22618,0.41,0,0.17,0,1.1,0,0,3.29
22619,20.87,23.15,9.94,46.95,6.39,18.89,61.67,22.61
22620,0,0,0,0,6.71,0,0,1.84
22621,0,0,0,0,0,0,0,0
22622,0,0,0,0,0,0,0,0
22623,0,0,0,0,2.23,0,0,0
22624,0,0,0.1,0,0,0,0,0
22625,0,0,0,0,0,0,0,0
22626,0,0,0,0,0,0,0,0
22627,0,0,0,0,0,0,0,0
22628,0,0,0,0,0,0,0,0
22629,0,0,0,0,0,0,0,0
22630,0,0,0,0,0,0,0,0
22631,0,0,0,0,0,0,0,0
22632,0.69,0.63,0.09,1.33,0.12,1.29,0,1.72
22633,0,0,0,0,0,0,0,0
22634,0,0,3.74,0,0.83,0,0,0
22635,2.25,0,0,0,0,0,0.35,0.55
22636,0,0,0,0,0,0,0,0
22637,0,0,0,0,0,0,0,0
22638,2.88,0,0,3.75,0.31,0,0.43,0
22639,6.88,0.94,1.03,4.75,5.34,8.12,6.31,6.91
22640,0,0.25,0,0,0,0,0,0
22641,0,0.98,3.85,1.36,2.16,3.5,0,3.62
22642,0,0.23,0,0.42,1.39,0,0.84,0
22643,0.25,1.33,0.09,0.43,0.56,2.4,2.01,2.33
22644,0,0,0,0,0,0,0,0
22645,1.85,0,28.1,2.51,0,1.59,1.59,18.67
22646,2.05,7.6,6.02,12.64,14.63,22.63,23.3,46.3
22647,0,0,0,0,0,0,0,0
22648,0,0.29,0,0,0,4.49,0,8.17
22649,0.8,0.17,5.13,2.1,0.71,1.39,2.35,0
22650,0,0,0,0,0.01,0,1.51,0
22651,0,0.8,0.29,0.85,1.91,3.76,7.7,5.4
22652,1.02,1.17,11.44,6.53,2.86,18.07,4.23,4.33
22653,9.63,2.62,1.78,10.09,10.81,27.68,12.91,30.11
22654,0,0,0,0,0.27,0,0,0
22655,0,0,0,0,0,0,0,0
22656,0,0,0,0,0,0,0,0
22657,0,0,0,0,0.05,0,0,0.3
22658,0.35,0.17,0,0.43,0.27,2.48,0.21,0.81
22659,0,1.38,0.32,3.75,2.09,3.11,0.81,1.1
22660,5.14,0.73,6.37,2.81,3.98,13.88,4.81,3.17
22661,0,0,0,0,0,5.66,0,0
22662,3.58,7.16,0.73,7.25,9.11,18.69,6.86,8.47
22663,15.62,4.58,9.56,0,4.62,4.68,4.39,66.69
22664,1.88,1.4,0.1,2.23,5.69,10.65,12.88,30.85
22665,0,0,0.08,0,1.88,0.23,0,0.48
22666,3.88,2.97,3.75,106.39,0.57,0,1.21,0
22667,3.27,7.04,0.32,24.6,4.78,9.44,10.98,4.03
22668,0,0,0,0,3.09,0,0.26,0
22669,14.16,0.4,0.13,26.56,2.43,0.57,1.22,0
22670,6.43,0,0,0,3.74,0,0,0
22671,2.62,0,0.42,0.77,1.47,1.32,1.11,1.96
22672,0,0,0,0,0,0,0,0
22673,0,0,0,0,0,0,0,0
22674,0.21,0,0.17,0.49,1.44,0,1.02,0
22675,7.46,1.35,0.93,6.53,3.01,10.44,3.38,13.83
22676,5.37,0.31,0.23,1.84,0.9,2.24,1.98,4.98
22677,12.56,9.7,0.08,25.39,12.96,11.79,5.01,35.52
22678,0,0,0.3,0,0,0,0,0
22679,0.85,0,0,0,0.51,0,0,0
22680,0,0.52,0,0,0.64,1.38,0,0
22681,0,8.96,0.17,0,3.1,0,0.67,9.36
22682,0,0,0.14,0,0.08,6.92,0,0.97
22683,0.55,0.95,0.68,5.07,0.16,0.75,3.21,0.48
22684,2.48,0.93,9.97,8.32,4.18,5.67,0.57,1.2
22685,0,0,0,1.17,0.61,0,0,0
22686,0.76,0.74,0.46,0,0.33,0,0,0
22687,3.57,1.68,43.44,3.7,11.49,20.97,18.94,2.7
22688,11.23,1.24,4.38,4.08,3.76,14.99,20.94,2.01
22689,4.83,0,0.19,5.54,3.63,0.66,6.73,2.38
22690,21.35,3.02,1.17,0.86,2.16,33.59,16.59,0
22691,0,0,0,0.69,3.04,6.23,1.68,0
22692,0,0,0.44,5.11,4.97,3.55,3.27,0
22693,53.47,2.57,11.17,133.38,18.81,43,12.51,8.31
22694,15.01,1.61,3.57,6.36,5.56,13.87,3.77,4.53
22695,0,0.32,0,0.85,0.38,0.55,0.19,0
22696,0,0,0,0,0.04,0,0.49,0
22697,0,0,0,0,0,0,0,0
22698,0,0,0,0,0,0,0,0
22699,0,0,0,0.25,0.48,0.66,0,12.91
22700,0.8,0,0.24,0,0.27,0,7.74,0
22701,0.25,0,1.28,5.23,4.15,8.76,7.26,3.66
22702,0,0,0,0,0,0,0,0
22703,4.07,0.46,37.76,0.31,1.82,0.48,0.35,0
22704,5.17,0.4,0.56,7.98,1.65,4.03,15.87,0.53
22705,0.66,0.53,0.46,1.48,2.97,11.11,13.8,6.45
22706,0,0,0,0,0,0,0,0
22707,4.46,1.12,1.45,14.61,6.63,28.82,1.26,0.39
22708,1.33,22.83,1.05,0,5.98,7.53,0.43,5.93
22709,1.54,0,1,0.73,0.26,0,2.39,0
22710,0.3,0.13,1.02,0,2.23,0.24,4.21,2.81
22711,8.95,4.57,17.83,47.72,2.22,2.01,3.25,9.81
22712,0,0,0,0,0,0,0,0
22713,3.61,1.5,0.75,5.07,6.58,8,14.88,15.97
22714,0,0,0,0,0,0,0,0
22715,1.04,1.76,3.91,1.27,0.04,0.3,0.2,1.29
22716,0.46,0,0,0,0.35,0,0,0
22717,0.17,0,0,0,0.14,1.58,5.27,1.53
22718,0,0,0,0,0,0,0,0
22719,0,0,0,0,2.53,0,5.69,0
22720,0,0,2.04,0,0,0,0,0
22721,0,0,0,0,0,0,0,0
22722,1001.17,733.4,653.61,451.34,39.21,205.47,250.35,258.03
22723,0,0,0,0,0,0,0,0
22724,0,0,0,0,0,0,0,0
22725,0,1.07,0.99,0,1.63,0,0,25.15
22726,0,0,0,0,0,0,0,0
22727,0,0,0,0.35,1.24,0,0,0
22728,0,0,0,0,0.02,0,0,0
22729,0,3.82,0.56,0,0.01,0,0,0
22730,0,0,0,0,0.88,6.96,0,0
22731,0.23,0,1.76,0,0.1,0,0.72,4.41
22732,0,0,0,0,0,0,0,0
22733,0.65,0,0,2.56,3.65,0,18.79,0
22734,0,0,0,0,0,0,0,0
22735,0.5,1.28,2.05,1.44,9.9,0.73,0.6,0
22736,0,0,0,0,0,0,0,0
22737,37.66,10.75,17.11,1.02,33.09,25.41,24.52,11.32
22738,0,0.42,13.31,0,3.77,0,0.49,0
22739,0.35,8.72,0.1,14.12,1.27,4.98,1.5,1.68
22740,9.59,0,0,24.8,13.63,14.65,0,145.05
22741,0.67,1.53,3.81,0.51,2.71,7.42,10.33,0.32
22742,0,0,0,0,0,0,0,0
22743,0,0,0,0,0,0,0,0
22744,0,0,0,0,0,0,0,0
22745,0,0,0,0,0,0,0,0
22746,0,0,0,0,0,0,0,0
22747,0,0,0,0,0,0,0,0
22748,0,0,0,0,0,0,0,0
22749,0,0,0,0,0,0,0,0
22750,0.23,0.6,0.37,0,0.19,0.54,2.12,6.97
22751,0,0,0,0.44,1.16,3.25,3.06,8.76
22752,0,0,0,0,0,0,0,0
22753,0,0,0,0,0,0,0,0
22754,0,0,0,0,0,0,0,0
