"gene_id","832_M_281","832_M_BTK_217","832_N_273","832_N_BTK_209","832_P_289","832_P_BTK_225","832_T_297","832_T_BTK_233"
34267,0,0,0,0,0,0,0,0
34268,0,0,0,0,0,0,0,0
34269,0,0,0,0,0,0,0,0
34270,3,78,52,5,48.95,36.91,27.11,2
34271,0,0,0,0,0,0,0,0
34272,0,0,0,0,16.99,0,0,0
34273,0,0,0,0,0,0,0,0
34274,0,12,0,0,0,0,0,0
34275,0,0,0,0,0,0,0,0
34276,0,0,0,0,0,0,0,0
34277,0,0,0,0,0,0,0,0
34278,0,0,0,0,1,2,0,0
34279,117.11,3,54,0,156.17,3,0,2
34280,0,0,0,0,0,0,0,0
34281,46.18,12,52.47,15.48,15.04,17,6,14.18
34282,0,0,0,0,0,0,0,0
34283,0,0,0,0,0,0,0,0
34284,0,3,0,0,0,0,0,0
34285,0,0,0,0,0,0,0,0
34286,0,0,0,0,0,0,0,0
34287,0,0,0,0,0,0,0,0
34288,120,17.29,36.99,11,972.05,126.42,212.83,16.06
34289,0,0,0,0,0,0,0,0
34290,0,0,0,0,0,0,0,0
34291,0,0,0,0,0,0,0,0
34292,0,0,0,0,0,0,0,0
34293,0,0,0,0,0,0,0,0
34294,0,0,0,0,0,0,0,0
34295,0,0,0,0,0,0,0,0
34296,0,0,0,0,0,0,0,0
34297,1,1.06,1.96,7.08,40.55,62.83,4.08,0
34298,17.05,15.04,54.01,11.44,527.89,51.95,25.01,59.59
34299,0,0,0,0,0,0,0,0
34300,0,0,0,0,0,0,0,0
34301,0,0,0,0,0,0,0,0
34302,0,0,0,0,0,0,0,0
34303,0,3,147.92,0,9.21,2.97,0,0
34304,0,0,0,0,0,0,0,0
34305,8.51,0,41.39,11.89,308.53,49.29,13.2,5.89
34306,0,0,0,0,0,0,0,0
34307,0,0,0,0,0,0,0,0
34308,0,0,0,0,0,0,0,0
34309,0,0,0,0,0,0,0,0
34310,14.45,3.02,18.26,4.99,176.64,50.52,19.71,7.17
34311,0,0,0,0,0,0,0,0
34312,0,0,0,0,24,0,0,0
34313,0,0,0,0,0,0,0,0
34314,12.47,0,1,2.46,1225.37,80.54,80,16
34315,1,1,20.98,0,0,0,0,0
34316,6.02,130,177.63,2,920.13,134.03,44.1,65
34317,0,0,0,0,9,1,2,0
34318,11.34,8.82,7,1.15,464.77,174.09,20.63,111.99
34319,0,0,0,1,0,0,0,0
34320,0,0,0,2,0,0,0,0
34321,1.01,8,1,2,109.32,49.57,710.84,147
34322,0,0,0,0,24.42,1,0,2.57
34323,0,0,0,0,0,0,0,0
34324,0,0,0,0,0,0,0,0
34325,0,0,0,0,0,0,0,0
34326,0,0,0,0,0,0,0,0
34327,0,0,0,0,0,0,0,0
34328,0,0,0,0,0,0,0,0
34329,0,0,0,0,2.86,0,0,0
34330,35.74,2.74,24.1,14.03,520.21,65.41,27.54,29
34331,0,0,9.13,1,36.26,1.98,0,4
34332,0,0,0,0,0,0,0,0
34333,0,0,0,0,0,0,0,0
34334,0,0,0,0,0,0,0,0
34335,4.22,12.66,2,3.73,143.91,4.79,4,1.86
34336,167828.68,320937.84,140536.55,129337.42,457538.95,110128.09,133325.99,121130.24
34337,10.98,7.85,14.61,13.12,112.82,64.82,23.75,38.03
34338,0,0,0,0,0,0,0,0
34339,0,0,0,0,0,0,1,0
34340,0,0,0,1,15.19,0,114,1
34341,0,0,0,0,0,0,0,0
34342,31.81,26.36,17.2,88.54,114.23,54.03,12.85,65.04
34343,15,24,9.91,20,22.99,33,0,16
34344,0,0,0,0,0,0,0,0
34345,26.01,19.11,19.78,7.83,352.06,19,42.87,135.16
34346,0,0,0,0,0,0,0,0
34347,0,0,0,0,0,0,0,0
34348,0,0,0,0,0,0,0,0
34349,0,0,0,0,0,0,0,0
34350,0,0,0,0,0,0,0,0
34351,4.02,1,3.74,69.04,53.91,20.43,13.2,0
34352,0,0,0,0,0,0,0,0
34353,0,0,0,0,0,0,0,0
34354,0,0,0,0,0,0,0,4.31
34355,0,0,0,0,0,0,0,0
34356,0,0,0,0,0,0,0,0
34357,0,0,0,0,0,0,0,0
34358,0,0,0,0,0,0,0,0
34359,886.88,2986.68,1150.01,265.21,1010.56,189.39,354.41,200.29
34360,5.25,0,3.55,8.01,58.92,7.53,11.03,7.26
34361,0,0,0,1,0,0,0,0
34362,0,0,0,0,0,0,0,0
34363,0,0,0,0,0,0,0,0
34364,0,0,0,0,0,0,0,0
34365,0,0,0,0,0,0,0,0
34366,0,0,0,0,0,0,0,0
34367,0,0,0,0,0,0,0,0
34368,31.16,201.27,11.98,18.35,331.14,108.58,36.97,5.09
34369,0,0,0,0,0,0,0,0
34370,0,0,0,0,0,0,0,0
34371,0,5,0,0,1,1,6,26
34372,0,0,0,0,0,0,0,0
34373,0,0,0,0,2.26,0,0,0
34374,0,0,0,0,43,56,0,0
34375,0,0,0,0,0,0,0,0
34376,0,0,0,0,0,0,0,0
34377,0,0,0,0,0,0,0,0
34378,0,0,0,0,0,0,0,0
34379,0,0,0,0,0,0,0,0
34380,0,0,0,0,0,0,0,0
34381,0,0,0,0,0,0,0,0
34382,0,0,0,0,0,0,0,0
34383,0,0,0,0,0,0,0,0
34384,0,0,0,0,0,0,0,0
34385,0,0,0,0,0,0,0,0
34386,0,0,0,0,0,0,0,0
34387,0,0,0,0,0,0,0,0
34388,0,0,0,0,0,0,0,0
34389,81.01,31,46.58,11,117,3,41,11
34390,0,0,0,0,0,0,0,0
34391,0,0,0,0,0,0,0,0
34392,0,0,0,0,0,0,0,0
34393,0,0,0,0,0,0,0,0
34394,0,0,0,0,0,0,0,0
34395,5,4.97,0.99,16.61,505.82,110.71,54.94,28.37
34396,0,0,0,0,0,0,0,0
34397,13.12,0.79,3.01,2.16,37.77,27.99,9.78,14.97
34398,194.27,277.66,119.84,126.88,4183.83,596.66,526.98,486.33
34399,0,0,0,0,0,0,0,0
34400,0,0,0,0,0,0,0,0
34401,192.93,9.37,276.17,3.79,254.85,43.78,53.9,29.39
34402,161,6.58,594.47,57.95,536.18,21,52.29,659.01
34403,0,0,0,0,0,0,0,0
34404,0,0,0,0,0,0,0,0
34405,0,0,0,0,0,0,0,0
34406,1.87,5,30,6,197.42,37,17,2
34407,0,0,2,14.9,1,1,3.05,16
34408,0,0,0,0,7,0,0,0
34409,0,0,0,0,0,0,0,0
34410,0,0,0,0,0,0,0,0
34411,0,0,0,0,0,0,0,0
34412,838.34,210.56,975.67,105.2,5644.67,727.63,4,6
34413,0,0,0,0,0,0,0,0
34414,0,0,0,0,2.01,0,5.84,0
34415,1,2,0,0,7,0,0,0
34416,0,0,0,0,0,0,0,0
34417,0,0,0,0,0,0,0,0
34418,0,0,0,0,0,0,0,0
34419,0,0,0,0,0,0,0,0
34420,10.94,3,2.83,17,9.15,7,2.06,1
34421,0,0,0,0,0,0,0,0
34422,0,0,0,0,0,0,0,0
34423,50,0,89,46,319,0,1,10
34424,0,0,0,2,39.02,1,0,0
34425,1,34,4,1,377.05,9,78,3
34426,0,0,0,0,4.94,0,0,0.73
34427,0,0,0,0,0,0,0,0
34428,0,0,0,0,0,0,0,0
34429,0,0,0,0,0,0,0,0
34430,0,0,0,0,0,0,0,0
34431,0,0.98,0,2.47,14.42,0,1.04,0
34432,2,465,155,103.89,1921.02,420,95,190.29
34433,8.41,11.68,0,2.62,252.22,67.02,49.8,67.44
34434,0,0,0,0,0,0,0,0
34435,0,0,0,0,0,0,0,0
34436,0,0,0,0,0,0,0,0
34437,0,0,0,0,0,0,0,0
34438,0,0,0,0,0,0,0,0
34439,0,0,0,0,0,0,0,0
34440,2.06,0,0,0,12.98,5.05,0,0
34441,0,0,0,0,0,0,0,0
34442,0,0,0,0,0,0,0,0
34443,0,0,0.27,0.95,64.09,2.03,7.39,0
34444,0,0,0,0,0,0,0,0
34445,26.95,10.77,54.69,16,307.18,12,213,109
34446,0,0,0,0,0,0,0,0
34447,0,0,0,0,0,0,0,0
34448,162.79,62.89,24.79,45.44,606.87,177.85,56.39,88.32
34449,0,0,0,0,0,0,0,0
34450,0,0,0,0,0,0,0,0
34451,0.88,4,76,3.84,100,0,21,8.83
34452,0,0,0,0,0,0,0,0
34453,0,0,0,0,0,0,0,0
34454,0,0,0,0,0,0,0,0
34455,12,2,2,1,96.3,175.13,92.9,4
34456,7.96,47.31,3.47,1.65,106.24,12.58,15.17,2.26
34457,0,0,0,0,0,0,0,0
34458,0,0,0,0,0,0,0,0
34459,0,0,0,0,0,0,0,0
34460,3.72,3.21,0,13.81,52.31,14.56,11.67,20.98
34461,0,7.09,1,18.98,450,63,41,1
34462,0,0,0,0,0,0,0,0
34463,10.2,18.18,18.39,1.98,233.78,0,22.24,27.72
34464,100.71,74.92,3,7,8873.12,618.56,2,27
34465,0,0,0,0,0,0,0,0
34466,0,0,0,0,24,0,0,0
34467,128.61,47.96,25.05,47.97,681.08,437.44,133.87,202.21
34468,0.81,0,0,0,0,0,0,0
34469,142.41,20.04,61.74,766,2766.96,479.02,160,126
34470,32.92,67.41,183.02,181.56,796.26,158.89,270.87,45.92
34471,3,77,131.52,71,621.47,239.01,230.91,2
34472,0,0,0,0,0,0,0,0
34473,3.93,2,25,1,25.38,18.8,2.99,2
34474,0,0,0,0,0,0,0,0
34475,2,1,4,1,151.71,81.66,2,0
34476,0,0,0,0,0,0,0,0
34477,0,0,0,0,0,0,0,0
34478,0,0,0,0,0,0,0,0
34479,0,0,0,0,0,0,0,0
34480,0,0,0,0,0,0,0,0
34481,0,0,0,0,0,0,0,0
34482,0,0,0,0,0,0,0,0
34483,0,0,0,0,0,0,0,0
34484,0,0,0,0,0,0,0,0
34485,0,0,0,0,0,0,0,0
34486,0,0,0,0,0,0,0,0
34487,37,1,8,0,3,12,2,0
34488,0,0,0,0,35,0,0,1
34489,0,0,0,0,0,0,0,0
34490,4.99,8,23,2,210.84,102.75,44,107
34491,0,0,0,0,0,0,0,0
34492,4,3.61,17,1,94,38,76,0
34493,0,0,0,0,0,0,0,0
34494,0,0,0,0,0,0,0,0
34495,0,0,0,0,0,0,0,0
34496,0,0,0,0,0,0,0,0
34497,0,0,0,0,0,0,0,0
34498,0,0,0,0,0,0,0,0
34499,0,0,0,0,0,0,0,0
34500,0,0,0,0,0,0,0,0
34501,0,0,0,0,0,0,0,0
34502,0,0,0,0,0,0,0,0
34503,0,16.72,8.02,0,38.69,0,0,11.99
34504,0,0,0,0,0,0,0,0
34505,0,0,0,0,0,0,0,0
34506,0,0,0,0,0,0,0,0
34507,0,0,0,0,21,0,0,0
34508,0,0,0,0,0,0,0,0
34509,64.31,14.49,4.63,18.33,536,54.03,24.67,12.53
34510,0,0,0,0,0,0,0,0
34511,0,0,0,0,0,0,0,0
34512,0,0,0,0,0,0,0,0
34513,0,0,0,0,0,0,0,0
34514,0,0,0,0,0,0,0,0
34515,0,0,0,0,0,0,0,0
34516,0,0,0,0,0,0,0,0
34517,0,0,0,0,0,0,0,0
34518,0,0,0,0,0,0,0,0
34519,1,36.46,3,6.98,129.67,8.49,15.18,0
34520,0,0,0,0,0,0,0,0
34521,0,0,0,0,0,0,0,0
34522,50.54,40.82,13.03,24.74,513.57,76.68,192.87,107.43
34523,0,0,0,0,0,0,0,0
34524,0,1,42.94,0,104.01,8.2,24,2
34525,0,0,0,0,0,0,0,0
34526,3.21,0,0,3.97,22.85,9.65,16.96,17
34527,169.66,20,159,5,808.79,115.63,119.07,122
34528,0,0,0,0,0,0,0,0
34529,0,0,0,0,0,0,0,0
34530,0,26,0,0,132,2,0,0
34531,0,0,0,0,0,0,0,0
34532,0,0,0,0,0,0,0,0
34533,0,0,0,0,0,0,0,0
34534,0,0,0,0,0.76,0,0,0
34535,0,0,0,0,0,0,0,0
34536,0,0,0,0,0,0,0,0
34537,0,0,0,0,0,0,0,0
34538,0,0,0,0,0,0,0,0
34539,0,0,0,0,0,0,0,0
34540,0,0,0,0,0,0,0,0
34541,0,0,0,0,0,0,0,0
34542,0,0,0,0,0,0,0,0
34543,0,0,0,0,0,0,0,0
34544,0,0,0,0,0,0,0,0
34545,0,0,0,0,0,0,0,0
34546,0,0,0,0,0,0,0,0
34547,0,0,0,0.9,0,0,0,0
34548,0,0,0,0,0,0,0,0
34549,0,0,0,0,0,0,0,0
34550,0,0,0,0,0,0,2,0
34551,0,0,0,0,0,0,0,0
34552,0,0,0,0,0,0,0,0
34553,2,21,42.95,10.19,87.96,1,2,0
34554,0,0,0,0,0,0,0,0
34555,0,0,0,0,0,0,0,0
34556,0,0,0,0,0,0,0,0
34557,0,0,0,0,0,0,0,0
34558,0,0,0,0,0,0,0,0
34559,0,0,0,0,0,0,0,0
34560,0,0,0,0,0,0,0,0
34561,0,1,0,0,53,0,0,0
34562,0,0,0,0,0,0,0,0
34563,36.4,7.13,6,7.5,881.96,63.27,87.39,32.21
34564,0,0,0,0,0,0,0,0
34565,0,0,0,0,0,0,0,0
34566,0,0,0,0,0,0,0,0
34567,0,0,0,0,0,0,0,0
34568,1,0,0,0,107,0,15,0
34569,0,0,0,0,0,0,0,0
34570,517.41,3.07,218.81,36,1651.51,201.52,319,114
34571,0,0,0,0,0,0,0,0
34572,0,0,0,0,0,0,0,0
34573,0,0,0,0,0,0,0,0
34574,0,0,0,0,0,0,0,0
34575,20,0,4.96,2,1616.55,147.16,14.07,43
34576,8.23,43.46,30.57,15.56,0,16.36,26,21.42
34577,0,0,0,0,0,0,0,0
34578,0,0,0,0,0,0,0,0
34579,0,0,0,0,0,0,0,0
34580,0,0,0,0,1.03,0,0,0
34581,0,0,0,0,0,0,0,0
34582,0,0,0,0,0,0,0,0
34583,0,0,95.05,39,280,39,1,20
34584,0,0,0,0,0,0,0,0
34585,0,0,0,0,63,0,1,0
34586,293,91,1403.77,14,306,174,437.99,84
34587,1,0,0,0,4,0,97.42,223.76
34588,0,0,0,0,0,0,0,0
34589,2,1,0,2.72,74.6,154.99,2.98,5.04
34590,0,0,0,0,21.99,1.99,0,0
34591,0,0,0,0,0,0,0,0
34592,0,0,0,0,0,0,0,0
34593,0,0,0,0,0,0,0,0
34594,0,2,0.76,1,402.97,127.73,18.96,1
34595,0,0,0,0,0,0,0,0
34596,74.56,14.2,9.67,5.28,644.43,206.67,26.77,4.71
34597,54.24,5,98.1,2,6,2,6,69.99
34598,0,0,0,0,0,0,0,0
34599,0,0,0,0,0,0,0,0
34600,3,4.86,0,0,309.07,63.95,121.41,12.33
34601,0,0,0,0,0,0,0,0
34602,0,0,0,0,0,0,0,0
34603,110,42,37.61,25.73,229.17,99.18,75.03,236
34604,10.48,2,1,3.5,33.92,12.81,7.39,4.4
34605,14.28,79.97,296.43,8,1722.22,359.78,361.88,70
34606,5.45,0,0,2.51,184.77,2.07,2.89,0
34607,0,0,0,0,0,0,0,0
34608,28.52,39.51,43.73,31.15,236.38,19.56,200.96,142.2
34609,8.06,0,2.96,0,120.01,47.87,0,2
34610,0,0,0,0,0,0,0,0
34611,0,0,0,0,0,0,0,0
34612,0,0,0,0,0,0,0,0
34613,0,0,0,0,0,0,0,0
34614,0,0,0,0,0,0,0,0
34615,71.03,4,8,0,222.14,35,36.47,60.82
34616,0,0,0,0,0,0,0,0
34617,0,0,0,0,0,0,0,0
34618,0,0,0,0,0,0,0,0
34619,0,0,0,0,0,0,0,0
34620,0,0,0,0,0,0,0,0
34621,2,2.09,0,1,0,0,0,0
34622,0,0,2,0,89.45,0,2.62,0
34623,0,0,0,0,0,0,0,0
34624,0,0,0,0,0,0,0,0
34625,0,0,0,0,0,0,0,0
34626,0,0,0,0,0,0,0,0
34627,0,0,0,0,0,0,0,0
34628,0,0,0,0,30,0,0,0
34629,41,84,1,9,344.9,118,36,41
34630,0,1,0,1,12.62,3,0,0
34631,1,65.23,1,0,16,14,0,0
34632,15,5,3,36,891.03,154.9,81,21
34633,0,0,0,0,0,0,0,0
34634,0,0,0,0,0,0,0,0
34635,0,0,0,0,0,0,0,0
34636,72.94,34.08,21.07,23.14,184.37,92.21,69.39,23.01
34637,1,3.99,3,0,91.15,142,112.13,0
34638,0,0,0,0,0,0,0,0
34639,0,0,0,0,0,0,0,0
34640,0,0,0,0,0,23,0,0
34641,0,0,0,0,0,0,0,0
34642,0,0,67,2,10,0,0,26
34643,0,0,0,0,0,0,0,0
34644,0,3,4.84,10,42,0,0,2
34645,0,0,0,0,0,0,0,0
34646,0,0,0,0,0,0,0,0
34647,0,0,0,0,0,0,0,0
34648,0,0,0,0,0,0,0,0
34649,0,0,0,0,0,0,0,0
34650,0,0,0,0,0,0,0,0
34651,0,0,0,0,0,0,0,0
34652,0,0,0,0,0,0,0,0
34653,0,0,0,0,0,0,0,0
34654,4.38,0,5.98,1.81,41.85,5.56,5.51,2.08
34655,0,0,0,0,0,0,0,0
34656,0,0,0,0,0,0,0,0
34657,0,0,0,0,0,0,0,0
34658,0,0,0,0,0,0,0,0
34659,0,0,0,0,0,0,0,0
34660,0,0,0,0,0,0,0,0
34661,0,0,0,0,0,0,0,0
34662,0,0,0,0,0,0,0,0
34663,0,0,0,0,0,0,0,0
34664,0,0,0,0,0,0,0,0
34665,0,0,0,0,0,0,0,0
34666,0,0,0,0,0,0,0,0
34667,0,0,0,0,0,0,0,0
34668,4.35,0,4.21,12.38,188.96,19.66,42.16,1.28
34669,0,0,0,0,0,0,0,0
34670,0,0,0,0,0,0,0,0
34671,3.01,1.01,0,1.79,90.9,12.64,0,1.76
34672,140.92,79.04,92,2.37,945.18,223.15,34.79,20.88
34673,0,0,0,0,0,0,0,0
34674,0,0,0,0,0,0,0,0
34675,0,0,0,0,0,0,0,0
34676,20,81.93,90,10.96,837.56,37.13,33.95,9.14
34677,0,0,0,0,0,0,0,0
34678,4,8,10,0,110.06,98.99,0,0
34679,0,0,0,0,0,0,0,0
34680,0,0,0,0,0,0,0,0
34681,0,0,0,0,0,0,0,0
34682,0,0,0,0,0,0,0,0
34683,0,0,0,0,0,0,0,0
34684,0,0,0,0,0,0,0,0
34685,0,0,0,0,0,0,0,0
34686,0,0,0,0,0,0,0,0
34687,0,0,0,0,0,0,0,0
34688,0,0,0,0,0,0,0,0
34689,0,0,0,0,0,0,0,0
34690,0,0,0,0,0,0,0,0
34691,1,41,24,37.01,11.66,12.27,54.79,0
34692,0,0,0,0,0,0,0,0
34693,0,0,0,0,0,0,0,0
34694,0,0,0,0,0,0,0,0
34695,0,0,0,0,0,0,0,0
34696,6.41,0,0,0,32.14,0,0,0
34697,0,0,0,0,0,0,0,0
34698,0,0,0,0,0,0,0,0
34699,0,0,0,0,0,0,0,0
34700,223.16,24.64,127.57,64.31,647.27,87.58,67.31,71.47
34701,0,0,0,0,0,0,0,0
34702,0,0,0,0,1,0,0,0
34703,0,0,0,0,0,0,0,0
34704,0,0,0,0,0,0,0,0
34705,0,0,0,0,0,0,0,0
34706,0,0,0,0,0,0,0,0
34707,0,7,25.35,1,30,59,113,3
34708,0,0,0,0,0,0,0,0
34709,19.9,9.85,67.81,66.64,139.43,47,45,64.89
34710,0,0,0,0,0,0,0,0
34711,0,0,0,0,0,0,0,0
34712,0,0,0,0,0,0,0,0
34713,0,0,0,0,0,0,0,0
34714,0,0,0,0,0,0,0,0
34715,0,0,0,0,0,0,0,0
34716,5,0,73.41,0,13,1,0,0
34717,0,0,0,0,0,0,0,0
34718,0,0,0,0,0,0,0,0
34719,0,0,0,0,0,0,0,0
34720,0,0,0,0,0,0,0,0
34721,0,0,0,0,0,0,0,0
34722,0,0,0,0,0,0,0,0
34723,0,0,0,0,0,0,0,0
34724,0,0,0,0,0,0,0,0
34725,0,0,0,0,0,0,0,0
34726,0,0,0,0,2,0,0,0
34727,0,0,0,0,0,0,0,0
34728,1,0,0,0.86,0,10.08,0,1.4
34729,77.63,39.57,18.47,45.61,1121.87,324.04,123.8,31.22
34730,0,0,0,0,0,0,0,0
34731,0,0,0,0,0,0,0,0
34732,9,0,1,0,109,4,15.26,0
34733,20,1,3.07,0,22.71,11.21,29.78,7
34734,41,11,23.85,5,66.05,0,2,7
34735,2,33.9,43.11,10.4,22.87,8.07,48.39,12.44
34736,0,0,0,0,0,0,0,0
34737,0,0,0,0,5,1,0,0
34738,0,0,0,0,0,0,0,0
34739,116.96,122.06,125.03,121.43,1696.02,94.08,204.06,74
34740,0,0,0,0,0,0,0,0
34741,0,0,0,0,0,0,0,0
34742,0,0,0,0,0,0,0,0
34743,59.54,2.03,10.89,4,215.58,46.02,63.13,57.42
34744,0,0,0,0,0,0,0,0
34745,16.38,10.35,5.91,8.29,80.97,48.17,14.81,1.09
34746,0,0,0,0,0,0,0,0
34747,0,0,0,0,0,0,0,0
34748,0,0,0,0,0,0,0,0
34749,0,0,0,0,0,0,0,0
34750,0,0,0,0,0,0,0,0
34751,32.12,0,1,62.83,409,44,0,0
34752,0,0,0,0,0,0,0,0
34753,0,0,0,0,0,0,0,0
34754,0,0,0,0,0,0,0,0
34755,0,0,0,0,0,0,0,0
34756,0,0,0,0,0,0,0,0
34757,0,0,0,0,0,0,0,0
34758,0,0,0,0,0,0,0,0
34759,0,0,0,0,0,0,0,0
34760,0,0,0,0,0,0,0,0
34761,0,0,0,0,0,0,0,0
34762,0,0,0,0,0,0,0,0
34763,0,0,0,0,0,0,0,0
34764,0,0,0,0,0,0,0,0
34765,0,0,0,0,0,0,0,0
34766,0,0,0,0,0,0,0,0
34767,0,0,0,0,0,0,0,0
34768,437.52,230.21,1014.01,129.07,1604,343.76,629.18,441.13
34769,103.51,40.55,25.45,23.12,908.83,267.59,102.83,60.19
34770,162.61,190.35,36.23,134.77,1770.53,163.4,300.02,327.09
34771,52.16,32.66,20,13.84,630.8,210.85,357.05,423.95
34772,0,0,0,0,0,0,0,0
34773,0,0,0,0,0,0,0,0
34774,36.85,12.11,4.92,26.07,292.06,51.94,30.31,89.63
34775,0,0,0,0,0,0,0,0
34776,0,0,0,0,0,0,0,0
34777,0,0,0,0,0,0,0,0
34778,0,0,0,0,0,0,0,0
34779,0,0,0,0,0,0,0,0
34780,0,0,0,0,1.41,0,0,0
34781,0,3,0,0,0,0,0,0
34782,0,0,0,0,0,0,0,0
34783,0,0,0,0,1.75,3,0,4.74
34784,0,0,0,0,0,0,0,0
34785,0,0,9,0,0,0,0,0
34786,0,0,4.16,0,3.99,0,4,1
34787,3,0,0,0,0,0,0,0
34788,0,0,0,0,0,0,0,0
34789,1,0,0,0,0,0,0,0
34790,1,0,99,0,146,21,0,1
34791,0,0,0,0,78.02,0,9.97,0
34792,0,0,0,1,46,4,0,0
34793,0,0,0,0,0,0,0,0
34794,101.11,11.14,60.67,69.44,1558.57,429.6,89.55,97.8
34795,0,0,0,0,0,0,0,0
34796,16.14,4.02,146,26.91,629.98,360.2,61.94,6
34797,0,0,0,0,0,0,0,0
34798,0,0,0,0,0,0,0,0
34799,0,0,0,0,0,0,0,0
34800,90.14,13.55,5.07,38.45,469.48,71.38,102.07,26.17
34801,0,0,0,0,0,0,2,0
34802,0,0,0,1,56,0,27,0
34803,0,0,0,0,0,0,0,0
34804,87.15,41.75,33.03,97.59,757.94,123.83,35.03,26.72
34805,0,1,2,0,0,0,0,0
34806,150.2,55.02,53,13.02,190.81,302.95,38.66,5.94
34807,0,0,0,0,0,110,0,0
34808,160,425,26,141.23,3145.63,216.62,377.66,25
34809,0,0,0,0,0,0,0,0
34810,0,0,0,0,0,0,0,0
34811,0,0,0,0,0,0,0,0
34812,0,0,0,0,0,0,0,0
34813,7.51,9.91,4.05,4,70.78,2,11,0
34814,75,4,150.63,2,87.01,21,1,29
34815,0,0,0,0,0,0,0,0
34816,0,0,0,0,0,0,0,0
34817,0,0,0,0,0,0,0,0
34818,0,0,0,0,0,0,0,0
34819,3.02,35,0,48,499.98,77,97,81
34820,122.61,13,148.26,2,1072.56,133,10,65
34821,106.69,5.72,2.18,10.38,79.94,78.1,435.32,988.5
34822,209.24,52.93,87.71,20,379.68,36,88.74,22
34823,1.92,49,7.46,25.53,204.75,7.79,59.5,43.81
34824,0,0,0,0,0,0,0,0
34825,11.48,3,10.99,6,41.41,135.79,8,15.09
34826,1,0,23.96,1,70.08,1.95,1.63,1
34827,0,0,0,0,0,0,0,0
34828,0,0,0,0,0,0,0,0
34829,0,0,0,0,3.94,0,0,0.94
34830,0.87,0,0,0,0,1,0,0
34831,107.12,167.99,105.08,71.72,320.75,10.92,115.95,108
34832,81.35,26.88,16.67,31.85,2033.97,401.55,61.43,48.9
34833,108,1,37.16,1,6318.44,1100.51,295.89,13
34834,29.41,43.48,9.93,43.49,85.41,36.19,18.22,22.62
34835,50.65,14.97,12.91,42.98,363.58,278.48,135.73,69.78
34836,45.98,3.5,2.8,2.03,143.1,99.52,23.42,11.26
34837,11.23,16.36,41.05,4.2,476.07,250.97,38.27,29.91
34838,0,0,0,0,0,0,0,0
34839,0,0,0,0,0,0,0,0
34840,44.82,9.66,26.08,33.49,458.64,204.69,84.66,43.55
34841,0,0,0,0,0,0,0,0
34842,0,0,0,0,0,0,0,0
34843,0,0,0,0,0,0,0,0
34844,0,0,13,1,1,0,0,0
34845,0,0,0,0,0,0,0,0
34846,0,0,0,0,0,0,0,0
34847,0,0,0,0,0,0,0,0
34848,0,0,0,0,0,0,0,0
34849,16.82,13.09,55.18,0,480.42,7,4,18.99
34850,0,0,0,0,45,0,6,0
34851,2,0,0,0,3,0,3,0
34852,0,0,0,0,0,0,0,0
34853,0,0,0,0,0,0,0,0
34854,0,0,0,0,0,0,0,0
34855,0,0,0,0,0,0,0,0
34856,0,0,0,0,0,0,0,0
34857,0,0,0,0,0,0,0,0
34858,0,0,0,0,0,0,0,0
34859,2.99,0,2,2.2,52.98,4.04,1,8.02
34860,0,0,0,0,1,38.86,0,0
34861,0,0,0,0,0,0,0,0
34862,0,0,3,0,0,0,0,0
34863,24.55,107.29,92.1,11.67,1673.34,72.24,83.48,51.25
34864,0,0,0,0,0,0,0,0
34865,0,0,0,0,0,0,0,0
34866,0,0,0,0,0,0,0,0
34867,0,0,0,0,0,0,0,0
34868,0,0,0,0,0,0,0,0
34869,0,0,0,0,0,0,0,0
34870,0,0,0,0,0,0,0,0
34871,0,0,0,0,0,0,0,0
34872,0,0,0,0,0,0,0,0
34873,0,0,0,0,0,0,0,0
34874,0,0,0,0,0,0,0,0
34875,0,0,0,0,0,0,0,0
34876,76,0,0.99,0,10,1,75,61.23
34877,0,0,0,0,0,0,0,0
34878,0,0,0,0,0,0,0,0
34879,0,0,0,0,0,0,0,0
34880,2.15,5,2.92,59.54,572.99,35.89,99.5,9.28
34881,0,0,0,0,0,0,0,0
34882,20.63,0,0,0.8,9.98,0,0,0
34883,22.87,16,56.99,0,811.16,162.17,105.16,66.65
34884,0,0,0,0,0,0,0,0
34885,0,0,0,0,0,0,0,0
34886,0,0,0,0,0,0,0,0
34887,610.24,225.4,307,22.07,818.37,185,2,365.38
34888,0,0,0,0,0,0,0,0
34889,1,5,0,0,30,1,0,1
34890,0,0,0,0,0,0,0,0
34891,0,0,0,0,0,0,0,0
34892,0,0,0,0,0,0,0,0
34893,1.86,0,111,0,75.27,0,0,0
34894,0,7,0,0,41.73,0,0,0
34895,3,81,87,78.99,640.5,0,42,4
34896,0,0,0,0,0,0,0,0
34897,0,0,1.76,0,0,0,0,0
34898,769.68,21.99,166.06,9,69,1,203,95.49
34899,4.67,89,1,0,152,68.78,2,0
34900,11,247.62,3,2,412.28,296.98,89,24.63
34901,0,0,0,0,0,0,0,0
34902,0,0,0,0,0,0,0,0
34903,153,2,3,2,29,39.98,0,4.56
34904,0,0,0,0,0,0,0,0
34905,0,0,0,0,0,0,0,0
34906,0,0,0,0,0,0,0,0
34907,0,0,0,0,0,0,0,0
34908,0,0,0,0,1,0.53,0,1
34909,7,28,4.99,5,597.09,147.8,1,7
34910,0,0,0,0,0,0,0,0
