"gene_id","833_M_280","833_M_BTK_216","833_N_272","833_P_288","833_P_BTK_224","833_T_296","833_T_BTK_232"
781,110.99,3.98,1,28.17,0,1,0
782,0,0,0,0,0,0,0
783,2.05,0,0,164.52,0,19.6,0
784,0,0,0,0,0,0,0
785,0,0,0,0,0,0,0
786,0,0,0,0,0,0,0
787,0,0,0,0,0,0,0
788,0,0,0,0,0,0,0
789,0,0,0,0,0,0,0
790,0,0,0,0,0,0,0
791,0,0,0,0,0,0,0
792,3,4,0,146,0,89.99,0
793,0,0,0,0,0,0,0
794,0,0,0,0,0,0,0
795,25,0,0,2,0,0,0
796,0,0,0,0,0,0,0
797,0,0,0,3,0,1,0
798,3,0,0,0,0,0,0
799,0,0,0,0,0,0,0
800,0,0,0,0,0,0,0
801,0,0,0,0,0,0,0
802,0,2,1,0,0,0,0
803,0,0,0,0,0,0,0
804,0,0,0,0,0,0,0
805,0,0,0,0,0,0,0
806,0,0,0,0,0,0,0
807,0,0,0,0,0,0,0
808,0,0,0,0,0,0,0
809,0,0,0,0,0,0,0
810,0,0,0,0,0,0,0
811,0,0,0,0,0,0,0
812,0,0,0,0,0,0,0
813,0,0,0,0,0,0,0
814,0,0,0,0,0,0,0
815,0,0,0,0,0,0,0
816,0,0,0,0,0,0,0
817,0,0,0,0,0,0,0
818,0,0,0,0,0,0,0
819,0,0,0,0,0,0,0
820,0,0,0,0,0,0,0
821,0,0,0,0,0,0,0
822,0,0,0,0,0,0,0
823,0,0,0,0,0,0,0
824,0,0,0,0,0,0,0
825,0,0,0,0,0,0,0
826,10.72,1.21,0.98,239.95,0,61.36,0
827,12,0,0,0,0,0,0
828,0,0,0,0,0,0,0
829,0,0,0,0,0,0,0
830,68,8,0,94,2,0,0
831,39.49,2.61,3.15,139.78,2,2.03,1
832,1,1,1,22.93,1.7,1.99,0
833,0,0,1,1,0,2,0
834,2,1.46,0,69.66,0,0,0
835,4,2,0,61,0,0,0
836,0,0,0,0,0,0,0
837,80.37,31.02,2.99,186.69,2.12,3.91,1
838,0,0,0,0,0,0,0
839,78,0,13,18,0,0,0
840,25.11,1.23,2.3,179.84,49.34,2.04,0
841,0,0,0,0,0,0,0
842,0,0,0,0,0,0,0
843,24.01,3.12,1.08,112.68,1.07,1.15,0
844,0,0,0,6.62,0,2,0
845,116,4,1,8,0,0,24
846,47,0,0,0,0,0,0
847,7,2,3,53.01,0,0,0
848,0,0,0,0,0,0,0
849,4,3,1,42,0,1,0
850,0,0,0,0,0,0,0
851,66,1,1,357,0,70,0
852,2,0,0,1,0,23,0
853,0,0,0,0,0,0,0
854,13,22.93,6,790.18,0,129,0
855,0,0,0,99.8,0,0,0
856,0,0,0,1,0,0,0
857,7.24,0,1,34,0,0,0
858,0,0,0,0,0,0,0
859,8,11,4,30,1,2,0
860,0,0,0,0,0,0,0
861,2,0,1,2,0,0,2
862,0,0,0,0,0,0,0
863,0,0,0,0,0,0,0
864,0,0,0,0,0,0,0
865,0,0,0,0,0,0,0
866,0,0,0,0,0,0,0
867,0,0,0,0,0,0,0
868,0,0,0,0,0,0,0
869,0,0,0,0.99,0,56.96,0
870,0,0,0,1,0,12,0
871,44.07,4.69,1,54.6,2.79,2,1
872,0,0,0,0,0,0,0
873,4.91,3,0,240.42,2,76,0
874,0,0,0,0,0,0,0
875,4,0,0,168,3,0,0
876,0,0,0,0,0,0,0
877,1,2,0,1,0,0,0
878,18,0,0,0,0,0,0
879,4.18,0,1.03,16.03,0,1.98,0
880,9.76,1.99,0.97,15.28,0,0,0
881,0,2,0,0,0,0,0
882,0,0,0,0,0,0,0
883,0,0,0,0,0,0,0
884,24.22,4,1.99,19.88,4,0,1
885,219.35,3.89,2.16,170.24,1.48,7.9,0
886,0,0,0,0,0,0,0
887,0,0,0,0,0,0,0
888,6,7,0,5,0,2,0
889,0,0,0,0,0,0,0
890,33.91,7.08,4.33,163.48,1.72,0.25,0
891,0,0,0,0,0,0,0
892,0,0,0,0,0,0,0
893,0,0,0,0,0,0,0
894,0,0,0,0,0,0,0
895,0,0,0,0,0,0,0
896,0,0,0,0,0,0,0
897,0,0,0,0,0,0,0
898,38,1,1,0,0,0,0
899,2,1,0,3,0,2,0
900,2.02,1.91,0,12.79,1,0,0
901,3.02,0,51,117.4,0,0,0
902,26,14,1,11,2,6,0
903,0,0,0,0,0,0,0
904,28.47,49,35,588.56,1,421.98,12
905,0,0,0,0,0,0,0
906,0,0,0,0,0,0,0
907,4.01,0,0,7.07,0,49.59,0
908,10.41,2.52,7.02,13.17,0,1,0
909,0,0,0,0,0,0,0
910,35.28,4.41,4,70.82,0,6.07,0
911,10.35,1,0,216.89,0,1,0
912,0,0,0,0,0,0,0
913,0,0,0,0,0,0,0
914,0,0,0,20,0,0,0
915,0,0,0,0,0,0,0
916,0,0,0,0,0,0,0
917,15.48,15.31,8.03,18.64,12.09,15.56,0
918,1,0,0.88,99.42,0,0,0
919,0,0,0,53,0,0,0
920,0,0,0,0,0,0,0
921,0,0,0,0,0,0,0
922,0,0,0,0,0,0,0
923,0.32,1,0,0,0,0,0
924,0,0,0,0,0,0,0
925,0,0,0,0,0,0,0
926,0,0,0,0,0,0,0
927,393.79,183.15,45,506.74,22,501.98,0
928,0,3,0,2,2,1,0
929,36.08,48,22,18,0,2,0
930,0,0,0,0,0,0,0
931,0,0,0,18,0,2,0
932,0,0,0,0,0,0,0
933,0,0,0,0,0,0,0
934,148.72,56,5,47.52,0,36,0
935,0,0,0,0,0,0,0
936,0,0,0,0,0,0,0
937,0,0,0,0,0,0,0
938,0,12,0,0,0,2,0
939,0,0,0,0,0,0,0
940,0,0,0,0,0,0,0
941,0,0,0,0,0,0,0
942,0,0,0,0,0,0,0
943,0,0,0,8.41,0,1,0
944,1,3,0,23.47,0,0,0
945,0,0,0,0,0,0,0
946,0,0,0,0,0,0,0
947,0,0,0,0,0,0,0
948,0,0,0,0,0,0,0
949,0,0,0,0,0,0,0
950,0,0,0,0,0,0,0
951,0,0,0,0,0,0,0
952,1,0,0,0,0,0,0
953,26.59,1.42,0,65.27,0,10.57,0
954,0,0,0,0,0,0,0
955,122.51,27,6,166.05,0,45,0
956,0,0,0,0,0,0,0
957,0,0,0,0,0,0,0
958,0,0,0,0,0,0,0
959,0,0,0,0,0,0,0
960,0,83,1,111,1,73,0
961,0,0,0,0,0,0,0
962,0,0,0,0,0,0,0
963,0,0,0,0,0,0,0
964,45.15,2.02,5.91,353.82,0,624.6,0
965,0,0,0,0,0,0,0
966,9.1,0,0,25.73,0,0,0
967,3.73,1.04,0,4.97,0,0,0
968,0,0,0,3,0,0,0
969,205.99,0,0,6,0,4,0
970,23.02,1.44,4,120.53,2.89,20.98,0
971,4,6,4,0,0,1,0
972,0,0,0,0,0,0,0
973,18,3,13.04,328,0,0,0
974,2,0,0,2.03,0,0,0
975,49.56,10.65,12.44,286.28,3,24.21,2.21
976,0,2,0,0,0,2,0
977,0,0,0,0,0,0,0
978,12.01,1,1,1,0,0,0
979,1,0,1,167.68,0,0,0
980,1,0,1,10,0,2,0
981,0,0,0,0,0,0,0
982,0,0,0,0,0,0,0
983,103,2,0,5,0,82.65,0
984,0,0,0,1,0,0,0
985,0,0,0,0,0,0,0
986,0,0,0,0,0,0,0
987,0,0,0,0,0,0,0
988,0,4,0,12,4,70,0
989,0,0,0,0,0,0,0
990,0,0,0,0,0,0,0
991,0,0,0,0,0,0,0
992,3.4,0,0,11.67,0,1.01,0
993,1.85,0,0,0,0,0,0
994,21.92,9.49,6.66,88.68,1.32,0,0
995,0,0,0,0,0,0,0
996,1,6,0,95,0,1,0
997,0,0,0,0,0,0,0
998,1,0,0,5.01,0,0,0
999,437.69,450.81,3.88,338.42,18.05,208.96,5.21
1000,0,0,0,0,0,0,0
1001,0,0,0,0,0,0,0
1002,0,0,0,0,0,0,0
1003,6.97,0,0,27.14,0,22.75,0
1004,28.99,1,0,10.17,0,1,0
1005,1.01,0.96,0,39.11,0,1.06,0
1006,0,0,61,0,0,0,0
1007,0,0,0,0,0,0,0
1008,0,0,0,0,0,0,0
1009,0,0,0,0,0,0,0
1010,0,0,0,0,0,0,0
1011,0,0,0,1.11,0,0,0
1012,89.24,9,0,29,2,4,3
1013,0,0,0,30.01,0,0,0
1014,52,0,0,0,0,0,0
1015,0,0,0,1,0,0,0
1016,0,0,0,1,0,0,0
1017,4,4,0,187,0,7,0
1018,4,4,0,46,0,0,0
1019,0,0,0,0,0,0,0
1020,19,4,10,1,0,1,0
1021,0,0,0,0,0,0,0
1022,2.85,1.97,1,17.42,0,1,0
1023,0,0,0,0,0,0,0
1024,33,0,0,1,0,0,0
1025,0,0,0,0,0,0,0
1026,0,0,0,0,0,0,0
1027,0,0,0,0,0,0,0
1028,793.63,211.74,41.06,505.37,26.93,75.88,1
1029,0,0,0,0,0,0,0
1030,0,0,0,0,0,0,0
1031,0,0,0,0,0,0,0
1032,0,0,0,0,0,0,0
1033,0,0,0,0,0,0,0
1034,0,0,0,0,0,0,0
1035,0,0,0,0,0,0,0
1036,0,0,0,0,0,0,0
1037,0,1,0,20.04,0,0,0
1038,35,0,2,4,0,2,0
1039,0,0,0,0,0,0,0
1040,0,0,0,163.16,0,0,0
1041,35,3,9,14.19,3,1,0
1042,0,0,0,0,0,14,0
1043,0,0,0,0,0,0,0
1044,0,0,0,0,0,0,0
1045,0,0,0,0,0,0,0
1046,0,0,0,0,0,1,0
1047,0,0,0,1,0,0,0
1048,3,2,0,2,0,0,0
1049,39,2,0,178.05,0,0,0
1050,3.85,2,0,22.01,0,3.15,0
1051,2.95,0,0,3.75,0,0,0
1052,14,29.94,0,813.72,9,1,0
1053,28.09,260.79,7.33,163,9,6.03,0
1054,19.1,7,3.86,146.76,3.26,5.01,0
1055,0,0,0,0,0,0,0
1056,77,1,24,3,0,2,0
1057,7.64,1.45,0,10.31,0,0,0
1058,1,1,0,39,0,0,0
1059,0,0,0,9.11,0,0,0
1060,0,0,0,0,0,0,0
1061,0,1,0,69.73,0,0,0
1062,0,0,0,0,0,0,0
1063,0,0,0,0,0,0,0
1064,192.75,1.16,1.01,54.81,1,2.96,0
1065,2.86,0,0,58.44,0,1.94,0.85
1066,0,0,0,0,0,0,0
1067,0,0,0,0,0,0,0
1068,65,2,0,8,0,1,0
1069,42.59,17.88,0,83.99,8,4,0
1070,3.18,0,0,27.28,0,1,0
1071,0,0,0,0,0,0,0
1072,0,0,0,0,0,0,0
1073,0,0,0,0,0,0,0
1074,0,0,0,0,0,0,0
1075,0,0,0,0,0,0,0
1076,0,0,0,0,0,0,0
1077,1,2,0,0,0,2,0
1078,0,0,2,3,0,0,0
1079,0,0,0,0,5,0,0
1080,4,0,1,208.15,0,1,0
1081,0,0,0,0,0,0,0
1082,0,0,0,0,0,0,0
1083,0,0,0,0,0,0,0
1084,0,0,0,0,0,0,0
1085,0,0,0,0,0,0,0
1086,0,0,0,0,0,0,0
1087,0,0,0,0,0,0,0
1088,0,0,0,0,0,0,0
1089,0,0,0,0,0,0,0
1090,0,0,0,0,0,0,0
1091,0,0,0,0,0,0,0
1092,0,0,0,0,0,0,0
1093,0,0,0,9.6,0,0,0
1094,0,0,0,0,0,0,0
1095,0,1,0,10.94,1.42,1,0
1096,2,10,9,1,0,2,0
1097,15.82,0.52,5.98,48.52,1,2.1,0
1098,0,0,0,0,0,0,0
1099,0,0,0,2,0,0,0
1100,0,0,0,0,0,0,0
1101,1.91,0,0,0,0,0,0
1102,0,0,0,0,0,0,0
1103,0,0,0,0,0,0,0
1104,0,0,0,0,0,0,0
1105,0,0,0,0,0,0,0
1106,0,0,0,0,0,0,0
1107,0,0,0,0,0,0,0
1108,0,0,0,0,0,0,0
1109,0,0,0,0,0,0,0
1110,5.04,1.05,0,38.13,1,4.05,0
1111,0,0,0,0,0,0,0
1112,0,0,0,0,0,0,0
1113,0,0,0,0,0,0,0
1114,0,0,0,0,0,0,0
1115,0,0,0,0,0,0,0
1116,0,0,0,0,0.01,0,0
1117,0,0,0,0,0,0,0
1118,0,0,0,0,0,0,0
1119,0,0,0,0,0,0,0
1120,0,0,0,0,0,0,0
1121,0,1,0,31,0,0,0
1122,0,0,0,0,0,0,0
1123,0,0,0,0,0,0,0
1124,0,0,0,0,0,0,0
1125,0,0,0,0,0,0,0
1126,0,0,0,0,0,0,0
1127,0,0,0,0,0,0,0
1128,0,0,0,26.03,0,0,0
1129,0,2,0,3.67,0,0,0
1130,3,9.88,0,60,0,0,0
1131,0,0,0,0,0,0,0
1132,1,2,0,123.2,0,7,0
1133,0,0,0,0,0,0,0
1134,0,0,0,0,0,0,0
1135,0,0,0,0,0,0,0
1136,0,0,0,0,0,0,0
1137,0,0,0,0,0,0,0
1138,0,0,0,0,0,0,0
1139,12,3,6,161.75,45,11,0
1140,0,0,0,0,0,0,0
1141,0,0,0,0,0,0,0
1142,213.12,7.23,1.04,66.05,2.03,2.56,0
1143,1,0,0,1.5,0,0,0
1144,0,3,0,100.5,0,0,0
1145,1,2,0,16.04,0,1.4,0
1146,0,0,0,0,0,0,0
1147,0,1,1,0,0,1,0
1148,0,0,0,0,0,0,0
1149,14.69,2,0,26.57,0,2,0
1150,0,0,0,1,0,0,0
1151,3,0.91,0,3,0,0,0
1152,0,1.09,0,0,1,6,0
1153,54,7,2,1166.98,4,17.01,0
1154,0,2.04,0,5,0,3,0
1155,92.84,24.61,0,19.61,1,4,0
1156,8.36,0,0,12.89,1,0,0
1157,19.27,0,30,237.58,0,6.07,0
1158,0,0,0,0,0,0,0
1159,29.38,2,6.81,85.73,1.47,0,0.23
1160,0,0,0,0,0,0,0
1161,0,0,0,0,0,0,0
1162,27,0,0,1,0,0,0
1163,11,13,0,66,0,4,0
1164,0,0,0,0,0,0,0
1165,0,0,0,0,0,0,0
1166,0,0,0,0,0,0,0
1167,0,0,0,0,0,0,0
1168,0,0,0,0,0,0,0
1169,0,0,0,1,0,0,0
1170,0,0,0,0,0,0,0
1171,0,0,0,0,0,0,0
1172,11.29,30.98,5.29,55.44,0,1.89,0
1173,2,37,0,9.89,0,0,0
1174,193,1.99,0,11.02,0,3,0
1175,0,0,0,0,0,0,0
1176,0,0,3,18.78,0,2,0
1177,0,0,0,8.47,0,0,0
1178,0,0,0,0,0,0,0
1179,0,0,0,0,0,0,0
1180,0,0,0,0,0,0,0
1181,0,0,0,0,0,0,0
1182,1,0,0,0,0,0,0
1183,0,0,0,58,0,4,0
1184,0,0,0,0,0,0,0
1185,7.02,2,2.65,5.12,0,19.26,0
1186,1,0,0,0,0,0,0
1187,0,0,0,0,0,0,0
1188,6.61,2,0,27.99,0,2,0
1189,0,0,0,0,0,0,0
1190,41,15,9,89.2,10,6,0
1191,5.12,1,0,8.86,0,0,0
1192,0,0,0,0,0,0,0
1193,0,0,0,0,0,0,0
1194,1.14,0,1,38.8,0,41,0
1195,26,1,1,173.04,1,0,0
1196,2,0,0,158,0,0,0
1197,0,0,0,0,0,0,0
1198,0,0,0,0,0,0,0
1199,2.93,1,0,7.2,0,0,0
1200,0,0,0,0,0,0,0
1201,0,0,0,0,0,0,0
1202,0,0,0,0,0,0,0
1203,0,0,0,0,0,0,0
1204,0,0,0,0,0,0,0
1205,0,2,0,7,0,0,0
1206,1,0,0,0,0,0,0
1207,2.51,0,0,54,0,0,0
1208,0,0,0,0,0,0,0
1209,0,0,0,21,0,0,0
1210,0,0,0,0,0,0,0
1211,0,0,0,0,0,0,0
1212,0,0,0,0,0,0,0
1213,0,0,0,0,0,0,0
1214,0,0,0,0,0,0,0
1215,0,0,0,0,0,0,0
1216,2.12,0,2,51,0,0,4
1217,0,0,0,0,0,0,0
1218,0,0,0,0,0,0,0
1219,28.3,26.55,4.88,124.14,0.98,34.1,5.16
1220,99.91,0,3,229.2,1,44.93,0
1221,0,0,0,0,0,0,0
1222,0,0,0,0,0,0,0
1223,0,0,0,0,0,0,0
1224,0,0,0,0,0,0,0
1225,0,0,0,0,0,0,0
1226,2.99,1,0,16.07,0,0,0
1227,0,0,0,0,0,0,0
1228,0,0,0,0,0,0,0
1229,0,0,0,0,0,0,0
1230,0,0,0,0,0,0,0
1231,0,0,0,0,0,0,0
1232,0,0,0,0,0,0,0
1233,0,0,0,0,0,0,0
1234,0,0,0,0,0,0,0
1235,0,0,0,0,0,0,0
1236,0,0,0,0,0,0,0
1237,0,0,0,0,0,0,0
1238,0,0,0,0,0,0,0
1239,1,0,0,1.02,0,0,0
1240,12,0,0,0,0,4,0
1241,0,0,0,0,0,0,0
1242,0,0,0,0,0,0,0
1243,0,0,0,0,0,0,0
1244,0,0,0,0,0,0,0
1245,8,3,0,54,0,43,0
1246,6.52,4,21,312.35,1,122,0
1247,0,0,0,4,0,0,0
1248,0,0,0,0,0,0,0
1249,0,0,0,0,0,0,0
1250,0,0,0,2,0,0,0
1251,0,0,0,6.93,0,0,0
1252,0,0,0,0,0,0,0
1253,0,0,0,0,0,0,0
1254,0,0,0,7,0,0,0
1255,0,0,0,0,0,0,0
1256,0,0,0,0,0,0,0
1257,0,0,0,0,0,0,0
1258,0,0,0,0,0,0,0
1259,0,0,0,0,0,0,0
1260,0,0,0,0,0,0,0
1261,2.46,0,0,1.87,0,0,0
1262,0,0,0,0,0,0,0
1263,0.48,0,0.99,7.01,0,0,0
1264,0,0,0,0,0,0,0
1265,0,0,0,0,0,0,0
1266,0,0,0,0,0,0,0
1267,0,0,0,0,0,0,0
1268,0,0,0,0,0,0,0
1269,0,0,0,0,0,0,0
1270,0,0,0,0,0,0,0
1271,0,0,0,0,0,0,0
1272,42,0,0,0,0,25,0
1273,11.49,1.92,2.06,27.98,2,1,0
1274,0,0,0,0,0,0,0
1275,0,0,0,0,0,0,0
1276,0,0,0,0,0,0,0
1277,2.11,0.86,2.38,74.89,1,4.03,0
1278,0,1.01,1,19.68,1.06,0,0
1279,2,1,0,23,0,1,0
1280,3,0,0,5.05,0,0,0
1281,0,0,0,0,0,0,0
1282,0,0,0,0,0,0,0
1283,0,0,0,0,0,0,0
1284,0,0,0,0,0,0,0
1285,1,2,0,2,0,1,0
1286,0,0,0,0,0,0,0
1287,0,0,0,0,0,0,0
1288,0,0,0,0,0,0,0
1289,0,0,0,5.24,0,0,0
1290,0,0,0,0,0,0,0
1291,0,0,0,0,0,0,0
1292,0,0,0,0,0,0,0
1293,0,0,0,0,0,0,0
1294,0,0,0,0,0,0,0
1295,0,0,0,1.92,1,2,4
1296,0,1,4,0,0,0,0
1297,0,0,0,0,0,0,0
1298,14,0,0,0,0,0,0
1299,0,0,0,27.1,0,0,0
1300,0,4,0,0,0,0,0
1301,0,0,0,0,0,0,0
1302,11.4,2.08,0,68.15,3.42,33.98,0
1303,0,0,0,0,0,0,0
1304,0,0,0,0,0,0,0
1305,0,0,0,0,0,0,0
1306,0,0,0,0,0,0,0
1307,0,0,0,0,0,0,0
1308,0,0,0,0,0,0,0
1309,6,3,2,386.58,1,2,0
1310,0,0,0,0,0,0,0
1311,0,0,0,0,0,0,0
1312,0,0,0,0,0,0,0
1313,0,0,0,0,0,0,0
1314,0,0,0,0,0,0,0
1315,0,0,0,4.99,0,0,0
1316,0,0,0,38,0,0,0
1317,2.55,0,0,0,0,3.25,0
1318,30.87,4.14,1,90.37,1.12,22.69,0
1319,0,0,0,0,0,0,0
1320,0,0,0,0,0,0,0
1321,10.1,1,5,135,0,9,0
1322,0,0,0,0,0,0,0
1323,0,0,0,0,0,0,0
1324,0,0,0,0,0,0,0
1325,0,0,0,0,0,0,0
1326,0,0,0,0,0,0,0
1327,0,0,0,0,0,0,0
1328,0,0,0,0,0,0,0
1329,16.07,2.17,0,29.68,0,0,0
1330,0,0,0,0,0,0,0
1331,82.82,2,1,142.88,0,6.94,0
1332,2,1,1,7.43,0,0,0
1333,0,0,0,0,0,0,0
1334,0,0,0,0,0,0,0
1335,0,0,0,14.75,0,0,0
1336,0,0,0,0,0,0,0
1337,0,0,0,0,0,0,0
1338,0,0,0,0,0,0,0
1339,7.98,7.74,28,376.41,2,7.6,0
1340,0,0,0,0,0,0,0
1341,1,0,0,1.76,0,0,0
1342,0,0,0,0,0,0,0
1343,0,0,0,0,0,0,0
1344,0,0,0,0,0,0,0
1345,0,0,0,0,0,0,0
1346,0,0,0,0,0,0,0
1347,0,0,0,0,0,0.86,0
1348,0,0,0,0,0,0,0
1349,0,0,0,0,0,0,0
1350,0,0,0,0,0,0,0
1351,0,0,0,0,0,0,0
1352,0,0,0,0,0,0,0
1353,0,0,0,0,0,0,0
1354,0,0,0,0,0,0,0
1355,0,0,0,0,0,0,0
1356,0,0,0,14.44,0,0,0
1357,0,0,0,0,0.01,0,0
1358,0,0,0,0,0,0,0
1359,0,0,0,0,0,0,0
1360,0,0,0,0,0,0,0
1361,0,0,0,4,0,0,0
1362,0,0,0,0,0,0,0
1363,0,0,0,2,0,0,0
1364,147,102,4.96,508.34,6,55.79,1
1365,2,0,0,2.01,0,18.23,1
1366,3.96,0.99,7.34,37,0,1,0
1367,0,0,0,2.42,0,0,0
1368,0,0,0,0,0,0,0
1369,0,0,0,0,0,0,0
1370,0,0,1.97,18.26,0,0,0
1371,0,0,0,0,0,0,0
1372,31,3,4,260.47,3,5,0
1373,0,0,0,0,0,0,0
1374,0,0,0,0,0,0,0
1375,0,0,0,0,0,0,0
1376,0,0,0,0,0,0,0
1377,0,0,0,0,0,0,0
1378,0,0,0,0,0,0,0
1379,0,0,0,0,0,0,0
1380,0,0,0,0,0,0,0
1381,0,0,0,0,0,0,0
1382,1.01,0,0,0.77,0,0,0
1383,0,0,0,0,0,0,0
1384,0,0,0,0,0,0,0
1385,0,0,0,4,0,2,0
1386,0,0,0,0,0,0,0
1387,0,0,0,0,0,0,0
1388,0,0,0,0,0,0,0
1389,0,0,0,0,0,0,0
1390,0,0,0,0,0,0,0
1391,3,10.57,0,22.01,0,2,0
1392,0,2.43,0,32.28,0,0,0
1393,0,0,0,0,0,0,0
1394,0,0,0,0,0,0,0
1395,0,0,0,4.91,0,0,0
1396,0,0,0,0,0,0,0
1397,0,0,0,0,0,0,0
1398,9.99,7,2,2,0,2,0
1399,0,0,0,29,0,0,0
1400,0,0,0,0,0,0,0
1401,0,0,0,0,0,0,0
1402,0,0,0,0,0,0,0
1403,0,0,0,0,0,0,0
1404,0,0,0,0,0,0,0
1405,0,0,0,0,0,0,0
1406,0,0,17,1,0,0,0
1407,0,0,0,0,0,0,0
1408,0,0,0,0,0,0,0
1409,0,0,0,0,0,0,0
1410,0,0,0,0,0,0,0
1411,2,0,0,1,0,6,0
1412,0,0,0,0,0.01,0,0
1413,0,0,0,0,0,0,0
1414,0,0,0,0,0,0,0
1415,0,2,0,5,0,0,0
1416,0,0,0,0,0,0,0
1417,21.87,0,2.5,38.4,0,5.24,0
1418,43.47,5.79,4.98,184.02,4.42,27.23,0
1419,0,0,0,0,0,0,0
1420,1,0,0,24.78,0,0,0
1421,2.01,3.67,3,3.99,0,0,0
1422,6.93,4,0,15,1,52,0
1423,0,0,0,14,0,0,0
1424,0,0,0,0,0,0,0
1425,0,0,0,0,0,0,0
1426,0,0,0,0,0,0,0
1427,0,0,0,0,0,0,0
1428,0,0,0,0,0,0,0
1429,0,0,0,18,0,0,0
1430,0,0,0,0,0,0,0
1431,0,0,0,0,0,0,0
1432,0,0,0,0,0,0,0
1433,6,0,0,0,0,0,0
1434,0,0,0,0,0,0,0
1435,0,0,0,0,0,0,0
1436,0,0,0,0,0,0,0
1437,0,0,0,0,0,0,0
1438,0,0,0,0,0,0,0
1439,0,0,0,0,0,0,0
1440,0,0,0,0,0,0,0
1441,0,0,0,0,0,0,0
1442,0,0,0,0,0,0,0
1443,0,0,0,0,0,0,0
1444,0,0,0,0,0,0,0
1445,0,0,0,0,0,0,0
1446,0,0,0,0,0.01,0,0
1447,0,0,0,0,0,0,0
1448,0,0,0,0,0,0,0
1449,0,0,0,0,0,0,0
1450,0,0,0,0,0,0,0
1451,0,0,0,0,0,0,0
1452,0,0,1,0,0,0,0
1453,0,0,0,0,0,0,0
1454,0,0,0,0,0,0,0
1455,1.43,0,0,2.77,0,1.57,0
1456,0,0,0,0,0,0,0
1457,0,0,0,0,0,0,0
1458,0,0,0,0,0,0,0
1459,0,0,0,0,0,0,0
1460,6.13,19.27,0,20.97,0,34,0
1461,0,0,0,0,0,0,0
1462,0,0,0,0,0,0,0
1463,0,0,0,0,0,0,0
1464,0,0,0,0,0,0,0
1465,0,0,0,0,0,0,0
1466,0,0,0,0,0,0,0
1467,6,2,0,0,0,0,0
1468,4,55,2,12,1,5,0
1469,0,0,0,59.83,2.17,0,0
1470,30,0,0,4,2,1,0
1471,0,0,0,0,0,0,0
1472,0,0,0,4,0,0,0
1473,0,0,0,0,0,0,0
1474,0,0,0,0,0,0,0
1475,0,0,0,0,0,0,0
1476,75.6,17.12,0,8.67,0,0.63,0
1477,0,0,0,0,0,0,0
1478,0,0,0,0,0,0,0
1479,2,2,1.06,49.32,4.03,24.9,0
1480,0,0,0,0,0,0,0
1481,0,0,0,0,0,0,0
1482,1.11,0,2.94,11.57,0,3.2,0
1483,6.95,1,0,3,0,0,0
1484,9.02,0,0,8.59,33,0,0
1485,0,2,6,0,0,0,0
1486,0,0,0,20,0,0,0
1487,0,0,0,0,0,0,0
1488,0,0,0,0,0,0,0
1489,1,0,0,69.55,0,2,0
1490,2,0,1,4,0,0,0
1491,0,0,0,0,0,0,0
1492,0,0,0,0,0,0,0
1493,0,0,0,0,0,0,0
1494,0,0,0,0,0,0,0
1495,0,0,0,0,0,0,0
1496,0,0,0,0,0,0,0
1497,0,0,0,0,0,0,0
1498,0,0,0,0,0,0,0
1499,121.36,13.22,12.28,87.97,2.23,16.24,1
1500,0,0,0,0,0,0,0
1501,0,0,0,0,0,0,0
1502,0,0,0,0,0,0,0
1503,0,0,0,0,0,0,0
1504,0,0,0,0,0,0,0
1505,0,0,0,0,0,0,0
1506,0,0,0,0,0,0,0
1507,0,0,0,0,0,0,0
1508,7.32,4,0,40.74,1,6,0
1509,50,10,0,146,3,5.99,0
1510,0,0,0,0,0,0,0
1511,0,0,0,0,0,0,0
1512,0,0,0,0,0,0,0
1513,0,0,0,0,0,0,0
1514,0,0,0,149.84,0,0,0
1515,0,0,0,0,0,0,0
1516,0,0,0,0,0,0,0
1517,0,0,0,0,0,0,0
1518,0,0,0,0,0,0,0
1519,15,3,0,73,6,4,0
1520,0,0,0,0,0,0,0
1521,0,0,0,0,0,0,0
1522,0,0,0,0,0,0,0
1523,0,0,0,0,0,0,0
1524,0,0,0,0,0,0,0
1525,0,2,0,0,0,0,0
1526,0,0,0,0,0,0,0
1527,0,0,0,0,0,0,0
1528,0,0,0,0,0,0,0
1529,95,54.49,11,1,1,11.98,0
1530,0,0,0,11,1,1,0
1531,0,0,0,0,0,0,0
1532,0,0,0,0,0,0,0
1533,0.97,1,0,1,0,0,0
1534,0,0,0,9,0,0,0
1535,2,0,1,0,0,5.23,0
1536,0,0,0,0,0,0,0
1537,0,0,0,0,0,0,0
1538,34.28,4.03,0,172.31,1,3.29,0
1539,14.78,3.06,33.11,68.64,0,72.04,0
1540,0,0,0,0,0,0,0
1541,0,0,0,0,0,0,0
1542,0,0,0,0,0,0,0
1543,7.02,1,1.95,17.01,0,0,0
1544,0,0,0,0,0,0,0
1545,0,0,0,0,0,0,0
1546,11.05,0,0,14.33,0,2.18,0
1547,0,0,0,0,0,0,0
1548,0,0,0,0,0,0,0
1549,0,0,0,0,0,171,2
1550,0,0,0,0,0,0,0
1551,0,1,0,0,0,1,0
1552,0,0,0,0,0,0,0
1553,0,0,0,0,0,0,0
1554,0,0,0,0,0,0,0
1555,1,4,1,141.01,0,0,0
1556,0,0,0,0,0,0,0
1557,0,0,0,0,0,0,0
1558,0,0,0,0,0,0,0
