gene_id,235-1_P_273,235-1_M_265,235-1_N_257,235-1_T_281,235_P_225,235_M_217,235_N_209,235_T_233
29885,0,0,0,0,0,0,0,0
29886,2.86,17.38,7.74,14.54,11.54,5.33,7.92,10.4
29887,0,0,0,0,0,0,0,0
29888,56.14,89.36,139.62,54.95,52.2,74.47,42.15,54.56
29889,0,0,0,0,0,0,0,0
29890,0,0,0,0,0,0,0,0
29891,0,0,0,0,0,0,0,0
29892,0,0,0,0,0,0,0,0
29893,0,0,0,0,0,0,0,0
29894,0,0.3,0,0,0.55,0.5,0,0
29895,0,0.28,0,8.6,0.45,2.23,1.14,0.41
29896,0,0,0,0,0,0,0,0
29897,0,0,0,0,0,0,0,0
29898,0,0,0,0,0,0,0,0
29899,5.62,8.36,19.31,18.42,12.54,29.84,2.31,23.1
29900,0,0,0,0,0,0,0,0
29901,3.51,4.79,3.44,10.65,10.94,2.65,5.45,14.85
29902,0,0,0,0,0,0,0,0
29903,19.72,70.25,7.56,130.05,18.79,31.95,15.94,166.7
29904,0,0,0,0,0,0,0,0
29905,0,0,0,0,0,0,0,0
29906,0,0,0,0,0,0,0,0
29907,0,0,0,0,0,0,0,0
29908,0.75,1.41,0.59,5.9,0.86,3.14,3.34,1.86
29909,0,0,0,0,0,0,0,0
29910,0,0,0,0,0,0,0,0
29911,11.91,4.77,5.23,9.05,8.37,68.01,4.04,7.79
29912,1.21,0.77,0.67,0,0.3,0.45,0,0.81
29913,0,0,0,0.48,0.97,0,0,0.38
29914,0,0,0,0,0,0,0,0
29915,0,0,0,0,0,0,0,0
29916,0,0,0,0,0,0,0,0
29917,0,0,0,0,0,0,0,0
29918,12.29,9.18,2.19,14.07,16.84,37.19,12.13,35.11
29919,13.96,1.93,4.03,3.29,21.53,4.39,3.24,16.73
29920,1.51,4.47,1.16,11.32,7.86,1.22,23.25,7.77
29921,0,0,0,0,0,0,0,0
29922,6.7,6.58,1.54,5.38,5.2,3.74,0.91,19.51
29923,0,0,0,0,0,0,0,0
29924,0.26,2.48,0.2,9.25,0.48,1.86,0,6.68
29925,0,0,0,0.65,0,0,0,0
29926,2.19,0.52,1.79,3.5,13.04,16.71,0.04,1
29927,1.08,0,0.59,0.51,0.2,0,4.62,1.21
29928,0,0,0,0,0,0,0,0
29929,0,0,0,0,0,0,0,0
29930,0,0,0,0,0,0,0,0
29931,2.89,4.77,9.08,8.18,29.58,11.1,4.92,7.56
29932,2.62,5.88,1.11,6.24,11.33,5.65,1.38,3.79
29933,6.97,63.67,9.13,1.23,26.59,69.55,55.06,23.03
29934,10.32,37.78,7.31,7.81,11.6,5.82,2.78,58.97
29935,0,0,0,0,0,0,0,0
29936,0,0,0,0,4.17,3.96,1.86,52.17
29937,0,0,0,0,0,0,0,0
29938,0,0,0,0,0,0,0,0
29939,0,0,0,0,0,0,0,0
29940,0,0,0,0,0,0,0,0
29941,0,0,0,0,0,0,0,0
29942,0,0,0,0,8.07,0,0,0
29943,0,0,0,0,0,0,0,0
29944,0,1.23,0,0.23,1.16,1.28,0.44,2.66
29945,0,0,0,0,0,0,0,0
29946,0,0,0,0,0,0,0,0
29947,0,0,0,0,0,0,0,0
29948,0,0,0,0,0,0,0,0
29949,0,0,0,0,0,0,0,0
29950,0,0,0,0,0,0,0,0
29951,0,0,0,0,0,0,0,0
29952,1.13,2.2,0.64,68.71,6.63,3.45,12.91,68.44
29953,0,0,0,0,0,0,0,0
29954,0,0,0,2.04,0.62,0,0,4.83
29955,0,0,0,0,0,0,0,0
29956,0,0,0,0,0,0,0,0
29957,0,0,0,0,0,0,0,0
29958,0,0,0,0,0,0,0,0
29959,1.7,0,0,0,0.21,0.76,0.46,0.32
29960,0,0,0,0,0,0,0,0
29961,0,0,0,0,0,0,0,0
29962,0,0,0,0,0,0,0,0
29963,0,0,0,0,0,0,0,0
29964,4.27,5.85,2.89,12.22,0.64,4.71,5.18,6.22
29965,0,0,0,0,5.37,1.81,0,0
29966,0,0,0,0,0,0,0,0
29967,0,0,0,0,0.09,0,0,0
29968,0,0,0,0,0,0,0,0
29969,0,0,0,0,0,0,0,0
29970,0,0,0,0,5.97,0,0,0
29971,0,0,0,0,0,0,0,0
29972,0,0,0,0,0,0,0,0
29973,0,0,0,0,0,0,0,0
29974,0,0,0,0,0,0,0,0
29975,0,0,0,0,0,0,0,0
29976,1.94,0.72,0.34,2.55,15.29,2.25,2.61,2.05
29977,0,0,0,0.52,0,0,0,0.82
29978,0,5.47,1.27,4.87,0.62,0,0,0
29979,0,0,0,0,0,0,0,0
29980,13.17,29.25,5.48,66.94,16.71,47.66,11.55,283.35
29981,1.54,40.94,8.16,8.88,1.55,2.3,10.78,14.36
29982,13.46,2.87,0.72,10.16,14.74,36.78,23.95,5.58
29983,0,0,0,0,0,0,0,0
29984,0,0,0,0.18,3.08,0,0.79,0
29985,0,0,0,0,0,0,0,0
29986,0.44,1.58,0,0,0,7.6,0,0
29987,0,0,0,0,0,0,0,0
29988,7.5,13.33,3.97,22.01,15.33,7.87,11.52,17.53
29989,0,0,0,0,0,0,0,0
29990,0,0,0.15,0,0,0,0,0
29991,0,0,0,0,0,0,0,0
29992,0,0,0,0,0,0,0,0
29993,1.22,0.5,0,0.4,1.09,0,0,1.2
29994,0,0,0,0.94,1.98,0.87,0,0
29995,0,0,0,0,0,0,0,0
29996,1.81,16.51,0.18,4.37,5.14,0.54,0.64,3.54
29997,1.13,1.67,4.55,10.5,2.17,0,8.52,0.23
29998,0,0,0,0,0,0,0,0
29999,0,0,0,0,0,0,0,0
30000,0,0,0,0,0,0,0,0
30001,0,0,0,0,0,0,0,0
30002,1.14,2.65,1.09,0.13,0.2,1.5,0.28,1.19
30003,0,0,0,0,0,0,0,0
30004,26.81,16.35,6.95,27.01,1.43,4.11,60,53.06
30005,0,0,0,0,0,0,0,0
30006,0,0,0,0,0,0,0,0
30007,0,0,0.21,11.17,0.62,0,11.31,6.3
30008,0,0,0,0,0,0,0,0
30009,0,0,0,0,0,0,0,0
30010,0,0,0,0,0,0,0,4.82
30011,0,0,0,0,0,0,0,0
30012,0,0,0,0,0,0,0,0
30013,7.29,0,0,0,1.39,0,0,0
30014,0,0,0,0,0,1.04,0,2.59
30015,0,0,0,0,0,0,0,0
30016,0,0,0,0,0,0,0,0
30017,0,0,0,0,0,0,0,0
30018,0,0,0,0,0,0,0,0
30019,6.6,1.39,0,5.58,2.06,0.89,0,2.4
30020,12.57,3.22,5.38,1.82,6.88,2.23,6.54,5.25
30021,0,0,0,0,0,0,0,0
30022,42.86,18.1,22.43,13.11,12.22,1.56,2.12,1.39
30023,16.29,9.93,7.36,3.51,4.53,33.61,7.88,11.97
30024,1.3,1.79,1.75,6,79.39,15.4,11.89,4.98
30025,0.74,0,0,3.18,0.92,0.83,0,0
30026,0,0,0,0,0,0,0,0
30027,0,0,0,0,212.71,0,0,0
30028,1.92,0.55,0.51,3.62,2.95,2.7,0.69,7.14
30029,0,0,0,0,0,0,0,0
30030,0,0,0,0,0,0,0,0
30031,79,90.81,55.32,211.08,61394.41,76.9,167.5,148.17
30032,5.33,7.45,0,2.8,6.77,14.54,5,7.87
30033,0,0,0,0,0,0,0,0
30034,0,0.3,0.94,1.7,3.38,0,25.76,0
30035,0,0,0,1.92,2.72,0.46,0.23,3.17
30036,0,0,0,0,0,0,0,0
30037,0,0,0,0,0,0,0,0
30038,0,0,0,0,0,0,0,0
30039,0,0,0,0,0,0,0,0
30040,0,0,0,0,0,0,0,0
30041,0,0,0,0,0,0,0,0
30042,0,0,0.84,0,0,0,0,0
30043,0,0,0,0,0,0,0,0
30044,0,0,0,0,0,0,0,0
30045,0,0,0,0,0,0,0,0
30046,0,0,0,0,0,0,0,0
30047,1.13,2.33,0,0.66,0,0,1.19,1.67
30048,2.73,37.43,4.87,1.92,0.37,2.54,0.49,4.5
30049,0,0,0,0,0,0,0,0
30050,0,0,0,11.15,11.97,6.4,0,10.24
30051,0.83,0,0,4.24,4.81,0,2.59,0.61
30052,0,0,0,0,0,0,0,0
30053,0,0,0,0,0,0,0,0
30054,0,0,0,0,0,0,0,0
30055,0,0,0,0,0,0,0,0
30056,0,0,0,0,0,0,0,0
30057,0,0,0,0,0,0,0,0
30058,0,0,0,0,0,0,0,0
30059,0,0,0,0,0,0,0,0
30060,0,0,0,0,0,0,0,0
30061,0,0,0,0,0,0,0,0
30062,0,0,0,0,0,0,0,0
30063,0,0,0,0,0,0,0,0
30064,0,0,0,0,0,0,0,0
30065,0,0,0,0,0,0,0,0
30066,0,0,0,0,0,0,0,0
30067,0,0,0,0,0,0,0,0
30068,0,0,0,0,0,0,0,0
30069,1.31,19.83,0.2,6.02,0.56,8.13,0,11.36
30070,0,0,0,0,0,0,0,0
30071,0,0,0,0,0,0,0,0
30072,0,0,0,0,0,0,0,0
30073,0,0,0,0,0,0,0,0
30074,0,0,0,0.29,0.66,0,0.67,0
30075,2.25,0.92,0.82,1.56,0.91,4.22,0,0
30076,0,0,0,0,0,0,0,0
30077,0,0,0,0,0,0,0,0
30078,1.97,0,0,1.05,0.9,0,0.44,0
30079,0,0,0,0,0,0,0,0
30080,0,0,0,0,0,0,0,0
30081,0,0,0,0,0,0,0,0
30082,0,0,0,0,0,0,0,0
30083,0,0,0,0,0,0,0,0
30084,0,0,0,0,0,0,0,0
30085,0,0,0,0,0,0,0,0
30086,0,0,0,0,0,0,0,0
30087,0,0,0,0,0,0,0,0
30088,0,0,0,0,0,0,0,0
30089,0,0.39,0.15,0.18,0.08,0,0,0
30090,0,0,0,0,0,0,0,0
30091,0,0,0,0,0,0,0,0
30092,0,0,0,0,0,0,0,0
30093,0,0,0,0,0,0,0,0
30094,45.32,18.25,22.94,67.76,45.37,115.28,49.81,92.2
30095,0,0,0,0,0,0,0,0
30096,0,0,0,0,0,0,0,0
30097,0,0,0,0,0,0,0,0
30098,0,0,0,0,0,0,0,0
30099,0,0,0,0,0,0,0,0
30100,0,0,0,0,0,0,0,0
30101,0,0,0,0,0,0,0,0
30102,0,0,0,0,0,0,0,0
30103,1.25,3.42,6.29,0,2.67,1.39,0.76,0
30104,0,0,0,0,0,0,0,0
30105,0,0,0,0,0,0,0,0
30106,0,0,0,0,0,0,0,0
30107,0,0,0,0,0,0,0,0
30108,0,0,0,0,0,0,0,0
30109,0,0,0,0,0.42,0.77,0.72,1.56
30110,0,0,0,0,0,0,0,0
30111,0,0,0,0,0,0,0,0
30112,0,0,0,0,0,0,0,0
30113,0,0,0,0,0,0,0,0
30114,0,0,0,0,0,0,0,0
30115,0,0,0,0,0,0,0,0
30116,0,0,0,0,0,0,0,0
30117,0.16,0,0.06,0.54,0,0.14,0,0.26
30118,0,0,0,0,0,0,0,0
30119,0,0,0,0,0.07,0,0,0
30120,0,0,0,0,0,0,0,0
30121,0,0,0,0,0,2.43,0,1.57
30122,0,0,0,0,0,0,0,0
30123,0,0,0,0,0,0,0,0
30124,0,0,0,0,0,0,0,0
30125,0,0,0,0,0,0,0,0
30126,0,0,0,0,0,0,0,0
30127,0,0.28,0.07,0.44,0.34,0,0,0.07
30128,153.25,248.35,67.17,276.16,272.21,803.71,111.4,445.29
30129,0,0,0,0,0,0,0,0
30130,0,0,0,0,0,0,0,0
30131,2.54,7.84,0.57,3.48,6.92,17.23,5.11,0.38
30132,0,0,0,0,0,0,0,0
30133,0,0,0,0,0,0,0,0
30134,0,0,0,0,0,0,0,0
30135,0,0,0,0,0,0,0,0
30136,0,0,0,0,0,0,0,0
30137,0,0,0,0,0,0,0,0
30138,12.29,51.2,2.78,22.78,14.67,24.2,36.34,7.75
30139,0,0.79,2.43,0,2.94,1.41,1.6,0.87
30140,0.5,17.67,0.37,5.91,20.96,29.39,8.34,2.56
30141,0,0,0,0,0,0,0,0
30142,0,0,0,0,1.01,0,0,0.72
30143,0,0,0,0,0,0,0,0
30144,0,0,0,0,0,0,0,0
30145,0,0,0,0,0,0,0,0
30146,0,0,0,0,0,0,0,0
30147,0,0,0,0,0,0,0,0.28
30148,0,0,0,0,0,0,0,0
30149,0,0,0,0,0,0,0,0
30150,0,0,0,0,0,0,0,0
30151,0,0,0,0,0,0,0,0
30152,0.35,0,0.64,1.76,0.13,0,3.69,1.93
30153,0,0,0,0,2.05,0,0,0
30154,0,0,0,0,0,0,0,0
30155,0,0,0,0,0,0,0,0
30156,0,0.3,4.41,0.6,14.97,2.9,0.34,4.62
30157,2.38,6.44,1.92,4.78,27.99,0,68.27,18.75
30158,0,0,0,0,0,0,0,0
30159,0,0,0,0,0,0,0,0
30160,0,0,0,0,0,0,0,0
30161,0,0,0,0,0,0,0,0
30162,0,0,0,0,0,0,0,0
30163,0,0,0,0,0,0,0,0
30164,0,0,0,0,0,0,0,0
30165,0.97,0.99,0.61,1.43,4.9,0.7,0.53,1.76
30166,0,0,0,0,0,0,0,0
30167,0,0,0,0,0,0,0,0
30168,0,0,0,0,0,0,0,0
30169,0,0,0,0,0,0,0,0
30170,0,0,0,0,0,0,0,0
30171,0,0,0,0,0,0,0,0
30172,0,0,0,0,0,0,0,0
30173,0,0,0,0,0,0,0,0
30174,0,0,0,0,0,0,0,0
30175,0,0,0,0,0,0,0,0
30176,0,0,0,0,0,0,0,0
30177,0,0,0,0,0,0,0,0
30178,25.53,2.08,0,3.81,0,0,0,2.67
30179,4.78,1.31,0.17,0.64,0.76,2.89,0,0
30180,3.38,0.85,0,5.14,2.12,6.02,4.21,1.26
30181,0,0,0,0,0,0,0,0
30182,0,0,0,0,0,0,0,0
30183,0,0,0,0,0,0,0,0
30184,0,0,0,0,0,0,0,0
30185,0,0,0,0,0,0,0,0
30186,0,0,0,0,0,0,0,0
30187,0,0,0,0,0,0,0,0
30188,0,0,0,0,0,0,0,0
30189,0,0,0,0,0,0,0,0
30190,0,0,0,0,0,0,0,0
30191,0,0,0,0,0,0,0,0
30192,0,0,0,0,0,0,0,0
30193,0,0,0,0,0,0,0,0
30194,0,0,0,0,0,0,0,0
30195,0,0,0,0,0,0,0,0
30196,61.47,45.2,14.49,55.69,32.45,121.12,39.44,54.21
30197,52.12,10.41,0.42,4.82,6.91,60.62,0,0
30198,0,0,0,0,0,0,0,0
30199,0,0,0,5.77,0.36,2.15,0.44,59.01
30200,0,0,0,0,0,0,0,0
30201,0.31,0.48,0.12,6.23,1.39,1.99,0.38,0.64
30202,0,0,0,0,13.07,0,0,0
30203,0,0,0,0,0,0,0,0
30204,0,0,0,0,0,0,0,0
30205,0,0,0,0,0,0,0,0
30206,0,0,0,0,0,0,0,0
30207,0,0,0,0,0,0,0,0
30208,0,0,0,0,0,0,0,0
30209,0,0,0,0,0,0,0,0
30210,0,0,0,0,0,0,0,0
30211,0,0,0,0,0,0,0,0
30212,9.52,16.33,6.39,10.4,12.23,56.15,3.54,15.72
30213,0,3.07,7.92,24.45,5.11,4.12,2.02,10.58
30214,0,0.65,0,1.55,0,0,0,3.06
30215,0,0,0,0,0,0,0,0
30216,0,0,0,0,0,0,0,0
30217,0,0,0,0,0,0,0,0
30218,0,0,0,0,0,0,0,0
30219,8.48,0.82,0.73,1.21,1.33,4.04,1.04,6.81
30220,0,0,0,0,0,0,0,0
30221,6.47,2.22,6.62,22.45,3723.53,22.15,1.08,7.33
30222,0,0,0,0,0,0,0,0
30223,2.87,0.47,0.21,1.94,10.64,4.18,2.12,26.5
30224,0,0,0,2.96,1.12,6.65,0,0
30225,91.33,82.15,133.86,222.84,154.57,198.92,181.15,278.37
30226,0,0,0,0,0,0,0,0
30227,23.05,8.23,3,1.86,17.02,40.05,0.83,2.74
30228,0,0.61,0,0.27,0.29,0,0,0.59
30229,0,0,0,0,0,0,0,0
30230,0.29,0.13,0.23,0.58,0.36,0.16,0.16,0.28
30231,2.86,16.49,1.39,104.31,13.46,2.31,7.04,35.99
30232,0,0,0,0,0,0,0,0
30233,0,0,0,0,0,0,0,0
30234,0,0,0,0,0,0,0,0
30235,0,0,0,0,0,0,0,0
30236,0,0,0,0,0,0,0,0
30237,0,0.47,0,0.83,2.03,0,0,0.43
30238,0.74,0.6,0,0.69,1.98,0,0.77,18.9
30239,3.65,21.2,3.49,5.57,16.07,28.94,6.24,17.45
30240,0,0,0,0,0,0,0,0
30241,0,0,0,0,0,0,0,0
30242,0,0,0,0,0,0,10.08,0
30243,0,0,0,0,0,0,0,0
30244,0,0,0,0,0,0,0,0
30245,2.33,0.2,0,9.99,9.14,3.18,9.1,7.55
30246,5.38,2.69,0.86,11.01,2.5,3.6,3.18,9.98
30247,49.48,129.01,4.74,42.83,20.49,33.96,30.75,46.42
30248,0,0,4.74,161.47,7.92,0,197.8,98.48
30249,0,3.22,0.63,16.35,24.41,28.45,28.28,237.71
30250,0,0,0,0.72,0.95,1.74,0,2.29
30251,16.35,9.7,2.36,7.51,6.73,0.34,12.04,3.89
30252,3.54,3.57,2.73,10.56,17.46,9.53,3.67,6.43
30253,14.68,5.08,2.03,41.35,6.59,7.5,56.37,18.09
30254,0,0,0,0,0,0,0,0.71
30255,0,0,0,0.3,0.8,0,0,0
30256,0,0,0,0,0,0,0,0
30257,0,0,0,0,0,0,0,0
30258,0,0,0,0,0,0,0,0
30259,0,0,0,0,0,0,0,0
30260,0,0,0,0,0,0,0,0
30261,0,0,0,0,0,0,0,0
30262,0,0,0,0,0,0,0,0
30263,0,0,0,0,0,0,0,0
30264,0,0,0,0,0,0,603.63,0
30265,0,0,0,0,0,0,0,0
30266,0,0,0,0,0,0,0,0
30267,0,0,0,0,0,0,0,0
30268,0,0,0,0,0,0,0,0
30269,0,0,0,0,0,0,0,0
30270,0,0,0,0,0,0,0,0
30271,0,0,0,0,0,0,0,0
30272,0,0,0,0,0,0,0,0
30273,0,0,0,0,0,0,0,0
30274,0,0,0,0,0,0,0,0
30275,0,0,0,0,0,0,0,0
30276,0,0,0,0,0,0,0,0
30277,0,0,0,0,0,0,0,0
30278,2.26,1.06,2.82,0.96,2.47,16.04,3.36,0.65
30279,0,0,0,0,0,0,0,0
30280,0,0,0,0,0,0,0,0
30281,33.51,21.9,31.37,63.82,11.51,15.83,73.98,69.44
30282,0,0,0,0,0,0,0,0
30283,0,0,0,0,0,0,0,0
30284,0,0,0,0,0,0,0,0
30285,0,0,0,0,0,0,0,0
30286,0,0,0,0,0,0,0,0
30287,0,0,0,0,0,0,0,0
30288,0,0,0,0,0,0,0,0
30289,3.38,2.82,0.74,0.94,3.08,3.36,1.43,4.13
30290,0,0,0,0,0,0,0,0
30291,0,0,0,0,0,0,0,0
30292,1.29,0,0,0,0.29,0,0,0
30293,0.38,0.7,0,0,2.7,7.75,2.43,1.55
30294,0,0,0,0,0,0,0,0
30295,0,0,0,0,0,0,0,0
30296,0,0,0,0,0,0,0,0
30297,0,0,0,0,0,0,0,0
30298,0,0,0,0,0,0,0,0
30299,0,0,0,0,0.8,0,0,0
30300,15.6,10.77,21.11,18.89,24.03,15.89,15.18,24.57
30301,0,0,0,0,0,0,0,0
30302,0,0,0,0,0,0,0,0
30303,0,0,0,0,0,0,0,0
30304,0,0,0,0,0,0,0,0
30305,56.29,35.89,10.53,16.48,577.45,26.33,7.72,21.92
30306,2.81,1.7,1.1,6.32,12.4,1.2,2.78,7.37
30307,10.02,13.86,20.34,8.47,15.03,96.38,0.42,13.9
30308,2.31,0.95,0.42,3.41,5.5,6.93,3.35,9.46
30309,0,0,0,0,0,0,0,0
30310,0,0,0,0,0,0,0,0
30311,0.59,0,1.42,3.18,1.86,3.18,0,5.44
30312,9.05,4.39,6.84,9.29,5.83,70.56,12.19,8.17
30313,0,0,0,1.5,0,0,0,0
30314,0,0,0,56.17,0.34,0,0,77.35
30315,0,0,0,0,0,0,0,0
30316,0,0,0,0,0,0,0,0
30317,0,0,0,0,0,0,0,0
30318,0,0,0,0,0,0,0,0
30319,0,0,0,0,0,0,0.54,0
30320,0,0,0,0,0,0,0,0
30321,1.08,0,0,0,0,0,0,27.8
30322,0,0.43,0.15,0.91,1.27,1.16,2.33,0.74
30323,8.75,15.03,5.81,31.04,19.41,17.49,7.87,28.43
30324,0,0,0,0,0,0,0,0
30325,0,0,0,0,0,0,0,0
30326,0,0,0,0,0,0,0,0
30327,0,0,0,0,0,0,0,0
30328,0,0,0,0,0,0,0,0
30329,0,0,0,0,0,0,0,0
30330,0,0,0,0,0,0,0,0
30331,0,0,0,0,0,0,0,0
30332,0,0,0,0,0,0,0,0
30333,0,0,0,0,0,0,0,0
30334,0,0,0,0,0,2.34,0,0
30335,0,0,0,0,0,0,0,0
30336,0,0,0,0,0,0,0,0
30337,0,0,0,0,0,0,0,0
30338,10.05,472.01,2.23,456.58,16.13,172.74,3.66,323.97
30339,0,1.98,0,41.64,0.46,15.53,0,8.42
30340,2.6,6.11,2.14,0,7.16,21.74,0,0.46
30341,0.41,4.34,0,1.14,0.3,10.87,0,2.69
30342,0.22,0.2,0.22,0.36,0.53,3.42,0,27.64
30343,0,0,0,0,0,0,0,0
30344,0.53,1.94,1.57,32.64,0.2,1.7,0,2.62
30345,0,0,0,0,0,0,0,0
30346,0,0,0,0,0,0,0,0
30347,0,0.95,0,0.16,0,1.74,0,0.57
30348,0,0,0,0,0,0,0,0
30349,0.39,11.87,0,1.98,0.29,5.24,0,5.65
30350,0,0,0,0,0.59,0,0,0
30351,0,5.59,1.6,7.91,14.94,10.82,3.36,7.99
30352,7.28,0,3.96,2.43,0.72,0,0,3.08
30353,10.56,28.74,7.62,160.76,132.91,0,0,102.71
30354,21.32,0,0,0,0,0,0,0
30355,7.54,0.99,4.23,0.98,2.26,0.45,0.88,1.54
30356,0,0,0,0,0,0,0,0
30357,3.75,5.38,2.87,4.93,4.39,9.16,10.14,69.33
30358,3.54,15.95,1.31,4.42,12.78,11.88,7.54,11.32
30359,0.49,1,1.27,0.95,0.52,2.07,0.49,1.25
30360,0,1.05,0.12,0,0.72,0.37,0,0
30361,1.98,4.77,9.66,17.19,3.04,2.37,1.51,0
30362,0,1.71,0,0,0,28.51,0,12.55
30363,0,0,0,0,0,0,0,0
30364,0,0.56,10.49,12.68,0,1.51,0,11.89
30365,0.82,0.94,0.76,22.17,9.87,3.93,23.61,35.15
30366,3.83,3.89,1.83,4.42,12.06,5.52,2.59,4.87
30367,0,0,0,0,0,0,0,0
30368,0,0,0,0,0,0,0,0
30369,0,0,0,0,0,0,0,0
30370,0,0,0,0,0,0,0,0
30371,0.39,0.69,0.11,0,0.21,0.43,0,0.14
30372,1.67,0.59,0.83,6.78,1.02,0.72,1.89,6.33
30373,0,0,0,0,0,0,0,0
30374,0,0,0,0,0,0,0,0
30375,9.14,11.3,9.94,14.46,23.04,31.72,5.37,23.71
30376,0,0,0,0,0,0,0,0
30377,27.56,18.35,6.35,13.26,8.55,9.2,10.51,9.9
30378,0,0,0,0,0,0,0,0
30379,0,0,0,0,0,0,0,0
30380,11.41,0,0,5.53,8.37,0,0,0
30381,10.27,10.39,11.17,15.22,13.37,29.09,10.11,12.18
30382,7.06,12.36,4.42,5.77,3.27,0.91,2.13,7.19
30383,3.23,2.64,2.55,3.16,6.29,16.56,7.64,3.97
30384,0.32,14.29,0.12,3.09,2.05,33.51,0,0.82
30385,0.47,4.05,0,0.11,1.1,3.17,1.44,1.22
30386,6.82,12.6,0.12,1.49,4.32,7.12,0.34,1.96
30387,0,0,0,0,0,0,0,0
30388,3.34,17.86,5.99,16.76,11.72,9.23,8.81,9.71
30389,0,0,0,0,0,0,0,0
30390,6.26,3.01,0.43,2.66,3.61,1.69,1.06,0.62
30391,0.51,33.57,0.95,1.32,0.21,4.35,0,1.28
30392,0,0,0,0,0,0,0,0
30393,0,0,0,0,0,0,0,0
30394,0.35,4.6,0.39,10.13,0.91,16.39,1.1,5.4
30395,0,0,0,0,0,0,0,0
30396,0,0,0,0,0,0,0,0
30397,20.9,74.85,22.77,49.24,69.41,52.38,9.89,23.24
30398,0,0.65,0,1.11,5.54,3.56,0,0
30399,0,0,0,0,0,0,0,0
30400,0,0,0,0,0,0,0,0
30401,0,0,0,0,0,0,0,0
30402,0,0,0,0,0,0,0,0
30403,2.43,0.09,0.05,0.72,2.19,2.5,0.27,2.71
30404,0,0,0,0,0,0,0,0
30405,0,0,0,0,0,0,0,0
30406,0,0,0,0,0,0,0,0
30407,0,0,0,0,6.83,0,10.79,0
30408,0,0,0,0,0,0,0,0
30409,0,0,0,0,0,0,0,0
30410,0,0,0,0,0,0,0,0
30411,0,0,0,0,0,0,0,0
30412,0,0,0,0,0,0,0,0
30413,0,0,0,0,0,0,0,0
30414,0,0,0,0,0,0,0,0
30415,0,0,0,0,0,0,0,0
30416,0,0,1.5,0,0,0,0,0
30417,0,0,0,0,0,0,0,0
30418,0,0,0,0,0,0,0,0
30419,0,0,0,0,0.05,0.83,0,0.25
30420,0,0,0,0,0,0,0,0
30421,0,0,0,0,0,0,0,0
30422,0,0,0,0,0,0,0,0
30423,2.35,1.45,11.22,19.69,6.47,5.56,1.49,5.69
30424,1.04,1.28,3.34,9.58,3.53,4.59,1.67,11.42
30425,7,5.9,0.74,0.84,0.84,8.34,0.97,0.2
30426,0,0,0,0,0,0,0,0
30427,19.76,1.47,2.17,12.32,14.7,10.84,0.27,5.27
30428,3.46,3.21,0.93,6.63,10.47,7.67,1.64,13.57
30429,0,2.97,1.68,31.17,5.76,9.03,0,4.06
30430,1.89,30.32,0.83,1.24,1.77,18.55,0,0
30431,0,4.41,2.77,0,0,3.41,6.42,0
30432,0,0,0,0,0,0,0.83,0
30433,2.93,2.5,0,1.81,2.31,0,1.75,9.33
30434,1.97,0,5.54,9.79,1.79,6,21.47,84.6
30435,0,0,0,0.88,0.5,0,0,0.69
30436,0,2.66,0.11,0,0.22,0,0,0
30437,0,0,0,0,0,2.68,0,0
30438,0,0,0,0,0,0,0,0
30439,4.53,14.39,2.33,5.44,4.29,8.2,3.88,7.31
30440,0,0,0,0,0,0,0,0
30441,0,0,0.02,3.66,6.76,2.6,0,4.64
30442,0,0,0,0,0,0,0,0
30443,0,0,0,0,0,0,0,0
30444,0,0,0,0,0,0,0,0
30445,0,0,0,0,0,0,0,0
30446,0,0,0,0,0,0,0,0
30447,4.32,3.74,1.43,7.19,7.15,7.06,15.66,12.57
30448,0,0,0,0,0,0,0,0
30449,0,0,0,0,0,0,0,0
30450,0,0,0,0,0,0,0,0
30451,0,87.39,0,0,1.97,3.34,0,7.31
30452,0,0,0,0,0,0,0,0
30453,0,0,0,0,0,0,0,0
30454,6.54,2.56,2.23,4.84,3.32,18.96,2.02,2.32
30455,8.13,6.89,0.94,5.51,2.12,4.56,3.13,11.48
30456,0,0,0,0,0,0,0,0
30457,0,0,0,0,0,0,0,0
30458,0,0,0,0,0,0,0,0
30459,0,0,0,0,0,0,0,0
30460,0,0,0,0,0,0,0,0
30461,0,0,0,0,0,0,0,0
30462,0,0,0,0,0.07,0,0,0
30463,0,0,0,0,0,0,0,0
30464,11.41,15.83,7.55,17.11,64.09,19.45,7.3,11.64
30465,0,0,0,0,0,0,0,0
30466,0,0,0.32,0.55,0.17,0,1.18,4.82
30467,57.95,36.62,25.75,69.21,43.07,94.2,57.78,51.88
30468,5.13,7.23,6.19,1.47,6.61,10.11,1.28,3.23
30469,0,0,0,0,0,0,0,0
30470,0,0,0,0,0,0,0,0
30471,0,0,0,0,0,0,0,0
30472,20.57,22.88,3.77,7.89,6.18,4.06,0.63,0.89
30473,25.49,7.31,15.42,2.06,36.4,44.03,1.54,7.41
30474,0,8.24,0.43,5.76,1.57,1.8,0.68,2.22
30475,0,0,0,0,0,0,0,0
30476,5.61,1.93,0,4.67,4.85,2.02,0.48,0
30477,1.4,49.82,0.35,0.23,4.84,55.64,0.52,1.45
30478,0,0,0,0,0,0,0,0
30479,0,0,0,0,0,0,0,0
30480,0,0,0,0,0,0,0,0
30481,0,0,0,0,0,0,0,0
